Chart,Question,Id
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable capital-loss previously than variable educational-num.,297
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable hours-per-week previously than variable educational-num.,298
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable age previously than variable capital-gain.,299
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable fnlwgt previously than variable capital-gain.,300
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable educational-num previously than variable capital-gain.,301
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable capital-loss previously than variable capital-gain.,302
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable hours-per-week previously than variable capital-gain.,303
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable age previously than variable capital-loss.,304
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable fnlwgt previously than variable capital-loss.,305
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable educational-num previously than variable capital-loss.,306
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable capital-gain previously than variable capital-loss.,307
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable hours-per-week previously than variable capital-loss.,308
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable age previously than variable hours-per-week.,309
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable fnlwgt previously than variable hours-per-week.,310
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable educational-num previously than variable hours-per-week.,311
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable capital-gain previously than variable hours-per-week.,312
adult_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable capital-loss previously than variable hours-per-week.,313
adult_pca.png,The first 2 principal components are enough for explaining half the data variance.,314
adult_pca.png,The first 3 principal components are enough for explaining half the data variance.,315
adult_pca.png,The first 4 principal components are enough for explaining half the data variance.,316
adult_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,317
adult_correlation_heatmap.png,Removing variable age might improve the training of decision trees .,318
adult_correlation_heatmap.png,Removing variable fnlwgt might improve the training of decision trees .,319
adult_correlation_heatmap.png,Removing variable educational-num might improve the training of decision trees .,320
adult_correlation_heatmap.png,Removing variable capital-gain might improve the training of decision trees .,321
adult_correlation_heatmap.png,Removing variable capital-loss might improve the training of decision trees .,322
adult_correlation_heatmap.png,Removing variable hours-per-week might improve the training of decision trees .,323
adult_histograms_symbolic.png,"Not knowing the semantics of age variable, dummification could have been a more adequate codification.",324
adult_histograms_symbolic.png,"Not knowing the semantics of workclass variable, dummification could have been a more adequate codification.",325
adult_histograms_symbolic.png,"Not knowing the semantics of fnlwgt variable, dummification could have been a more adequate codification.",326
adult_histograms_symbolic.png,"Not knowing the semantics of education variable, dummification could have been a more adequate codification.",327
adult_histograms_symbolic.png,"Not knowing the semantics of educational-num variable, dummification could have been a more adequate codification.",328
adult_histograms_symbolic.png,"Not knowing the semantics of marital-status variable, dummification could have been a more adequate codification.",329
adult_histograms_symbolic.png,"Not knowing the semantics of occupation variable, dummification could have been a more adequate codification.",330
adult_histograms_symbolic.png,"Not knowing the semantics of relationship variable, dummification could have been a more adequate codification.",331
adult_histograms_symbolic.png,"Not knowing the semantics of race variable, dummification could have been a more adequate codification.",332
adult_histograms_symbolic.png,"Not knowing the semantics of gender variable, dummification could have been a more adequate codification.",333
adult_histograms_symbolic.png,"Not knowing the semantics of capital-gain variable, dummification could have been a more adequate codification.",334
adult_histograms_symbolic.png,"Not knowing the semantics of capital-loss variable, dummification could have been a more adequate codification.",335
adult_histograms_symbolic.png,"Not knowing the semantics of hours-per-week variable, dummification could have been a more adequate codification.",336
adult_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,337
adult_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",338
adult_histograms_symbolic.png,It is better to drop the variable age than removing all records with missing values.,339
adult_histograms_symbolic.png,It is better to drop the variable workclass than removing all records with missing values.,340
adult_histograms_symbolic.png,It is better to drop the variable fnlwgt than removing all records with missing values.,341
adult_histograms_symbolic.png,It is better to drop the variable education than removing all records with missing values.,342
adult_histograms_symbolic.png,It is better to drop the variable educational-num than removing all records with missing values.,343
adult_histograms_symbolic.png,It is better to drop the variable marital-status than removing all records with missing values.,344
adult_histograms_symbolic.png,It is better to drop the variable occupation than removing all records with missing values.,345
adult_histograms_symbolic.png,It is better to drop the variable relationship than removing all records with missing values.,346
adult_histograms_symbolic.png,It is better to drop the variable race than removing all records with missing values.,347
adult_histograms_symbolic.png,It is better to drop the variable gender than removing all records with missing values.,348
adult_histograms_symbolic.png,It is better to drop the variable capital-gain than removing all records with missing values.,349
adult_histograms_symbolic.png,It is better to drop the variable capital-loss than removing all records with missing values.,350
adult_histograms_symbolic.png,It is better to drop the variable hours-per-week than removing all records with missing values.,351
adult_histograms_symbolic.png,"Given the usual semantics of age variable, dummification would have been a better codification.",352
adult_histograms_symbolic.png,"Given the usual semantics of workclass variable, dummification would have been a better codification.",353
adult_histograms_symbolic.png,"Given the usual semantics of fnlwgt variable, dummification would have been a better codification.",354
adult_histograms_symbolic.png,"Given the usual semantics of education variable, dummification would have been a better codification.",355
adult_histograms_symbolic.png,"Given the usual semantics of educational-num variable, dummification would have been a better codification.",356
adult_histograms_symbolic.png,"Given the usual semantics of marital-status variable, dummification would have been a better codification.",357
adult_histograms_symbolic.png,"Given the usual semantics of occupation variable, dummification would have been a better codification.",358
adult_histograms_symbolic.png,"Given the usual semantics of relationship variable, dummification would have been a better codification.",359
adult_histograms_symbolic.png,"Given the usual semantics of race variable, dummification would have been a better codification.",360
adult_histograms_symbolic.png,"Given the usual semantics of gender variable, dummification would have been a better codification.",361
