Location,Rainfall,WindGustDir,WindDir9am,WindDir3pm,WindSpeed9am,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
Launceston,1.4,WNW,N,N,13.0,,,8.0,7.0,13.6,Yes,Yes
Launceston,5.2,SSE,SE,SSE,15.0,,,8.0,7.0,13.3,Yes,No
Launceston,0.0,SSE,SE,S,9.0,,,,,13.0,No,No
Launceston,0.0,NNW,WNW,NW,4.0,,,,3.0,8.5,No,No
Launceston,0.0,SSE,ENE,SE,4.0,,,8.0,1.0,9.7,No,No
Launceston,0.0,SE,E,S,2.0,,,,,10.6,No,No
Launceston,0.0,SSE,ENE,SE,4.0,,,,8.0,8.3,No,No
Launceston,0.0,ENE,E,SE,2.0,,,,,10.2,No,No
Launceston,0.0,NNW,,NNW,0.0,,,2.0,4.0,10.6,No,No
Launceston,0.0,N,,NNW,0.0,,,2.0,8.0,7.2,No,No
Launceston,0.0,NNE,N,NNW,22.0,,,8.0,8.0,12.6,No,Yes
Launceston,10.4,NW,N,NNW,31.0,,,8.0,3.0,12.1,Yes,Yes
Launceston,4.4,NW,NE,NNW,2.0,,,,3.0,13.8,Yes,No
Launceston,1.0,NNW,SE,NNW,2.0,,,8.0,8.0,12.1,No,Yes
Launceston,11.0,N,NNW,NNW,4.0,,,8.0,1.0,11.6,Yes,Yes
Launceston,7.8,NNW,NW,NNW,11.0,,,5.0,4.0,7.7,Yes,No
Launceston,0.2,W,N,SE,4.0,,,,,11.9,No,No
Launceston,0.0,NNW,SSW,NW,2.0,,,7.0,6.0,15.0,No,No
Launceston,0.2,NNW,,NNW,0.0,,,,8.0,11.7,No,No
Launceston,1.0,NNW,NNW,NNW,20.0,,,8.0,8.0,10.0,No,Yes
Launceston,9.8,NNW,,NNW,0.0,,,,5.0,9.9,Yes,Yes
Launceston,14.2,NNW,NW,NNW,20.0,,,3.0,1.0,10.4,Yes,No
Launceston,0.0,NW,NW,WNW,7.0,,,8.0,4.0,8.8,No,Yes
Launceston,5.9,W,NW,W,7.0,,,,,8.1,Yes,No
Launceston,0.0,NNW,NNW,NNW,6.0,,,8.0,8.0,10.1,No,No
Launceston,0.8,W,NNW,WNW,7.0,,,1.0,5.0,9.7,No,No
Launceston,0.0,NNW,ENE,NNE,4.0,,,,,12.4,No,No
Launceston,0.2,NNW,E,NE,4.0,,,,,13.8,No,No
Launceston,0.0,NW,,WNW,0.0,,,6.0,,11.4,No,No
Launceston,0.0,N,,N,0.0,,,7.0,8.0,11.4,No,Yes
Launceston,6.6,N,,NW,0.0,,,8.0,8.0,9.6,Yes,Yes
Launceston,6.0,NW,NNW,NNW,13.0,,,5.0,8.0,11.6,Yes,No
Launceston,0.2,N,NW,NNW,7.0,,,8.0,8.0,13.0,No,No
Launceston,0.2,NNW,SW,N,4.0,,,2.0,2.0,11.9,No,No
Launceston,0.0,NNW,,NNW,0.0,,,8.0,,14.7,No,No
Launceston,0.0,NNW,,NNW,0.0,,,6.0,8.0,11.5,No,No
Launceston,0.0,NNW,NNW,NNW,17.0,,,8.0,7.0,11.4,No,No
Launceston,1.0,WSW,N,WSW,11.0,,,,,10.2,No,No
Launceston,0.0,NNW,,N,0.0,,,,1.0,10.9,No,No
Launceston,0.0,NW,,NNW,0.0,,,,,13.1,No,No
Launceston,0.0,NNW,NNE,WNW,2.0,,,3.0,8.0,11.0,No,No
Launceston,0.6,N,NW,NNW,2.0,,,8.0,8.0,11.7,No,Yes
Launceston,9.4,NNW,N,NNW,15.0,,,8.0,8.0,13.0,Yes,No
Launceston,0.2,SSE,ESE,SSE,4.0,,,8.0,8.0,10.7,No,No
Launceston,0.0,SSE,SE,SSE,9.0,,,,,12.6,No,No
Launceston,0.0,NW,E,NNW,2.0,,,,,14.4,No,No
Launceston,0.0,S,ESE,SE,4.0,,,,8.0,14.2,No,No
Launceston,0.0,S,E,SSE,6.0,,,8.0,3.0,15.6,No,No
Launceston,0.0,SSE,SE,SE,20.0,,,6.0,,10.0,No,Yes
Launceston,1.8,S,N,SSE,6.0,,,8.0,8.0,11.9,Yes,No
Launceston,0.0,SE,SE,SE,19.0,,,,,12.2,No,No
Launceston,0.0,SSE,SSE,S,17.0,,,,2.0,13.4,No,No
Launceston,0.0,NW,,ESE,0.0,,,,,15.9,No,No
Launceston,0.0,NW,,NW,0.0,,,7.0,8.0,12.8,No,No
Launceston,0.0,SSE,SE,SE,17.0,,,5.0,2.0,15.0,No,No
Launceston,0.0,NNW,NW,WNW,6.0,,,1.0,,16.9,No,No
Launceston,0.0,SE,ESE,ESE,2.0,,,,6.0,14.5,No,No
Launceston,0.0,NNE,WSW,N,4.0,,,8.0,7.0,12.2,No,Yes
Launceston,3.6,NNW,NNW,SE,6.0,,,8.0,7.0,11.5,Yes,Yes
Launceston,5.8,SSW,NNW,SSW,4.0,,,4.0,8.0,16.4,Yes,No
Launceston,0.1,SSE,ESE,SSW,2.0,,,4.0,7.0,16.0,No,No
Launceston,0.0,NNW,N,NNW,2.0,,,,1.0,17.0,No,No
Launceston,0.0,NNW,NNW,NNW,17.0,,,1.0,8.0,13.1,No,No
Launceston,0.0,NW,N,NW,6.0,,,,,18.1,No,No
Launceston,0.0,NW,N,NW,4.0,,,5.0,,18.9,No,No
Launceston,0.0,NNW,,NW,0.0,,,,,22.4,No,Yes
Launceston,13.0,S,NNW,NNW,13.0,,,7.0,8.0,15.4,Yes,No
Launceston,0.0,NNW,SSE,NNW,17.0,,,,,14.7,No,No
Launceston,0.0,WSW,NNE,NNW,6.0,,,,,17.6,No,No
Launceston,0.0,,NE,NW,2.0,,,,7.0,16.1,No,No
Launceston,0.0,NNW,N,NNW,2.0,,,8.0,4.0,15.4,No,No
Launceston,0.0,NW,E,NW,2.0,,,8.0,2.0,17.7,No,No
Launceston,0.0,NNW,NNW,NNW,6.0,,,4.0,8.0,13.9,No,No
Launceston,0.0,SSE,SSE,SSE,17.0,,,,8.0,13.1,No,No
Launceston,0.0,SSE,,SE,0.0,,,2.0,7.0,13.8,No,No
Launceston,0.0,E,ENE,ESE,4.0,,,,8.0,16.9,No,No
Launceston,0.0,NNW,,SE,0.0,,,,,20.1,No,No
Launceston,0.0,NNW,SSE,NW,4.0,,,,3.0,17.5,No,No
Launceston,0.0,NNW,NNW,NNW,6.0,,,1.0,8.0,15.4,No,No
Launceston,0.0,,NW,WNW,7.0,,,8.0,7.0,15.7,No,Yes
Launceston,5.8,,N,NNW,2.0,,,8.0,8.0,15.4,Yes,No
Launceston,0.0,NNW,SSE,NW,15.0,,,,,17.6,No,No
Launceston,0.0,NNW,NNW,NNW,24.0,,,8.0,8.0,14.0,No,No
Launceston,0.0,NNW,NNW,NNW,22.0,,,3.0,,16.9,No,No
Launceston,0.0,NNW,NNW,NNW,19.0,,,,,21.7,No,No
Launceston,0.0,NW,NNW,NNW,13.0,,,,,20.9,No,No
Launceston,0.0,NNW,NNW,NW,22.0,,,1.0,,19.5,No,No
Launceston,0.0,WNW,NNW,NNW,7.0,,,,,20.1,No,No
Launceston,0.0,W,NNW,ENE,6.0,,,,,18.5,No,No
Launceston,0.0,NW,NE,NW,2.0,,,,,17.9,No,No
Launceston,0.0,NW,E,W,4.0,,,,1.0,22.0,No,No
Launceston,0.0,NW,NNE,NW,2.0,,,4.0,,20.6,No,No
Launceston,0.0,NW,NW,NW,6.0,,,4.0,,20.3,No,No
Launceston,0.2,SSE,SSE,SE,19.0,,,8.0,8.0,16.2,No,No
Launceston,0.0,NNW,,NNW,0.0,,,8.0,3.0,17.5,No,No
Launceston,0.0,NW,E,NW,4.0,,,,3.0,19.9,No,No
Launceston,0.0,NNW,NW,NNW,4.0,,,6.0,,23.4,No,No
Launceston,0.0,N,NNW,NW,22.0,,,8.0,,23.6,No,No
Launceston,0.4,NNW,NW,NNW,22.0,,,,1.0,17.2,No,No
Launceston,0.0,NW,ESE,NNW,6.0,,,,,19.7,No,No
Launceston,0.0,NW,NNE,NW,2.0,,,,1.0,18.7,No,No
Launceston,0.0,NW,NE,NNW,2.0,,,8.0,1.0,20.4,No,No
Launceston,0.2,SSE,SE,SE,4.0,,,8.0,,19.8,No,No
Launceston,0.0,NNW,SE,NNW,7.0,,,8.0,8.0,15.6,No,No
Launceston,0.0,NW,ESE,NNW,7.0,,,8.0,,18.1,No,No
Launceston,0.0,NNW,WSW,NNW,2.0,,,8.0,,19.1,No,No
Launceston,0.0,NW,NW,NNW,11.0,,,7.0,8.0,19.1,No,No
Launceston,0.6,SSE,SSE,SE,33.0,,,8.0,1.0,16.9,No,No
Launceston,0.0,NNW,E,NNW,2.0,,,,,18.0,No,No
Launceston,0.0,NW,NNE,NW,2.0,,,,,20.1,No,No
Launceston,0.0,NNW,S,NNW,2.0,,,4.0,4.0,20.7,No,No
Launceston,0.0,NNW,E,NNW,6.0,,,,7.0,21.6,No,No
Launceston,0.0,ENE,SE,NE,7.0,,,8.0,8.0,20.0,No,No
Launceston,0.4,NNW,NNW,NNW,6.0,,,8.0,2.0,18.1,No,No
Launceston,0.0,SE,SE,SE,4.0,,,8.0,8.0,15.3,No,Yes
Launceston,1.6,SSE,SSE,SSE,19.0,,,8.0,8.0,15.3,Yes,Yes
Launceston,1.2,N,SE,NW,4.0,,,,5.0,19.3,Yes,No
Launceston,0.0,NE,ESE,ENE,7.0,,,8.0,8.0,19.7,No,Yes
Launceston,5.0,NNW,NNW,NNW,4.0,,,7.0,8.0,24.1,Yes,No
Launceston,0.4,S,SSE,SE,17.0,,,,1.0,21.2,No,No
Launceston,0.0,NW,NW,NW,11.0,,,7.0,7.0,17.8,No,No
Launceston,0.0,NW,NW,NW,13.0,,,7.0,1.0,25.4,No,No
Launceston,0.0,S,SSE,NW,20.0,,,8.0,4.0,19.5,No,Yes
Launceston,10.8,SSE,SSE,NNW,20.0,,,8.0,8.0,17.9,Yes,Yes
Launceston,2.0,SSW,SE,SSW,7.0,,,8.0,7.0,16.9,Yes,Yes
Launceston,3.2,SSE,SSE,S,15.0,,,,1.0,22.6,Yes,No
Launceston,0.0,SSE,NNE,N,4.0,,,7.0,2.0,20.8,No,No
Launceston,0.0,NW,NNE,NNW,6.0,,,1.0,8.0,19.2,No,No
Launceston,0.0,NW,NNW,NW,9.0,,,4.0,,21.2,No,No
Launceston,0.0,NW,SSE,NNW,2.0,,,7.0,8.0,22.1,No,No
Launceston,0.0,NNW,N,NNW,11.0,,,,,21.8,No,No
Launceston,0.0,NNW,NNW,NNW,20.0,,,,8.0,20.2,No,No
Launceston,0.0,NNW,NNW,NNW,22.0,,,3.0,5.0,19.5,No,Yes
Launceston,4.2,SW,WNW,SW,9.0,,,,,22.3,Yes,No
Launceston,0.0,NNW,NNW,NNW,20.0,,,,,20.6,No,No
Launceston,0.0,WNW,NW,WNW,22.0,,,,,21.0,No,No
Launceston,0.0,NNW,NNW,N,22.0,,,8.0,1.0,18.7,No,Yes
Launceston,1.6,NW,NNW,NW,26.0,,,8.0,5.0,20.1,Yes,Yes
Launceston,5.6,W,W,NNW,19.0,,,3.0,,12.4,Yes,No
Launceston,0.0,WNW,NW,WNW,17.0,,,1.0,1.0,17.7,No,No
Launceston,0.0,NNW,NNW,NW,7.0,,,,,21.3,No,No
Launceston,0.0,NNW,N,NNW,13.0,,,6.0,8.0,20.2,No,No
Launceston,0.0,NNW,NW,NW,13.0,,,5.0,,20.2,No,Yes
Launceston,8.0,NNW,NNW,NNW,20.0,,,1.0,1.0,17.1,Yes,No
Launceston,0.0,WSW,NNW,W,13.0,,,,5.0,18.8,No,No
Launceston,0.0,NW,N,NW,13.0,,,,,22.6,No,No
Launceston,0.0,N,NNW,NNW,2.0,,,,,24.6,No,No
Launceston,0.0,SSE,ESE,SE,13.0,,,5.0,8.0,25.4,No,No
Launceston,0.0,SSE,SE,N,6.0,,,8.0,2.0,20.2,No,No
Launceston,0.8,NNW,S,NW,6.0,,,8.0,2.0,22.2,No,No
Launceston,0.0,N,E,NNW,4.0,,,8.0,8.0,20.7,No,Yes
Launceston,3.3,W,NNW,NW,26.0,,,8.0,,23.7,Yes,No
Launceston,0.0,NNW,NW,NNW,17.0,,,8.0,2.0,19.3,No,No
Launceston,0.2,WNW,NNW,W,22.0,,,8.0,2.0,18.9,No,No
Launceston,0.0,S,N,W,6.0,,,3.0,7.0,19.1,No,No
Launceston,0.0,NNW,NNW,NNW,19.0,,,1.0,,19.0,No,No
Launceston,0.0,NNW,NNW,N,2.0,,,7.0,,26.4,No,No
Launceston,0.0,NW,ESE,NW,6.0,,,,8.0,23.6,No,No
Launceston,0.0,NW,,NW,0.0,,,,,26.7,No,No
Launceston,0.0,NW,N,NNW,4.0,,,,,28.3,No,No
Launceston,0.0,NW,E,NNW,9.0,,,,,31.1,No,No
Launceston,0.0,NW,E,NW,4.0,,,,,31.2,No,No
Launceston,0.0,NNW,NNW,NNW,20.0,,,5.0,4.0,27.3,No,No
Launceston,0.8,S,SSW,SSE,17.0,,,,,22.0,No,No
Launceston,0.0,NW,SE,NW,7.0,,,8.0,3.0,23.6,No,No
Launceston,0.0,NW,NNW,NNW,6.0,,,,8.0,25.2,No,No
Launceston,0.0,N,SW,NNW,6.0,,,,,26.4,No,No
Launceston,0.0,N,W,N,2.0,,,,,28.4,No,No
Launceston,0.0,WSW,E,S,7.0,,,7.0,8.0,15.4,No,Yes
Launceston,15.2,SSE,SE,NNW,7.0,,,,8.0,19.0,Yes,No
Launceston,0.0,NW,SE,NW,7.0,,,6.0,1.0,23.8,No,No
Launceston,0.0,N,NW,ENE,6.0,,,,,28.0,No,No
Launceston,0.0,NW,NNW,NW,11.0,,,,,25.9,No,No
Launceston,0.0,NW,SE,WNW,2.0,,,,,32.3,No,No
Launceston,0.0,SSE,SSE,NNW,6.0,,,7.0,,32.2,No,No
Launceston,0.0,SE,SE,SSE,28.0,,,8.0,,23.8,No,No
Launceston,0.0,SSE,SSE,SE,20.0,,,7.0,8.0,20.4,No,No
Launceston,0.0,SSE,SSE,NW,7.0,,,7.0,8.0,20.6,No,No
Launceston,0.0,N,SSE,NW,6.0,,,8.0,8.0,19.8,No,No
Launceston,0.0,NW,SE,WNW,6.0,,,2.0,1.0,25.3,No,Yes
Launceston,1.2,SSW,NW,NNW,4.0,,,8.0,1.0,24.6,Yes,No
Launceston,0.0,,NNW,NNW,7.0,,,,7.0,28.1,No,No
Launceston,0.0,NW,NNW,NW,9.0,,,,,29.9,No,No
Launceston,0.0,NW,WNW,N,2.0,,,8.0,,27.6,No,No
Launceston,0.0,NW,NW,NNW,11.0,,,7.0,,28.5,No,Yes
Launceston,6.0,NNW,SE,NNW,15.0,,,,2.0,24.9,Yes,No
Launceston,0.0,W,NW,NNW,9.0,,,8.0,,29.0,No,Yes
Launceston,1.2,S,NW,SW,9.0,,,8.0,8.0,18.1,Yes,No
Launceston,0.0,NW,ESE,E,6.0,,,,,22.3,No,No
Launceston,0.0,NNW,NW,NW,6.0,,,,,23.6,No,No
Launceston,0.0,NNW,,NW,0.0,,,,3.0,24.3,No,No
Launceston,0.0,NW,NW,NW,9.0,,,3.0,6.0,27.1,No,No
Launceston,0.0,NNW,NNW,NNW,9.0,,,1.0,8.0,26.0,No,No
Launceston,0.0,NW,NNW,N,17.0,,,8.0,,27.6,No,No
Launceston,0.0,NW,NW,NW,15.0,,,8.0,4.0,24.0,No,No
Launceston,0.0,NW,N,NW,2.0,,,7.0,6.0,22.6,No,No
Launceston,0.0,NW,ESE,NNW,11.0,,,,4.0,26.8,No,No
Launceston,0.0,NNW,NNE,N,2.0,,,,1.0,28.3,No,No
Launceston,0.0,SSE,SSE,SSE,24.0,,,8.0,3.0,22.4,No,No
Launceston,0.0,ENE,SSE,SSE,9.0,,,7.0,2.0,24.3,No,No
Launceston,0.0,SSE,SE,SSW,15.0,,,8.0,8.0,19.1,No,Yes
Launceston,3.0,NW,NNW,N,2.0,,,8.0,8.0,23.9,Yes,Yes
Launceston,88.0,SE,SSE,SSE,9.0,,,8.0,8.0,20.2,Yes,Yes
Launceston,54.2,SSE,SSE,SSE,26.0,,,8.0,6.0,19.5,Yes,No
Launceston,0.2,SSE,E,NNW,13.0,,,3.0,8.0,26.0,No,No
Launceston,0.0,SSE,SSE,SSE,17.0,,,7.0,,27.7,No,No
Launceston,0.0,NW,N,NNW,4.0,,,6.0,,29.6,No,No
Launceston,0.4,SSE,NNW,SSE,13.0,,,8.0,,26.6,No,No
Launceston,0.0,NNW,E,NNW,6.0,,,5.0,1.0,24.1,No,No
Launceston,0.0,NW,NW,NW,6.0,,,8.0,2.0,25.4,No,No
Launceston,0.0,NW,ENE,NNW,6.0,,,,,25.7,No,No
Launceston,0.0,NNW,NW,NNW,2.0,,,7.0,,26.8,No,No
Launceston,0.0,NW,N,NNE,6.0,,,8.0,,28.3,No,No
Launceston,0.0,NNW,SSW,NNW,4.0,,,7.0,1.0,24.9,No,No
Launceston,0.0,NW,E,NW,2.0,,,8.0,,24.8,No,No
Launceston,0.0,NNW,SE,NW,15.0,,,,1.0,24.8,No,No
Launceston,0.0,NW,ESE,NW,6.0,,,,1.0,25.7,No,No
Launceston,0.0,NNW,NW,NNW,11.0,,,6.0,,25.2,No,No
Launceston,0.0,NW,NNW,NW,20.0,,,,3.0,22.2,No,No
Launceston,0.0,,NW,NNW,15.0,,,1.0,7.0,17.6,No,No
Launceston,0.4,SW,WNW,WSW,6.0,,,1.0,3.0,17.7,No,No
Launceston,0.0,SSW,NNW,SSE,4.0,,,6.0,,24.1,No,No
Launceston,0.0,NW,N,NNW,4.0,,,2.0,8.0,25.0,No,No
Launceston,0.0,NW,NNW,NNW,17.0,,,,,22.4,No,No
Launceston,0.0,NW,E,N,4.0,,,3.0,,23.6,No,No
Launceston,0.0,NNW,E,NNW,6.0,,,,,24.4,No,No
Launceston,0.0,NNW,SW,NNW,2.0,,,,4.0,26.1,No,No
Launceston,0.2,N,NNW,NNW,2.0,,,7.0,4.0,28.9,No,Yes
Launceston,2.2,NNW,NNW,NNW,19.0,,,8.0,8.0,19.1,Yes,Yes
Launceston,21.0,NNW,WNW,NNW,7.0,,,8.0,8.0,19.7,Yes,No
Launceston,0.4,WNW,NNW,WNW,19.0,,,,2.0,20.5,No,No
Launceston,0.0,NNW,NNW,N,15.0,,,1.0,1.0,23.1,No,No
Launceston,0.0,SSE,NW,ESE,13.0,,,,2.0,25.3,No,No
Launceston,0.0,SSE,SSE,S,7.0,,,8.0,8.0,19.5,No,No
Launceston,0.8,N,SSE,N,2.0,,,5.0,7.0,22.8,No,No
Launceston,0.0,NNW,NW,NNW,6.0,,,4.0,,26.7,No,No
Launceston,0.0,NNW,SE,NW,6.0,,,5.0,,24.3,No,No
Launceston,0.0,NW,,NW,0.0,,,,,26.2,No,No
Launceston,0.0,NW,SSE,NW,7.0,,,,,27.6,No,No
Launceston,0.0,N,,NW,0.0,,,1.0,2.0,26.4,No,No
Launceston,0.0,N,ENE,NNW,4.0,,,8.0,7.0,23.1,No,No
Launceston,0.4,ESE,ESE,NW,6.0,,,8.0,8.0,21.1,No,No
Launceston,0.6,NNW,SW,NNW,2.0,,,7.0,1.0,26.3,No,No
Launceston,0.0,SSE,SE,NNW,13.0,,,8.0,8.0,20.1,No,Yes
Launceston,6.0,SSE,ESE,S,2.0,,,7.0,5.0,24.6,Yes,Yes
Launceston,1.6,NW,,NNW,0.0,,,4.0,,26.6,Yes,No
Launceston,0.0,NW,,NNW,0.0,,,8.0,,25.1,No,No
Launceston,0.0,SSE,ESE,SE,9.0,,,7.0,1.0,20.5,No,No
Launceston,0.0,SSE,SSE,SSE,20.0,,,7.0,8.0,18.1,No,No
Launceston,0.0,N,ESE,NNW,7.0,,,8.0,7.0,21.1,No,No
Launceston,0.0,NNW,NE,N,2.0,,,8.0,8.0,22.9,No,Yes
Launceston,17.6,SSW,W,SSW,4.0,,,8.0,7.0,15.3,Yes,Yes
Launceston,22.5,SSE,SE,ESE,6.0,,,,8.0,17.0,Yes,No
Launceston,0.0,SE,,SE,0.0,,,,,20.2,No,No
Launceston,0.0,SSE,E,S,6.0,,,,,21.9,No,No
Launceston,0.0,NNW,E,NNW,6.0,,,,3.0,22.2,No,No
Launceston,0.0,NNW,NW,NNW,4.0,,,8.0,4.0,20.1,No,No
Launceston,0.0,NNW,ESE,NNW,6.0,,,8.0,,22.9,No,No
Launceston,0.0,NNW,ENE,NNW,2.0,,,8.0,8.0,18.9,No,No
Launceston,0.0,N,NW,NNW,9.0,,,,8.0,21.8,No,No
Launceston,0.0,NNW,E,WNW,4.0,,,,2.0,19.2,No,No
Launceston,0.0,NNW,E,NNW,2.0,,,,,19.4,No,No
Launceston,0.0,SE,SE,WNW,4.0,,,,7.0,18.6,No,No
Launceston,0.0,NW,ENE,NW,4.0,,,8.0,8.0,19.0,No,No
Launceston,0.0,NNW,,NNW,0.0,,,,8.0,20.3,No,No
Launceston,0.0,NNW,NNW,NNW,11.0,,,5.0,8.0,20.2,No,Yes
Launceston,3.0,W,NNW,W,13.0,,,,8.0,17.6,Yes,No
Launceston,0.0,N,E,W,2.0,,,,7.0,18.0,No,No
Launceston,0.0,N,,NNW,0.0,,,,1.0,17.5,No,No
Launceston,0.0,NNW,NW,NNW,15.0,,,8.0,,21.9,No,No
Launceston,1.0,WSW,NW,WNW,6.0,,,7.0,4.0,16.9,No,No
Launceston,0.0,NNW,E,NNW,2.0,,,,1.0,16.9,No,No
Launceston,0.0,NNW,NNW,NNW,19.0,,,7.0,8.0,19.1,No,No
Launceston,0.0,NNW,NNW,NNW,17.0,,,8.0,3.0,18.9,No,No
Launceston,0.0,NW,NNW,WNW,26.0,,,1.0,8.0,19.4,No,No
Launceston,0.0,WSW,WNW,WNW,4.0,,,,,19.3,No,No
Launceston,0.0,ESE,N,W,2.0,,,8.0,1.0,19.3,No,No
Launceston,0.0,NNW,,NNW,0.0,,,7.0,8.0,18.4,No,No
Launceston,0.0,ENE,E,NW,6.0,,,8.0,8.0,18.5,No,No
Launceston,0.0,NNW,NNW,NNW,11.0,,,5.0,1.0,18.1,No,No
Launceston,0.0,SSE,SSE,S,9.0,,,7.0,,19.4,No,No
Launceston,0.0,SSE,E,N,7.0,,,3.0,,18.0,No,No
Launceston,0.0,NNW,E,N,4.0,,,8.0,8.0,18.9,No,No
Launceston,0.0,NNW,N,NNW,2.0,,,8.0,,22.6,No,No
Launceston,0.0,NW,,NW,0.0,,,,,24.1,No,No
Launceston,0.4,NNW,E,NW,2.0,,,8.0,8.0,17.0,No,Yes
Launceston,2.0,SSE,E,N,6.0,,,,,17.8,Yes,No
Launceston,0.0,NW,NNW,NW,2.0,,,,,19.1,No,No
Launceston,0.0,NNW,ENE,WNW,4.0,,,,,21.2,No,No
Launceston,0.0,NNW,NNW,NW,4.0,,,8.0,,19.1,No,No
Launceston,0.0,NNW,NNW,NW,6.0,,,3.0,,21.7,No,No
Launceston,0.0,NW,,NW,0.0,,,,,21.4,No,No
Launceston,0.0,NNW,NW,NNW,9.0,,,8.0,8.0,18.6,No,Yes
Launceston,1.2,NNW,S,NW,4.0,,,6.0,8.0,16.5,Yes,Yes
Launceston,20.0,NNW,,NNW,0.0,,,8.0,8.0,18.3,Yes,Yes
Launceston,10.0,NNW,WNW,NW,6.0,,,8.0,8.0,13.5,Yes,Yes
Launceston,2.6,NNW,NNW,NNW,11.0,,,6.0,8.0,15.2,Yes,Yes
Launceston,14.8,NNW,NNW,NNW,30.0,,,8.0,,12.7,Yes,Yes
Launceston,11.4,NNW,NW,N,11.0,,,,3.0,13.5,Yes,Yes
Launceston,4.0,NW,NW,NNW,22.0,,,8.0,8.0,16.2,Yes,Yes
Launceston,6.8,NNW,NNW,NNW,20.0,,,8.0,,16.8,Yes,No
Launceston,0.2,W,,N,0.0,,,7.0,3.0,17.2,No,No
Launceston,0.4,SE,ESE,WNW,6.0,,,8.0,8.0,13.9,No,Yes
Launceston,1.8,NNW,SSE,S,2.0,,,8.0,8.0,17.0,Yes,Yes
Launceston,33.0,WNW,NNW,WNW,19.0,,,8.0,,13.7,Yes,No
Launceston,0.2,NNW,NNW,NW,22.0,,,2.0,8.0,13.0,No,No
Launceston,0.2,NNW,NW,NNW,19.0,,,1.0,8.0,17.0,No,No
Launceston,0.0,NW,NNW,NNW,24.0,,,,8.0,16.3,No,No
Launceston,0.0,NNW,NNW,NNW,17.0,,,,1.0,16.1,No,No
Launceston,0.0,WSW,NNW,WNW,24.0,,,8.0,6.0,15.8,No,No
Launceston,0.0,WNW,,NNW,0.0,,,7.0,8.0,15.1,No,Yes
Launceston,18.0,NW,WNW,WNW,7.0,,,8.0,,16.1,Yes,No
Launceston,1.0,NW,WNW,NNW,7.0,,,8.0,8.0,14.4,No,Yes
Launceston,10.4,NW,NW,WNW,22.0,,,6.0,5.0,15.1,Yes,No
Launceston,0.2,W,NW,W,7.0,,,,,16.2,No,No
Launceston,0.0,NW,,NW,0.0,,,,4.0,15.5,No,No
Launceston,0.0,NW,,NNW,0.0,,,,,17.4,No,Yes
Launceston,12.8,NNW,NW,NW,6.0,,,8.0,8.0,12.2,Yes,No
Launceston,0.6,SSE,,NE,0.0,,,,,12.0,No,No
Launceston,0.3,ENE,N,,2.0,,,7.0,8.0,8.9,No,Yes
Launceston,4.0,SSE,SE,SSE,13.0,,,8.0,8.0,10.8,Yes,No
Launceston,1.0,SSE,SSE,SE,9.0,,,8.0,7.0,11.4,No,No
Launceston,0.0,ENE,ESE,E,2.0,,,,,13.6,No,No
Launceston,0.0,SSE,N,ESE,2.0,,,7.0,6.0,13.3,No,No
Launceston,0.0,ESE,ESE,,4.0,,,,,14.4,No,No
Launceston,0.0,ENE,E,SSE,6.0,,,,,12.4,No,No
Launceston,0.0,E,E,E,6.0,,,,,11.6,No,No
Launceston,0.0,E,E,ESE,4.0,,,,,13.3,No,No
Launceston,0.0,SE,,SE,0.0,,,8.0,,15.3,No,No
Launceston,0.0,ESE,ESE,SE,6.0,,,,5.0,15.0,No,Yes
Launceston,16.0,NNE,NNE,NNE,13.0,,,6.0,8.0,16.9,Yes,Yes
Launceston,29.0,NW,NW,NW,11.0,,,8.0,6.0,13.6,Yes,Yes
Launceston,8.0,NW,,NW,0.0,,,8.0,7.0,14.5,Yes,No
Launceston,0.8,NNW,NNW,NNW,13.0,,,8.0,8.0,14.2,No,Yes
Launceston,26.0,NNW,NW,NW,4.0,,,8.0,8.0,14.6,Yes,No
Launceston,0.0,NNW,NNW,NW,15.0,,,3.0,8.0,12.9,No,Yes
Launceston,1.8,NW,WNW,W,13.0,,,1.0,2.0,10.4,Yes,No
Launceston,0.0,NW,E,NW,4.0,,,3.0,8.0,11.5,No,No
Launceston,0.1,NNW,NNW,NNW,13.0,,,7.0,8.0,13.5,No,No
Launceston,0.0,NW,NNW,NNW,22.0,,,4.0,8.0,14.1,No,No
Launceston,0.0,NW,,NNW,0.0,,,,,12.8,No,No
Launceston,0.0,NNW,N,NNW,4.0,,,2.0,8.0,12.4,No,Yes
Launceston,6.4,NNW,NW,NNW,9.0,,,8.0,8.0,14.1,Yes,Yes
Launceston,4.2,SSE,ESE,SSE,6.0,,,3.0,,12.1,Yes,No
Launceston,0.0,E,ESE,E,4.0,,,,,11.4,No,No
Launceston,0.0,SSE,SSE,SSE,17.0,,,7.0,8.0,11.1,No,Yes
Launceston,8.0,WSW,NNW,NNW,6.0,,,8.0,7.0,12.9,Yes,No
Launceston,0.0,WSW,NNW,WNW,9.0,,,8.0,4.0,12.3,No,Yes
Launceston,11.0,NNW,NNW,NNW,11.0,,,8.0,8.0,11.7,Yes,Yes
Launceston,19.6,E,,N,0.0,,,8.0,,10.2,Yes,No
Launceston,0.4,NW,ENE,NW,4.0,,,,,10.1,No,No
Launceston,0.0,NNW,,N,0.0,,,2.0,,11.1,No,No
