Question;Charts
One of the variables Malic acid or Nonflavanoid phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Nonflavanoid phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Nonflavanoid phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Malic acid or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Flavanoids can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Malic acid or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Total phenols can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Malic acid or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Alcalinity of ash can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Malic acid or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Ash can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcohol or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Malic acid can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Malic acid or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables Class or Alcohol can be discarded without losing information.;[Correlation heatmap]
One of the variables OD280-OD315 of diluted wines or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Hue or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Color intensity or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Proanthocyanins or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Nonflavanoid phenols or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Flavanoids or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Total phenols or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Alcalinity of ash or Class can be discarded without losing information.;[Correlation heatmap]
One of the variables Ash or Class can be discarded without losing information.;[Correlation heatmap]
