Id,Chart,Question,Answer
281,ObesityDataSet_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
282,ObesityDataSet_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",T
283,ObesityDataSet_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
284,ObesityDataSet_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
285,ObesityDataSet_histograms_symbolic.png,All variables should be dealt with as numeric.,F
286,ObesityDataSet_histograms_symbolic.png,The variable SMOKE can be seen as ordinal.,T
287,ObesityDataSet_histograms_symbolic.png,The variable FAVC can be seen as ordinal without losing information.,T
288,ObesityDataSet_histograms_symbolic.png,"Considering the common semantics for FAVC and CAEC variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
289,ObesityDataSet_histograms_symbolic.png,"Considering the common semantics for family_history_with_overweight variable, dummification would be the most adequate encoding.",F
290,ObesityDataSet_histograms_symbolic.png,The variable MTRANS can be coded as ordinal without losing information.,F
291,ObesityDataSet_histograms_symbolic.png,Feature generation based on variable family_history_with_overweight seems to be promising.,F
292,ObesityDataSet_histograms_symbolic.png,"Feature generation based on the use of variable SCC wouldn’t be useful, but the use of CAEC seems to be promising.",F
293,ObesityDataSet_histograms_symbolic.png,"Given the usual semantics of family_history_with_overweight variable, dummification would have been a better codification.",F
294,ObesityDataSet_histograms_symbolic.png,"Not knowing the semantics of family_history_with_overweight variable, dummification could have been a more adequate codification.",F
295,ObesityDataSet_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,F
296,ObesityDataSet_nr_records_nr_variables.png,"Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.",F
297,ObesityDataSet_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
298,ObesityDataSet_histograms_numeric.png,All variables should be dealt with as symbolic.,F
299,ObesityDataSet_histograms_numeric.png,The variable Height can be seen as ordinal.,F
300,ObesityDataSet_histograms_numeric.png,The variable NCP can be seen as ordinal without losing information.,F
301,ObesityDataSet_histograms_numeric.png,Variable FAF is balanced.,F
302,ObesityDataSet_histograms_numeric.png,"It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable CH2O.",F
303,ObesityDataSet_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
304,ObesityDataSet_histograms_numeric.png,Variable Height shows a high number of outlier values.,F
305,ObesityDataSet_histograms_numeric.png,Variable TUE doesn’t have any outliers.,T
306,ObesityDataSet_histograms_numeric.png,Variable FCVC presents some outliers.,F
307,ObesityDataSet_histograms_numeric.png,At least 60% of the variables present outliers.,F
308,ObesityDataSet_histograms_numeric.png,The boxplots presented show a large number of outliers for most of the numeric variables.,F
309,ObesityDataSet_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,F
310,ObesityDataSet_histograms_numeric.png,"Considering the common semantics for Weight and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
311,ObesityDataSet_histograms_numeric.png,"Considering the common semantics for Age variable, dummification would be the most adequate encoding.",F
312,ObesityDataSet_histograms_numeric.png,The variable Weight can be coded as ordinal without losing information.,F
313,ObesityDataSet_histograms_numeric.png,Feature generation based on variable TUE seems to be promising.,F
314,ObesityDataSet_histograms_numeric.png,"Feature generation based on the use of variable Weight wouldn’t be useful, but the use of Age seems to be promising.",F
315,ObesityDataSet_histograms_numeric.png,"Not knowing the semantics of CH2O variable, dummification could have been a more adequate codification.",F
316,customer_segmentation_decision_tree.png,"The variable Family_Size discriminates between the target values, as shown in the decision tree.",F
317,customer_segmentation_decision_tree.png,Variable Work_Experience is one of the most relevant variables.,T
318,customer_segmentation_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.",F
319,customer_segmentation_decision_tree.png,"Considering that A=True<=>[Family_Size <= 2.5] and B=True<=>[Work_Experience <= 9.5], it is possible to state that KNN algorithm classifies (A,B) as B for any k ≤ 11.",F
320,customer_segmentation_decision_tree.png,"Considering that A=True<=>[Family_Size <= 2.5] and B=True<=>[Work_Experience <= 9.5], it is possible to state that KNN algorithm classifies (A, not B) as C for any k ≤ 723.",F
321,customer_segmentation_decision_tree.png,"Considering that A=True<=>[Family_Size <= 2.5] and B=True<=>[Work_Experience <= 9.5], it is possible to state that KNN algorithm classifies (not A, B) as B for any k ≤ 524.",F
322,customer_segmentation_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.,F
323,customer_segmentation_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.,T
324,customer_segmentation_overfitting_rf.png,"Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.",F
325,customer_segmentation_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
326,customer_segmentation_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.,F
327,customer_segmentation_overfitting_knn.png,KNN is in overfitting for k larger than 13.,F
328,customer_segmentation_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,T
329,customer_segmentation_overfitting_knn.png,KNN with more than 17 neighbours is in overfitting.,F
330,customer_segmentation_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.,T
331,customer_segmentation_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 16 nodes of depth is in overfitting.",T
332,customer_segmentation_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 5.,T
333,customer_segmentation_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.,T
334,customer_segmentation_pca.png,The first 2 principal components are enough for explaining half the data variance.,T
335,customer_segmentation_pca.png,Using the first 2 principal components would imply an error between 10 and 20%.,F
336,customer_segmentation_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 2.,F
337,customer_segmentation_correlation_heatmap.png,One of the variables Age or Family_Size can be discarded without losing information.,F
338,customer_segmentation_correlation_heatmap.png,The variable Age can be discarded without risking losing information.,F
339,customer_segmentation_correlation_heatmap.png,Considering that the target variable is Family_Size we can say that variables Age and Work_Experience seem to be useful for classification tasks.,F
340,customer_segmentation_correlation_heatmap.png,Variables Age and Work_Experience are redundant.,F
341,customer_segmentation_correlation_heatmap.png,"Considering that the target variable is Family_Size we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
342,customer_segmentation_correlation_heatmap.png,Considering that the target variable is Work_Experience we can say that variable Family_Size seems to be relevant for the majority of mining tasks.,F
