Id;Chart;Question;Answer
271;detect_dataset_pca.png;Using the first 3 principal components would imply an error between 10 and 20%.;F
272;detect_dataset_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 5.;F
273;detect_dataset_correlation_heatmap.png;One of the variables Vc or Va can be discarded without losing information.;F
274;detect_dataset_correlation_heatmap.png;The variable Ic can be discarded without risking losing information.;F
275;detect_dataset_correlation_heatmap.png;Variables Ia and Ic are redundant, but we can’t say the same for the pair Vc and Vb.;F
276;detect_dataset_correlation_heatmap.png;Variables Ib and Vc are redundant.;F
277;detect_dataset_correlation_heatmap.png;Considering that the target variable is Vc we can say that from the correlation analysis alone, it is clear that there are relevant variables.;F
278;detect_dataset_correlation_heatmap.png;Considering that the target variable is Vc we can say that variable Vb seems to be relevant for the majority of mining tasks.;F
279;detect_dataset_correlation_heatmap.png;Considering that the target variable is Vc we can say that variables Ib and Ic seem to be useful for classification tasks.;F
280;detect_dataset_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;T
281;detect_dataset_correlation_heatmap.png;Removing variable Ic might improve the training of decision trees .;F
282;detect_dataset_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Ic previously than variable Va.;F
283;detect_dataset_boxplots.png;Variable Vb is balanced.;T
284;detect_dataset_boxplots.png;Those boxplots show that the data is not normalized.;T
285;detect_dataset_boxplots.png;It is clear that variable Vb shows some outliers, but we can’t be sure of the same for variable Va.;F
286;detect_dataset_boxplots.png;Outliers seem to be a problem in the dataset.;F
287;detect_dataset_boxplots.png;Variable Vb shows some outlier values.;F
288;detect_dataset_boxplots.png;Variable Vb doesn’t have any outliers.;T
289;detect_dataset_boxplots.png;Variable Ia presents some outliers.;F
290;detect_dataset_boxplots.png;At least 75% of the variables present outliers.;F
291;detect_dataset_boxplots.png;The boxplots presented show a large number of outliers for most of the numeric variables.;F
292;detect_dataset_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;F
293;detect_dataset_boxplots.png;A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;F
294;detect_dataset_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
295;detect_dataset_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
296;detect_dataset_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;F
297;detect_dataset_nr_records_nr_variables.png;Given the number of records and that some variables are numeric, we might be facing the curse of dimensionality.;F
298;detect_dataset_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
299;detect_dataset_histograms_numeric.png;All variables should be dealt with as date.;F
300;detect_dataset_histograms_numeric.png;The variable Ic can be seen as ordinal.;F
301;detect_dataset_histograms_numeric.png;The variable Vc can be seen as ordinal without losing information.;F
302;detect_dataset_histograms_numeric.png;Variable Ia is balanced.;T
303;detect_dataset_histograms_numeric.png;It is clear that variable Va shows some outliers, but we can’t be sure of the same for variable Vc.;F
304;detect_dataset_histograms_numeric.png;Outliers seem to be a problem in the dataset.;T
305;detect_dataset_histograms_numeric.png;Variable Ia shows a high number of outlier values.;T
306;detect_dataset_histograms_numeric.png;Variable Ic doesn’t have any outliers.;F
307;detect_dataset_histograms_numeric.png;Variable Ic presents some outliers.;T
308;detect_dataset_histograms_numeric.png;At least 60% of the variables present outliers.;F
309;detect_dataset_histograms_numeric.png;The histograms presented show a large number of outliers for most of the numeric variables.;T
310;detect_dataset_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
311;detect_dataset_histograms_numeric.png;Considering the common semantics for Ia and Ib variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
312;detect_dataset_histograms_numeric.png;Considering the common semantics for Vc variable, dummification would be the most adequate encoding.;F
313;detect_dataset_histograms_numeric.png;The variable Vb can be coded as ordinal without losing information.;F
314;detect_dataset_histograms_numeric.png;Feature generation based on variable Vb seems to be promising.;F
315;detect_dataset_histograms_numeric.png;Feature generation based on the use of variable Ic wouldn’t be useful, but the use of Ia seems to be promising.;F
316;detect_dataset_histograms_numeric.png;Given the usual semantics of Ib variable, dummification would have been a better codification.;F
317;detect_dataset_histograms_numeric.png;Not knowing the semantics of Ia variable, dummification could have been a more adequate codification.;F
318;diabetes_decision_tree.png;The variable BMI discriminates between the target values, as shown in the decision tree.;T
319;diabetes_decision_tree.png;Variable BMI is one of the most relevant variables.;T
320;diabetes_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;F
321;diabetes_decision_tree.png;As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.;F
322;diabetes_decision_tree.png;The precision for the presented tree is higher than 60%, consider 1 as the positive class and 0 as the negative class.;T
323;diabetes_decision_tree.png;The number of True Positives reported in the same tree is 30, consider 1 as the positive class and 0 as the negative class.;F
324;diabetes_decision_tree.png;The number of False Positives is lower than the number of False Negatives for the presented tree, consider 1 as the positive class and 0 as the negative class.;T
325;diabetes_decision_tree.png;The accuracy for the presented tree is higher than its specificity, consider 1 as the positive class and 0 as the negative class.;F
326;diabetes_decision_tree.png;Considering that A=True<=>[BMI <= 29.85] and B=True<=>[Age <= 27.5], the Decision Tree presented classifies (not A, not B) as 1.;T
327;diabetes_decision_tree.png;Considering that A=True<=>[BMI <= 29.85] and B=True<=>[Age <= 27.5], the Decision Tree presented classifies (not A, not B) as 1.;T
328;diabetes_decision_tree.png;Considering that A=True<=>[BMI <= 29.85] and B=True<=>[Age <= 27.5], it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 98.;F
329;diabetes_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.;F
330;diabetes_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.;F
331;diabetes_overfitting_rf.png;Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.;F
332;diabetes_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;T
333;diabetes_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.;F
334;diabetes_overfitting_knn.png;KNN is in overfitting for k larger than 13.;F
335;diabetes_overfitting_knn.png;KNN with 11 neighbour is in overfitting.;T
336;diabetes_overfitting_knn.png;KNN with more than 17 neighbours is in overfitting.;F
337;diabetes_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;T
338;diabetes_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 12 nodes of depth is in overfitting.;T
339;diabetes_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 3.;F
