CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
670.0,32.0,4.0,102954.68,2.0,134942.45,0
512.0,33.0,3.0,176666.62,1.0,94670.77,0
670.0,33.0,8.0,126679.69,1.0,39451.09,0
813.0,25.0,5.0,123616.43,1.0,132959.33,0
633.0,61.0,3.0,157201.48,1.0,50368.63,0
697.0,25.0,1.0,0.0,2.0,87803.32,0
611.0,34.0,4.0,0.0,2.0,170950.58,0
548.0,28.0,8.0,116755.5,2.0,158585.17,1
666.0,40.0,5.0,0.0,2.0,147878.05,0
591.0,38.0,2.0,142289.28,1.0,119638.85,0
715.0,32.0,8.0,175307.32,1.0,187051.23,0
585.0,33.0,8.0,0.0,2.0,114182.07,0
493.0,31.0,3.0,0.0,1.0,176570.28,1
758.0,52.0,7.0,125095.94,1.0,171189.83,1
749.0,34.0,2.0,0.0,1.0,174189.04,1
741.0,19.0,8.0,108711.57,2.0,24857.25,0
612.0,38.0,7.0,110615.47,1.0,193502.93,0
850.0,31.0,4.0,0.0,2.0,33082.81,0
656.0,40.0,2.0,0.0,2.0,180553.48,0
611.0,40.0,2.0,125879.29,1.0,93203.43,0
653.0,31.0,7.0,102575.04,1.0,11043.54,0
616.0,36.0,6.0,0.0,1.0,12916.32,1
565.0,38.0,0.0,122447.76,1.0,67339.34,0
660.0,33.0,2.0,80462.24,1.0,150422.35,0
489.0,52.0,1.0,131441.51,1.0,37240.11,1
624.0,35.0,0.0,180303.24,2.0,163587.9,0
725.0,36.0,4.0,118520.26,1.0,131173.9,1
807.0,31.0,1.0,93460.47,2.0,172782.69,0
730.0,35.0,0.0,155470.55,1.0,53718.28,0
809.0,41.0,1.0,79706.25,2.0,165675.01,0
602.0,29.0,5.0,103907.28,1.0,161229.84,0
623.0,50.0,2.0,87116.71,1.0,104382.11,0
561.0,34.0,1.0,78829.53,1.0,12148.2,0
722.0,32.0,4.0,0.0,2.0,113666.48,0
595.0,30.0,9.0,130682.11,2.0,57862.88,0
692.0,49.0,9.0,0.0,2.0,178342.63,0
700.0,26.0,4.0,119009.57,1.0,141926.43,0
676.0,30.0,1.0,128207.23,1.0,55400.17,0
493.0,54.0,3.0,167831.88,2.0,150159.95,1
715.0,38.0,2.0,96798.79,2.0,4554.67,0
709.0,35.0,1.0,111827.27,2.0,12674.68,0
695.0,31.0,5.0,0.0,2.0,13998.88,0
678.0,29.0,6.0,0.0,2.0,64443.75,0
789.0,53.0,1.0,158271.74,1.0,5036.39,1
821.0,31.0,2.0,68927.57,1.0,25445.0,0
659.0,32.0,9.0,95377.13,1.0,187551.24,0
635.0,53.0,8.0,117005.55,1.0,123646.57,1
778.0,48.0,3.0,102290.56,2.0,182691.31,0
811.0,40.0,1.0,101514.89,1.0,121765.0,0
776.0,33.0,2.0,0.0,2.0,176921.0,0
506.0,41.0,3.0,57745.76,1.0,4035.46,0
683.0,30.0,4.0,66190.33,1.0,115186.97,0
652.0,75.0,10.0,0.0,2.0,114675.75,0
506.0,34.0,7.0,0.0,2.0,115842.1,0
640.0,20.0,4.0,0.0,2.0,78310.82,0
606.0,32.0,5.0,83161.65,1.0,116885.59,0
679.0,39.0,2.0,146186.28,2.0,193974.47,0
604.0,34.0,3.0,0.0,2.0,38587.7,0
647.0,30.0,6.0,143138.91,2.0,2955.46,0
539.0,30.0,0.0,0.0,2.0,160979.66,0
643.0,35.0,6.0,0.0,2.0,41549.64,0
809.0,33.0,3.0,0.0,2.0,141426.78,0
547.0,32.0,2.0,0.0,2.0,132002.83,0
661.0,41.0,5.0,28082.95,1.0,69586.27,1
720.0,26.0,10.0,51962.91,2.0,45507.24,0
850.0,71.0,10.0,69608.14,1.0,97893.4,1
703.0,37.0,8.0,105961.68,2.0,74158.8,0
678.0,22.0,4.0,174852.89,1.0,28149.06,0
729.0,39.0,4.0,121404.64,1.0,159618.17,0
695.0,50.0,8.0,0.0,1.0,126381.6,1
555.0,33.0,5.0,127343.4,1.0,121789.3,0
804.0,33.0,10.0,138335.96,1.0,80483.76,0
706.0,38.0,5.0,163034.82,2.0,135662.17,0
805.0,33.0,3.0,105663.56,2.0,33330.89,0
696.0,24.0,9.0,0.0,1.0,10883.52,0
777.0,35.0,7.0,122917.69,1.0,76169.68,0
514.0,32.0,8.0,0.0,2.0,95857.18,0
496.0,55.0,4.0,125292.53,1.0,31532.96,1
544.0,26.0,6.0,0.0,1.0,100200.4,1
798.0,49.0,5.0,132571.67,1.0,31686.33,1
599.0,46.0,7.0,81742.84,2.0,83282.21,0
850.0,42.0,0.0,0.0,2.0,44165.84,0
771.0,27.0,2.0,0.0,2.0,199527.34,0
742.0,41.0,4.0,92805.72,1.0,73743.95,1
839.0,33.0,10.0,75592.43,1.0,62674.42,0
604.0,39.0,7.0,98544.11,1.0,52327.57,0
675.0,32.0,1.0,0.0,3.0,85901.09,0
633.0,44.0,7.0,0.0,2.0,29761.29,0
642.0,41.0,7.0,115171.71,1.0,37674.47,0
564.0,37.0,9.0,100252.18,1.0,146033.52,0
563.0,33.0,8.0,0.0,2.0,68815.05,0
608.0,56.0,10.0,129255.2,2.0,142492.04,1
623.0,57.0,7.0,71481.79,2.0,84421.34,0
668.0,28.0,1.0,124511.01,1.0,114258.18,0
690.0,32.0,0.0,106683.52,2.0,137916.49,0
600.0,39.0,5.0,0.0,2.0,118272.07,0
771.0,66.0,7.0,143773.07,1.0,130827.88,0
675.0,61.0,5.0,62055.17,3.0,166305.16,1
739.0,58.0,1.0,110597.76,1.0,160122.66,1
590.0,36.0,1.0,0.0,2.0,48876.84,0
601.0,54.0,1.0,131039.97,2.0,199661.5,0
565.0,40.0,1.0,89994.71,2.0,121084.27,0
634.0,41.0,4.0,0.0,2.0,164549.74,0
663.0,49.0,7.0,116150.65,3.0,84358.71,1
743.0,23.0,3.0,110203.77,1.0,95583.45,0
811.0,45.0,5.0,0.0,2.0,146123.19,0
751.0,34.0,8.0,127095.14,2.0,479.54,0
689.0,29.0,1.0,77556.79,2.0,122998.26,0
580.0,29.0,9.0,61710.44,2.0,128077.8,0
641.0,41.0,6.0,0.0,2.0,65396.79,0
522.0,37.0,3.0,95022.57,1.0,129107.59,0
673.0,34.0,1.0,127122.79,3.0,76703.1,0
489.0,31.0,7.0,139395.08,1.0,6120.84,0
602.0,31.0,7.0,155271.83,1.0,179446.31,0
705.0,32.0,7.0,0.0,2.0,7921.57,0
722.0,20.0,6.0,0.0,2.0,195486.28,0
614.0,36.0,1.0,118311.76,1.0,146134.68,0
696.0,27.0,2.0,96129.32,2.0,5983.7,0
650.0,25.0,7.0,160599.06,2.0,28391.52,0
675.0,35.0,8.0,0.0,2.0,56642.97,0
760.0,29.0,5.0,103607.24,2.0,86334.64,0
794.0,46.0,8.0,134593.79,1.0,46386.37,0
505.0,45.0,9.0,131355.3,3.0,195395.33,1
719.0,32.0,7.0,0.0,1.0,76264.27,0
749.0,40.0,1.0,139290.41,1.0,182855.42,1
850.0,47.0,10.0,134381.52,1.0,26812.89,1
730.0,37.0,5.0,124053.03,1.0,118591.67,0
608.0,30.0,8.0,85859.76,1.0,142730.27,0
521.0,39.0,3.0,146408.68,1.0,72993.67,0
712.0,29.0,7.0,147199.07,1.0,84932.4,0
786.0,32.0,2.0,104336.43,2.0,59559.81,0
709.0,37.0,9.0,0.0,2.0,16733.59,0
654.0,35.0,2.0,90865.8,1.0,86764.46,0
678.0,60.0,2.0,0.0,2.0,43821.56,0
626.0,44.0,2.0,0.0,1.0,173117.22,1
683.0,26.0,7.0,0.0,2.0,86619.77,0
638.0,55.0,2.0,155828.22,1.0,108987.25,1
584.0,44.0,5.0,95671.75,2.0,106564.88,0
731.0,33.0,1.0,0.0,1.0,130726.96,0
789.0,37.0,6.0,110689.07,1.0,71121.04,1
483.0,30.0,9.0,0.0,2.0,136356.97,0
603.0,24.0,1.0,165149.13,2.0,21858.28,0
605.0,36.0,6.0,0.0,1.0,690.84,0
425.0,40.0,9.0,166776.6,2.0,172646.88,0
612.0,33.0,0.0,64900.32,2.0,102426.12,0
564.0,30.0,0.0,100954.88,2.0,134175.15,0
522.0,25.0,1.0,111432.13,1.0,168683.57,0
683.0,31.0,2.0,0.0,2.0,77326.78,0
504.0,56.0,9.0,104217.3,1.0,55857.48,1
735.0,38.0,1.0,0.0,3.0,92220.12,1
664.0,57.0,6.0,0.0,2.0,15304.08,0
563.0,22.0,3.0,137583.04,1.0,5791.85,0
635.0,29.0,1.0,0.0,1.0,24865.54,0
607.0,38.0,3.0,98205.77,1.0,176318.27,0
641.0,48.0,3.0,147341.43,1.0,157458.61,1
469.0,35.0,5.0,0.0,2.0,186490.37,0
752.0,38.0,0.0,145974.79,2.0,137694.23,0
797.0,46.0,8.0,0.0,1.0,162668.33,0
710.0,58.0,7.0,170113.0,2.0,10494.64,0
661.0,35.0,8.0,124098.54,1.0,86678.48,0
730.0,37.0,1.0,0.0,2.0,124364.63,0
635.0,47.0,2.0,125724.95,2.0,63236.97,0
585.0,34.0,1.0,0.0,1.0,75503.6,0
782.0,34.0,9.0,0.0,1.0,183021.06,1
706.0,29.0,2.0,0.0,2.0,18255.51,0
669.0,50.0,9.0,201009.64,1.0,158032.5,1
535.0,50.0,1.0,140292.58,3.0,69531.22,1
744.0,56.0,9.0,0.0,2.0,169498.61,0
444.0,36.0,7.0,0.0,2.0,138743.86,0
707.0,35.0,2.0,0.0,3.0,94148.3,0
629.0,37.0,6.0,129101.3,1.0,23971.33,0
700.0,40.0,4.0,148571.07,1.0,189826.96,1
581.0,40.0,0.0,101016.53,1.0,7926.35,1
700.0,28.0,8.0,159900.38,1.0,22698.56,0
544.0,37.0,2.0,0.0,2.0,135067.02,0
493.0,46.0,4.0,0.0,2.0,1907.66,0
652.0,37.0,7.0,0.0,2.0,68789.93,0
645.0,36.0,4.0,59893.85,2.0,43999.64,0
590.0,34.0,6.0,0.0,2.0,171021.44,0
634.0,37.0,7.0,143258.85,2.0,192721.98,0
549.0,54.0,5.0,92877.33,1.0,2619.64,1
705.0,48.0,9.0,114169.16,1.0,173273.2,1
528.0,35.0,3.0,156687.1,1.0,199320.77,0
656.0,37.0,7.0,112291.34,1.0,153157.97,0
620.0,42.0,4.0,106920.91,1.0,119747.08,0
556.0,26.0,4.0,0.0,1.0,195167.38,0
849.0,27.0,0.0,0.0,2.0,157891.86,0
568.0,28.0,1.0,127289.28,1.0,45611.51,0
727.0,49.0,7.0,96296.78,1.0,190457.87,1
501.0,25.0,6.0,104013.79,1.0,114774.35,0
593.0,46.0,7.0,98752.51,1.0,145560.38,0
613.0,35.0,4.0,123557.65,2.0,170903.4,0
588.0,59.0,4.0,0.0,2.0,27435.41,0
585.0,28.0,6.0,105795.9,1.0,41219.09,0
834.0,57.0,8.0,112281.6,3.0,140225.14,1
665.0,52.0,3.0,0.0,1.0,116137.01,1
637.0,36.0,2.0,152606.82,1.0,71692.8,0
643.0,39.0,7.0,0.0,2.0,170392.59,0
718.0,37.0,7.0,0.0,2.0,55100.09,0
620.0,70.0,3.0,87926.24,2.0,33350.26,1
550.0,31.0,5.0,142200.19,2.0,122221.71,0
732.0,41.0,8.0,0.0,2.0,170886.17,0
790.0,32.0,3.0,0.0,1.0,91044.47,0
656.0,41.0,2.0,0.0,2.0,158973.77,0
647.0,64.0,1.0,91216.0,1.0,41800.18,0
641.0,36.0,1.0,0.0,2.0,102021.39,0
652.0,41.0,9.0,159434.03,1.0,178373.93,0
751.0,48.0,9.0,0.0,1.0,137508.42,1
711.0,32.0,1.0,0.0,2.0,126188.42,0
772.0,23.0,2.0,0.0,2.0,18364.19,0
501.0,40.0,4.0,125832.2,1.0,100433.83,0
672.0,40.0,3.0,0.0,1.0,113171.61,1
619.0,55.0,0.0,0.0,3.0,60810.64,1
735.0,21.0,1.0,178718.19,2.0,22388.0,0
619.0,42.0,8.0,132796.04,3.0,191821.35,1
803.0,37.0,1.0,0.0,2.0,7455.2,0
542.0,67.0,10.0,129431.36,1.0,21343.74,0
761.0,31.0,7.0,0.0,3.0,166698.18,0
530.0,45.0,1.0,0.0,1.0,190663.89,1
642.0,72.0,1.0,160541.0,2.0,142223.94,0
665.0,44.0,7.0,0.0,2.0,66548.58,0
661.0,33.0,9.0,0.0,2.0,84174.81,0
601.0,33.0,7.0,114430.18,2.0,153012.13,0
789.0,32.0,7.0,69423.52,1.0,107499.39,0
550.0,34.0,8.0,122359.5,1.0,116495.55,0
744.0,41.0,7.0,190409.34,2.0,138361.48,0
669.0,26.0,4.0,0.0,2.0,197594.34,0
667.0,45.0,3.0,0.0,2.0,163655.01,0
731.0,21.0,8.0,132312.06,1.0,106663.46,1
746.0,37.0,4.0,0.0,2.0,171039.56,0
506.0,34.0,4.0,90307.62,1.0,159235.29,0
677.0,38.0,4.0,0.0,2.0,187800.63,0
603.0,40.0,4.0,102833.46,2.0,38829.11,0
528.0,26.0,10.0,102073.67,2.0,166799.93,0
647.0,51.0,1.0,119741.77,2.0,54954.51,1
672.0,47.0,1.0,0.0,1.0,91574.92,0
644.0,31.0,5.0,0.0,2.0,41872.17,0
669.0,22.0,10.0,0.0,2.0,176163.74,0
703.0,28.0,2.0,81173.83,2.0,162812.16,0
695.0,39.0,5.0,0.0,2.0,102763.69,0
806.0,34.0,5.0,113958.55,1.0,32125.98,0
719.0,42.0,4.0,0.0,1.0,28465.86,1
527.0,39.0,9.0,96748.89,2.0,94711.43,0
732.0,45.0,6.0,98792.4,1.0,81491.7,1
547.0,48.0,1.0,179380.74,2.0,69263.1,0
708.0,21.0,8.0,133974.36,2.0,50294.09,0
639.0,28.0,8.0,97840.72,1.0,178222.77,0
489.0,38.0,5.0,117289.92,1.0,85231.88,0
700.0,46.0,5.0,56580.95,2.0,45424.13,0
703.0,44.0,6.0,98862.54,1.0,151516.7,0
648.0,23.0,9.0,168372.52,1.0,134676.72,0
661.0,47.0,5.0,0.0,1.0,107243.31,1
583.0,40.0,4.0,107041.3,1.0,5635.63,0
442.0,34.0,4.0,0.0,2.0,68343.08,0
669.0,43.0,1.0,160474.59,1.0,95963.14,0
527.0,29.0,2.0,27755.97,1.0,97468.44,1
774.0,26.0,5.0,0.0,2.0,64716.08,0
710.0,36.0,4.0,116085.06,1.0,58601.61,0
564.0,36.0,7.0,206329.65,1.0,46632.87,1
637.0,43.0,1.0,135645.29,2.0,101382.86,1
674.0,27.0,4.0,79144.34,1.0,50743.83,0
644.0,34.0,9.0,112746.54,2.0,141230.07,0
529.0,43.0,0.0,123815.86,1.0,78463.99,1
703.0,32.0,1.0,125685.79,1.0,56246.72,0
485.0,32.0,6.0,102238.01,2.0,194010.12,0
688.0,24.0,3.0,0.0,2.0,102195.16,0
699.0,47.0,1.0,0.0,2.0,30117.44,0
676.0,37.0,5.0,89634.69,1.0,169583.18,1
470.0,39.0,5.0,117469.91,2.0,63705.9,0
564.0,31.0,5.0,121461.87,1.0,20432.09,1
602.0,39.0,6.0,154121.32,2.0,176614.86,1
729.0,32.0,9.0,0.0,2.0,150803.44,0
710.0,51.0,4.0,93656.95,1.0,141400.51,1
498.0,41.0,4.0,87541.06,2.0,12577.21,1
592.0,62.0,5.0,0.0,1.0,100941.57,0
767.0,35.0,9.0,0.0,2.0,39511.61,0
596.0,30.0,1.0,0.0,2.0,8125.39,0
780.0,26.0,3.0,140356.7,1.0,117144.15,0
626.0,52.0,0.0,0.0,2.0,32159.46,1
629.0,35.0,4.0,174588.8,2.0,158420.14,0
511.0,45.0,5.0,68375.27,1.0,193160.25,1
683.0,32.0,0.0,138171.1,2.0,188203.58,0
598.0,50.0,5.0,88379.81,3.0,64157.24,1
799.0,35.0,7.0,0.0,2.0,140780.8,0
650.0,23.0,5.0,0.0,1.0,180622.43,0
685.0,35.0,4.0,137948.51,1.0,113639.64,0
694.0,42.0,3.0,156864.2,2.0,88890.75,0
739.0,40.0,5.0,149131.03,3.0,60036.99,1
792.0,29.0,4.0,107601.79,1.0,18922.18,1
498.0,29.0,8.0,127864.26,1.0,46677.9,0
683.0,33.0,9.0,0.0,2.0,38784.42,0
632.0,38.0,1.0,120599.21,1.0,92816.86,0
635.0,37.0,9.0,146748.07,1.0,11407.58,0
529.0,31.0,6.0,152310.55,1.0,13054.25,0
648.0,28.0,8.0,90371.09,1.0,146851.73,0
761.0,37.0,7.0,132730.17,1.0,199293.01,0
741.0,32.0,5.0,0.0,1.0,64839.23,0
510.0,45.0,10.0,103821.47,2.0,77878.62,0
622.0,30.0,4.0,107879.04,1.0,196894.62,0
800.0,38.0,2.0,168190.33,2.0,68052.08,0
651.0,34.0,2.0,90355.12,2.0,193597.94,0
625.0,36.0,9.0,108546.16,3.0,133807.77,1
850.0,31.0,3.0,51293.47,1.0,35534.68,0
672.0,50.0,1.0,0.0,1.0,12106.82,1
790.0,42.0,1.0,85839.62,1.0,198182.73,0
750.0,37.0,6.0,0.0,1.0,117948.0,1
573.0,46.0,3.0,65269.23,1.0,189988.65,1
703.0,28.0,9.0,0.0,2.0,2151.17,0
669.0,47.0,9.0,61196.54,1.0,58170.24,0
608.0,26.0,1.0,106648.98,1.0,7063.6,0
413.0,34.0,9.0,0.0,2.0,6534.18,0
736.0,36.0,6.0,0.0,1.0,70496.66,0
676.0,40.0,8.0,114005.78,1.0,67998.45,0
777.0,35.0,3.0,0.0,2.0,17257.72,0
757.0,26.0,8.0,121581.56,2.0,127059.04,0
605.0,52.0,7.0,0.0,2.0,173952.5,0
698.0,44.0,10.0,116363.37,2.0,198059.16,0
717.0,42.0,5.0,190305.78,1.0,99347.8,1
665.0,51.0,2.0,0.0,1.0,53353.36,0
674.0,27.0,4.0,111568.01,1.0,22026.18,0
694.0,40.0,9.0,0.0,2.0,40463.03,0
688.0,51.0,5.0,0.0,1.0,91624.11,1
562.0,75.0,5.0,87140.85,1.0,39351.64,0
523.0,39.0,1.0,143903.11,1.0,118711.75,1
520.0,46.0,10.0,85216.61,1.0,117369.52,1
631.0,35.0,9.0,112392.45,2.0,24472.23,0
622.0,52.0,9.0,111973.97,1.0,162756.29,1
657.0,34.0,3.0,107136.6,1.0,153895.46,0
696.0,49.0,5.0,97036.22,2.0,152450.84,1
747.0,49.0,6.0,202904.64,1.0,17298.72,1
695.0,31.0,8.0,0.0,2.0,131644.41,0
814.0,48.0,9.0,136596.85,1.0,185791.9,0
594.0,24.0,0.0,97378.54,1.0,71405.17,0
597.0,44.0,8.0,78128.13,2.0,109153.04,0
538.0,39.0,2.0,122773.5,2.0,58467.08,0
660.0,52.0,4.0,86891.84,1.0,90877.76,0
446.0,25.0,3.0,136202.78,1.0,176743.51,0
512.0,31.0,7.0,0.0,2.0,49326.07,0
767.0,47.0,2.0,0.0,1.0,48161.18,1
731.0,39.0,2.0,0.0,2.0,136737.13,0
747.0,40.0,3.0,0.0,1.0,57817.84,1
652.0,45.0,2.0,151421.44,1.0,115333.43,0
571.0,33.0,9.0,102017.25,2.0,128600.49,0
590.0,30.0,3.0,0.0,2.0,83090.35,0
660.0,40.0,5.0,131754.11,2.0,38761.61,0
589.0,36.0,9.0,140355.56,2.0,136329.96,0
712.0,49.0,5.0,154776.42,2.0,196257.68,0
678.0,26.0,1.0,0.0,2.0,45443.68,0
634.0,52.0,1.0,0.0,2.0,176913.42,0
491.0,26.0,4.0,102251.14,1.0,145900.89,0
627.0,35.0,7.0,0.0,1.0,187718.26,0
760.0,43.0,8.0,121911.59,1.0,193312.33,0
569.0,34.0,6.0,144855.34,1.0,196555.32,0
713.0,46.0,5.0,0.0,1.0,55701.62,0
774.0,36.0,9.0,130809.77,1.0,152290.28,0
735.0,25.0,3.0,91718.8,1.0,28411.23,0
756.0,42.0,9.0,0.0,2.0,35673.42,0
692.0,66.0,4.0,159732.02,1.0,118188.15,0
658.0,29.0,3.0,145512.84,1.0,20207.02,0
754.0,38.0,2.0,0.0,2.0,3524.69,0
667.0,32.0,0.0,103846.65,1.0,20560.69,0
677.0,40.0,7.0,95312.8,1.0,62944.75,0
592.0,34.0,9.0,0.0,2.0,20460.2,0
579.0,31.0,6.0,139729.54,1.0,135815.38,0
681.0,29.0,8.0,0.0,1.0,66367.33,0
655.0,34.0,3.0,0.0,2.0,159638.77,0
633.0,29.0,0.0,138577.34,1.0,193362.99,0
520.0,29.0,8.0,95947.76,1.0,4696.44,0
727.0,43.0,2.0,97403.18,1.0,107415.02,1
628.0,39.0,8.0,107553.33,1.0,117523.41,0
634.0,63.0,10.0,0.0,2.0,30772.86,1
710.0,22.0,8.0,0.0,3.0,107292.91,0
520.0,32.0,5.0,110029.77,1.0,56246.69,0
467.0,57.0,1.0,0.0,2.0,114448.77,0
705.0,38.0,3.0,123894.43,1.0,21177.1,0
572.0,37.0,1.0,133043.66,1.0,111243.09,0
619.0,38.0,6.0,0.0,2.0,117616.29,0
630.0,31.0,2.0,112373.49,2.0,131167.98,0
633.0,37.0,7.0,141546.35,1.0,124830.11,0
503.0,28.0,5.0,0.0,2.0,125918.17,0
770.0,55.0,9.0,63127.41,2.0,185211.28,1
850.0,24.0,1.0,0.0,2.0,69052.87,0
539.0,39.0,3.0,139153.68,2.0,147662.33,0
541.0,39.0,9.0,100116.67,1.0,199808.1,1
518.0,35.0,8.0,141665.63,1.0,192776.64,0
630.0,50.0,8.0,0.0,2.0,79377.45,0
646.0,50.0,5.0,142644.64,2.0,142208.5,1
724.0,34.0,6.0,118235.7,2.0,157137.23,0
779.0,24.0,10.0,122200.31,2.0,43705.56,0
753.0,40.0,0.0,3768.69,2.0,177065.24,1
710.0,30.0,6.0,0.0,2.0,8991.17,0
495.0,38.0,2.0,63093.01,1.0,47089.72,0
711.0,28.0,5.0,0.0,2.0,93959.96,0
508.0,25.0,2.0,111395.53,1.0,48197.06,0
738.0,67.0,1.0,130652.52,1.0,22762.23,0
787.0,42.0,10.0,145988.65,2.0,79510.37,0
448.0,25.0,2.0,0.0,2.0,95215.73,0
614.0,35.0,2.0,127283.78,1.0,31302.35,0
779.0,26.0,4.0,174318.13,2.0,38296.21,0
563.0,44.0,7.0,105007.31,2.0,197812.16,0
676.0,31.0,3.0,78990.15,1.0,124777.14,0
577.0,36.0,3.0,121092.47,2.0,143783.46,0
673.0,59.0,0.0,178058.06,2.0,21063.71,1
746.0,24.0,10.0,68781.82,1.0,47997.39,0
530.0,33.0,4.0,129307.32,1.0,172930.28,0
701.0,43.0,2.0,160416.56,1.0,37266.43,0
756.0,23.0,1.0,112568.31,1.0,113408.11,0
686.0,41.0,5.0,128876.71,3.0,106939.34,1
695.0,29.0,9.0,0.0,2.0,111565.45,0
723.0,68.0,3.0,110357.0,1.0,141977.54,1
540.0,39.0,2.0,0.0,2.0,81995.92,0
498.0,31.0,10.0,0.0,2.0,13892.57,0
850.0,55.0,10.0,98488.08,1.0,155879.57,1
531.0,42.0,6.0,88324.31,2.0,75248.75,0
661.0,37.0,7.0,109908.06,2.0,115037.67,1
608.0,66.0,8.0,123935.35,1.0,65758.19,0
756.0,37.0,3.0,132623.6,1.0,58974.0,0
601.0,29.0,9.0,0.0,1.0,80393.27,0
690.0,48.0,2.0,0.0,2.0,3149.1,0
718.0,36.0,9.0,0.0,1.0,45909.87,0
715.0,40.0,7.0,0.0,1.0,141359.11,0
486.0,24.0,1.0,0.0,1.0,98802.76,0
492.0,35.0,8.0,121063.49,1.0,85421.48,0
641.0,37.0,7.0,0.0,2.0,75248.3,0
747.0,36.0,8.0,102603.3,2.0,180693.61,0
554.0,33.0,3.0,117413.95,1.0,12766.74,0
635.0,34.0,5.0,98683.47,2.0,15733.19,0
559.0,33.0,9.0,111060.05,2.0,110371.84,0
556.0,36.0,2.0,134208.22,1.0,177670.57,0
684.0,29.0,8.0,127269.75,1.0,79495.01,0
481.0,28.0,10.0,0.0,2.0,145215.96,0
484.0,29.0,4.0,130114.39,1.0,164017.89,0
613.0,30.0,5.0,131563.88,2.0,170638.98,0
651.0,45.0,1.0,0.0,1.0,67740.08,1
632.0,30.0,2.0,72549.0,2.0,182728.8,0
761.0,26.0,1.0,0.0,2.0,199409.19,0
556.0,52.0,9.0,0.0,1.0,175149.2,1
628.0,25.0,7.0,0.0,2.0,195977.75,0
633.0,42.0,3.0,126041.02,1.0,11796.89,0
642.0,26.0,1.0,138023.79,2.0,117060.2,0
523.0,45.0,5.0,0.0,2.0,121428.2,0
655.0,24.0,9.0,107065.31,1.0,51959.82,0
667.0,77.0,2.0,0.0,1.0,34702.92,0
503.0,37.0,8.0,0.0,2.0,97893.32,0
684.0,30.0,2.0,0.0,2.0,83473.82,0
662.0,29.0,5.0,147092.65,1.0,10928.3,0
776.0,29.0,7.0,178171.04,2.0,115818.51,0
780.0,37.0,10.0,95196.26,1.0,126310.39,1
587.0,48.0,1.0,0.0,2.0,8908.0,0
677.0,28.0,0.0,143988.0,2.0,8755.69,1
727.0,29.0,1.0,146652.01,1.0,173486.39,0
850.0,33.0,0.0,124781.67,1.0,33700.52,0
625.0,44.0,7.0,0.0,1.0,4791.8,0
667.0,31.0,5.0,0.0,2.0,20346.69,0
757.0,33.0,1.0,122088.67,1.0,42581.09,0
678.0,41.0,2.0,148088.11,1.0,14083.12,0
778.0,65.0,7.0,0.0,1.0,77867.23,0
522.0,32.0,8.0,124450.36,2.0,165786.1,0
581.0,38.0,3.0,135157.05,1.0,32919.42,0
649.0,35.0,4.0,108306.44,1.0,192486.24,0
721.0,33.0,5.0,0.0,2.0,117626.9,0
545.0,30.0,3.0,0.0,2.0,170307.43,0
613.0,36.0,9.0,131307.11,1.0,83343.73,0
673.0,47.0,1.0,183579.54,2.0,34047.54,0
633.0,34.0,3.0,123034.43,2.0,38315.04,0
656.0,39.0,10.0,0.0,2.0,98894.64,0
667.0,40.0,9.0,0.0,1.0,96670.2,0
568.0,46.0,3.0,0.0,2.0,29372.62,0
682.0,30.0,9.0,0.0,2.0,2053.42,0
701.0,38.0,3.0,125385.49,2.0,52044.66,0
632.0,40.0,9.0,139625.34,1.0,93702.96,1
502.0,37.0,10.0,0.0,1.0,76642.68,0
651.0,34.0,3.0,0.0,2.0,105599.65,0
530.0,34.0,8.0,0.0,2.0,141872.52,0
714.0,34.0,10.0,0.0,2.0,80234.14,0
708.0,42.0,9.0,176702.36,2.0,104804.74,0
552.0,29.0,10.0,0.0,2.0,12186.83,0
706.0,35.0,8.0,178032.53,1.0,42181.68,0
599.0,28.0,4.0,126833.79,2.0,60843.09,1
700.0,37.0,1.0,135179.49,1.0,160670.37,0
528.0,30.0,2.0,128262.72,2.0,50771.16,0
365.0,30.0,0.0,127760.07,1.0,81537.85,1
812.0,25.0,5.0,54817.55,1.0,131660.31,0
771.0,47.0,3.0,72664.0,2.0,107874.39,0
752.0,29.0,4.0,129514.99,1.0,102930.46,0
596.0,29.0,2.0,0.0,2.0,1591.19,0
542.0,29.0,9.0,0.0,1.0,8342.35,0
575.0,46.0,1.0,0.0,2.0,65998.26,0
773.0,36.0,4.0,105858.71,1.0,4395.45,0
588.0,33.0,9.0,150186.22,2.0,65611.01,0
644.0,26.0,8.0,96659.64,2.0,138775.69,0
684.0,27.0,2.0,134603.88,1.0,71725.73,0
707.0,46.0,7.0,127476.73,2.0,146011.55,0
712.0,29.0,8.0,140170.61,1.0,38170.04,0
661.0,28.0,7.0,95357.49,1.0,102297.15,0
657.0,41.0,5.0,95858.37,1.0,68255.88,0
681.0,34.0,3.0,0.0,2.0,55816.2,0
682.0,36.0,5.0,0.0,2.0,147758.51,0
538.0,31.0,1.0,0.0,2.0,1375.46,0
673.0,32.0,8.0,121240.76,1.0,116969.73,0
602.0,38.0,7.0,111835.94,2.0,124389.61,0
482.0,38.0,4.0,124976.19,1.0,35848.12,0
633.0,40.0,5.0,86172.81,2.0,117279.49,0
678.0,49.0,3.0,204510.94,1.0,738.88,1
481.0,39.0,1.0,111233.09,1.0,123995.15,0
