Rainfall,WindSpeed9am,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainTomorrow
0.0,20.0,1016.3,1012.0,1.0,2.0,32.6,No
0.0,31.0,1022.2,1018.9,6.0,8.0,22.1,No
0.0,11.0,1010.9,1006.2,1.0,1.0,32.4,No
6.6,11.0,1011.3,1006.2,1.0,5.0,35.0,Yes
6.4,17.0,1005.4,1003.0,5.0,7.0,29.8,Yes
14.8,30.0,1004.8,1002.8,7.0,8.0,27.1,Yes
0.0,31.0,1011.9,1008.6,4.0,7.0,32.2,No
0.0,22.0,1016.9,1012.0,7.0,7.0,27.3,No
0.0,24.0,1022.6,1019.4,1.0,1.0,27.0,No
0.0,20.0,1014.9,1012.0,2.0,3.0,29.8,No
0.0,26.0,1022.9,1019.7,5.0,8.0,28.3,No
1.6,7.0,1011.1,1007.4,8.0,7.0,32.7,Yes
0.0,9.0,1015.6,1011.6,1.0,2.0,34.4,No
0.0,17.0,1009.1,1005.8,2.0,5.0,34.4,Yes
0.0,6.0,1018.4,1015.6,7.0,7.0,27.6,No
0.0,15.0,1014.6,1010.4,4.0,1.0,32.4,No
0.0,6.0,1020.8,1015.9,0.0,2.0,26.2,No
11.4,20.0,1011.3,1006.4,8.0,8.0,19.9,Yes
0.0,22.0,1015.1,1011.3,1.0,6.0,32.2,No
6.8,19.0,1016.9,1015.3,3.0,8.0,21.2,Yes
0.0,19.0,1019.4,1015.4,5.0,2.0,29.6,No
0.6,7.0,1011.8,1007.9,7.0,7.0,30.4,No
0.0,15.0,1009.4,1007.8,7.0,7.0,31.4,No
0.0,11.0,1015.9,1012.5,0.0,0.0,31.8,No
0.0,15.0,1028.8,1025.5,8.0,1.0,17.8,No
0.0,4.0,1014.1,1009.4,3.0,1.0,31.0,No
0.0,13.0,1020.0,1016.0,5.0,2.0,21.9,No
68.2,9.0,1009.4,1006.7,8.0,7.0,29.8,No
0.0,9.0,1016.0,1012.0,1.0,5.0,29.2,No
0.0,28.0,1013.3,1010.4,7.0,7.0,28.6,No
0.0,7.0,1013.1,1007.5,1.0,3.0,39.0,No
38.0,11.0,1011.6,1008.0,4.0,2.0,32.3,No
0.0,11.0,1013.3,1008.3,5.0,6.0,36.9,No
0.0,15.0,1017.3,1013.0,0.0,0.0,30.0,No
33.0,15.0,1006.8,1004.7,7.0,6.0,31.1,No
0.0,9.0,1010.8,1008.1,7.0,6.0,33.2,Yes
8.4,7.0,1011.6,1007.2,5.0,4.0,31.9,No
0.8,13.0,1011.0,1006.9,5.0,6.0,33.5,No
8.2,11.0,1014.7,1011.6,7.0,7.0,28.6,No
0.0,20.0,1015.3,1011.2,7.0,4.0,32.0,No
0.6,11.0,1011.2,1006.7,5.0,2.0,32.2,No
0.6,9.0,1005.9,1001.2,4.0,4.0,39.8,No
0.0,15.0,1018.0,1013.5,0.0,0.0,30.2,No
0.0,24.0,1019.0,1015.0,1.0,1.0,32.9,No
0.4,28.0,1009.7,1006.8,8.0,7.0,31.3,No
0.0,17.0,1014.4,1011.1,7.0,5.0,33.0,No
0.0,19.0,1015.2,1011.2,6.0,3.0,31.9,No
0.0,15.0,1012.3,1008.4,1.0,3.0,31.1,No
1.2,33.0,1003.4,999.4,6.0,6.0,36.4,No
0.0,9.0,1009.6,1006.3,7.0,4.0,33.7,No
0.0,11.0,1014.6,1009.8,3.0,4.0,31.4,No
0.0,31.0,1015.0,1013.7,2.0,3.0,26.6,No
0.0,17.0,1016.1,1011.9,2.0,1.0,31.2,No
0.0,13.0,1034.1,1028.0,1.0,0.0,16.3,No
6.0,17.0,1004.1,999.7,8.0,7.0,25.8,Yes
0.0,6.0,1014.5,1009.8,0.0,3.0,36.0,No
0.0,19.0,1015.5,1011.4,7.0,7.0,30.9,No
0.0,7.0,1014.3,1010.6,1.0,3.0,30.9,No
0.0,26.0,1016.3,1012.3,6.0,6.0,36.9,No
0.0,26.0,1009.6,1007.1,2.0,3.0,36.4,No
0.0,7.0,1018.0,1014.1,0.0,0.0,21.7,No
0.8,22.0,1007.0,1003.7,7.0,7.0,30.0,Yes
17.0,17.0,1008.2,1004.2,2.0,7.0,32.6,Yes
0.0,15.0,1024.1,1019.9,6.0,2.0,20.5,No
0.0,9.0,1015.2,1011.7,1.0,1.0,32.7,No
0.0,24.0,1014.0,1010.7,5.0,5.0,29.5,No
0.0,7.0,1010.8,1006.3,3.0,4.0,36.0,No
0.0,2.0,1020.5,1015.0,0.0,0.0,31.2,No
61.2,7.0,1009.6,1005.3,3.0,3.0,35.2,Yes
0.0,22.0,1014.6,1010.4,0.0,0.0,32.4,No
0.0,24.0,1021.7,1018.3,5.0,6.0,20.8,Yes
0.0,13.0,1014.4,1009.7,0.0,1.0,29.9,No
0.0,9.0,1014.5,1009.9,2.0,4.0,32.4,No
0.0,7.0,1008.9,1004.3,1.0,3.0,37.0,No
0.0,19.0,1019.9,1015.4,5.0,3.0,26.1,No
9.8,15.0,1007.4,1004.9,3.0,7.0,29.2,Yes
0.0,13.0,1016.9,1013.0,0.0,0.0,33.0,No
0.0,17.0,1013.7,1011.5,8.0,8.0,25.1,No
0.0,13.0,1014.4,1010.1,1.0,2.0,31.7,No
0.0,24.0,1012.0,1009.1,7.0,7.0,32.2,Yes
0.0,28.0,1015.0,1011.2,5.0,7.0,33.0,No
8.0,19.0,1006.6,1002.5,7.0,7.0,29.1,Yes
0.0,9.0,1010.5,1006.8,5.0,6.0,30.0,No
0.0,15.0,1005.9,1003.4,7.0,7.0,33.8,No
0.0,7.0,1010.6,1007.6,7.0,7.0,29.2,Yes
0.0,20.0,1016.2,1011.3,3.0,3.0,32.9,No
0.0,6.0,1014.8,1010.8,1.0,1.0,29.5,No
6.6,22.0,1009.8,1003.9,8.0,3.0,31.4,No
0.0,24.0,1015.6,1012.5,6.0,3.0,30.8,No
0.0,17.0,1008.6,1005.7,4.0,5.0,33.6,No
0.0,19.0,1010.4,1006.3,6.0,7.0,39.6,No
0.0,19.0,1014.1,1010.5,1.0,2.0,32.2,No
0.0,31.0,1005.6,1003.6,3.0,5.0,39.0,No
0.0,11.0,1014.1,1010.1,1.0,6.0,35.4,No
1.6,13.0,1008.0,1004.4,6.0,5.0,31.5,Yes
0.0,24.0,1008.9,1005.5,1.0,6.0,33.4,No
0.0,9.0,1011.0,1007.6,3.0,2.0,33.8,Yes
0.0,2.0,1021.7,1017.1,2.0,2.0,28.5,No
0.0,22.0,1019.3,1014.5,0.0,2.0,27.5,No
0.0,11.0,1017.4,1012.9,1.0,1.0,30.0,No
0.0,15.0,1017.5,1012.4,0.0,4.0,31.6,No
0.0,20.0,1015.2,1010.2,1.0,1.0,36.5,No
0.0,17.0,1011.8,1006.4,1.0,3.0,36.7,No
0.0,30.0,1014.2,1011.1,2.0,2.0,30.5,No
0.0,15.0,1011.0,1008.4,1.0,3.0,32.8,No
28.0,15.0,1009.3,1005.7,8.0,8.0,26.7,Yes
0.6,9.0,1013.3,1010.7,7.0,7.0,26.7,No
0.0,28.0,1009.8,1006.1,3.0,4.0,31.3,No
0.0,26.0,1011.1,1007.8,1.0,3.0,33.0,No
0.0,4.0,1020.7,1017.1,0.0,0.0,27.6,No
0.0,11.0,1013.7,1008.7,2.0,2.0,32.5,No
0.0,7.0,1011.5,1008.2,1.0,1.0,37.4,No
0.0,11.0,1011.9,1008.2,5.0,5.0,27.9,Yes
2.4,13.0,1009.9,1006.5,2.0,4.0,30.8,No
0.0,15.0,1014.2,1010.2,4.0,2.0,29.3,No
0.0,11.0,1011.8,1008.0,4.0,5.0,32.4,No
0.8,15.0,1013.0,1008.5,7.0,1.0,34.7,No
0.0,26.0,1022.0,1017.7,0.0,0.0,24.4,No
0.0,17.0,1016.7,1013.4,1.0,2.0,31.0,No
0.0,15.0,1009.6,1007.3,5.0,3.0,29.9,No
6.0,9.0,1011.7,1007.9,7.0,7.0,30.4,No
0.0,13.0,1016.9,1013.6,1.0,3.0,28.4,No
0.0,19.0,1012.2,1009.0,1.0,2.0,34.1,No
0.2,9.0,1010.8,1007.8,4.0,7.0,29.4,Yes
17.2,20.0,1010.6,1009.6,8.0,8.0,25.0,No
0.0,6.0,1014.2,1010.6,7.0,7.0,30.8,No
0.0,24.0,1021.0,1014.8,0.0,1.0,28.4,No
0.0,2.0,1015.3,1011.9,0.0,1.0,29.0,No
0.0,11.0,1021.1,1018.2,8.0,8.0,21.4,No
16.8,4.0,1020.9,1017.7,3.0,7.0,23.3,No
0.0,17.0,1010.9,1007.4,7.0,7.0,31.4,Yes
0.0,11.0,1009.3,1005.5,2.0,7.0,31.9,No
0.0,13.0,1014.8,1010.9,1.0,2.0,33.1,No
4.4,7.0,1009.4,1004.3,7.0,7.0,30.9,Yes
0.0,11.0,1025.9,1022.5,8.0,8.0,12.2,No
0.0,15.0,1012.8,1009.9,6.0,3.0,32.1,No
0.0,4.0,1019.4,1016.1,0.0,0.0,21.9,No
0.0,24.0,1016.2,1011.9,6.0,2.0,32.6,No
1.4,9.0,1006.2,1004.6,7.0,8.0,26.7,Yes
0.0,24.0,1011.1,1009.7,2.0,6.0,30.6,No
0.0,20.0,1012.2,1008.5,4.0,7.0,29.7,No
0.0,15.0,1014.5,1009.1,7.0,7.0,37.6,No
0.0,7.0,1021.2,1017.0,0.0,0.0,24.1,No
0.0,28.0,1013.4,1009.4,7.0,6.0,35.9,No
0.0,19.0,1019.2,1015.2,0.0,0.0,28.0,No
0.0,6.0,1006.0,1002.1,1.0,0.0,40.0,No
0.0,15.0,1012.0,1008.6,3.0,2.0,32.4,No
0.0,11.0,1014.0,1010.4,1.0,2.0,32.0,No
0.0,15.0,1025.0,1022.0,0.0,1.0,22.8,No
0.0,20.0,1016.2,1012.9,1.0,0.0,31.0,No
0.0,13.0,1008.4,1002.6,6.0,6.0,37.5,No
0.0,28.0,1020.1,1015.3,2.0,2.0,28.3,No
0.0,24.0,1012.8,1009.3,7.0,4.0,37.5,No
1.0,11.0,1012.3,1008.5,7.0,3.0,31.4,Yes
0.0,20.0,1013.3,1009.8,4.0,4.0,32.4,No
0.0,19.0,1010.6,1007.3,7.0,5.0,30.4,No
0.0,9.0,1011.3,1006.2,2.0,4.0,40.0,No
5.4,6.0,1008.8,1003.0,5.0,6.0,39.0,No
17.0,13.0,1005.6,1003.5,7.0,8.0,26.2,Yes
0.0,20.0,1016.6,1011.0,2.0,3.0,27.8,No
0.0,26.0,1018.7,1014.5,4.0,5.0,26.8,No
1.6,11.0,1022.0,1017.8,8.0,8.0,14.3,No
3.8,30.0,1005.5,1002.8,7.0,7.0,30.2,Yes
0.0,11.0,1010.6,1006.8,5.0,7.0,34.8,Yes
0.0,20.0,1015.2,1012.3,7.0,7.0,32.0,No
0.0,19.0,1015.1,1011.0,1.0,1.0,32.5,No
0.0,28.0,1015.1,1010.9,6.0,1.0,27.6,No
0.0,24.0,1012.4,1008.2,3.0,3.0,34.7,No
0.0,17.0,1017.2,1012.9,7.0,7.0,21.6,No
81.0,13.0,1005.1,1002.0,8.0,5.0,31.2,No
0.0,15.0,1016.1,1012.6,1.0,1.0,31.0,No
0.0,17.0,1020.9,1015.9,7.0,8.0,17.9,No
0.0,11.0,1014.2,1010.0,1.0,1.0,33.3,No
0.0,13.0,1011.5,1007.5,2.0,2.0,33.1,No
0.0,9.0,1010.8,1006.7,2.0,6.0,34.0,No
0.0,13.0,1014.4,1009.4,6.0,1.0,30.5,No
0.0,26.0,1010.6,1007.9,0.0,1.0,39.0,No
0.0,20.0,1018.4,1013.8,0.0,4.0,31.0,No
0.0,15.0,1014.0,1009.7,0.0,0.0,32.3,No
0.0,13.0,1013.7,1009.3,0.0,3.0,32.0,No
0.0,9.0,1025.0,1022.3,1.0,1.0,17.5,No
0.0,9.0,1017.6,1014.9,1.0,4.0,26.1,No
33.0,22.0,1006.0,1003.2,7.0,6.0,28.5,Yes
0.0,7.0,1014.3,1010.1,0.0,0.0,33.6,No
0.0,4.0,1011.0,1007.0,4.0,4.0,36.7,No
0.0,22.0,1013.3,1009.8,1.0,1.0,31.0,No
0.0,13.0,1018.4,1014.5,2.0,7.0,29.9,No
0.0,2.0,1009.6,1005.5,2.0,5.0,32.0,Yes
0.0,13.0,1012.9,1009.0,7.0,6.0,31.3,Yes
0.0,7.0,1019.6,1014.4,5.0,7.0,20.9,Yes
0.0,13.0,1013.8,1010.4,3.0,3.0,31.6,No
0.0,11.0,1023.3,1020.5,3.0,6.0,20.6,No
0.0,4.0,1013.6,1007.5,0.0,1.0,37.2,No
0.0,13.0,1021.8,1018.6,7.0,7.0,23.0,No
41.0,13.0,1006.7,1003.3,6.0,6.0,33.0,Yes
0.0,9.0,1007.4,1003.7,7.0,7.0,33.5,No
0.0,19.0,1011.6,1007.2,2.0,4.0,34.5,Yes
0.0,22.0,1015.9,1010.2,0.0,0.0,37.2,No
0.0,11.0,1014.3,1010.7,1.0,3.0,34.3,No
3.0,15.0,1007.1,1004.0,7.0,8.0,31.6,No
15.0,2.0,1015.9,1015.3,7.0,7.0,18.8,Yes
0.0,9.0,1015.3,1011.1,5.0,6.0,32.6,No
0.0,31.0,1014.5,1011.0,3.0,0.0,31.0,No
0.0,22.0,1013.8,1013.8,6.0,7.0,25.5,Yes
0.0,28.0,1015.5,1011.9,5.0,3.0,31.1,No
0.0,13.0,1016.1,1009.8,1.0,5.0,35.0,No
44.8,20.0,1002.3,1002.9,8.0,8.0,26.3,Yes
0.0,24.0,1014.9,1010.5,0.0,0.0,29.7,No
0.0,19.0,1014.5,1010.4,1.0,5.0,32.8,No
1.4,9.0,1007.5,1003.8,7.0,7.0,30.9,Yes
0.0,30.0,1016.7,1011.8,4.0,1.0,34.7,No
14.6,17.0,1004.1,1001.2,7.0,7.0,29.2,Yes
39.0,11.0,1008.8,1006.0,7.0,1.0,20.1,No
44.8,19.0,1008.6,1004.7,8.0,6.0,28.5,Yes
10.2,13.0,1008.0,1004.3,4.0,2.0,32.8,Yes
0.0,20.0,1009.7,1006.5,1.0,6.0,38.7,No
0.0,13.0,1012.4,1008.3,3.0,6.0,32.9,No
0.0,6.0,1022.3,1015.9,5.0,1.0,25.4,No
1.4,15.0,1008.5,1005.5,6.0,7.0,27.3,Yes
0.0,7.0,1007.1,1004.4,7.0,7.0,30.6,No
0.0,20.0,1013.4,1008.9,1.0,1.0,30.7,No
4.4,11.0,1005.7,1002.9,7.0,7.0,28.4,Yes
0.0,26.0,1017.7,1013.1,0.0,1.0,28.0,No
0.0,31.0,1010.1,1006.4,0.0,0.0,27.1,No
0.0,7.0,1014.4,1010.4,1.0,1.0,32.6,No
0.0,9.0,1015.6,1011.1,2.0,3.0,29.7,No
0.0,24.0,1016.5,1011.0,1.0,1.0,26.7,No
0.0,13.0,1013.8,1010.9,1.0,3.0,29.5,No
0.0,15.0,1020.6,1018.4,7.0,7.0,19.2,No
0.0,19.0,1016.1,1011.5,1.0,1.0,31.8,No
0.0,17.0,1011.1,1006.9,5.0,5.0,37.4,No
0.0,11.0,1019.2,1014.3,1.0,0.0,31.6,No
0.0,6.0,1013.9,1010.6,2.0,2.0,30.9,No
0.0,17.0,1013.4,1009.3,2.0,5.0,31.8,No
0.0,11.0,1015.5,1011.8,4.0,1.0,28.7,No
0.0,20.0,1006.5,1002.7,1.0,1.0,35.2,No
0.0,11.0,1014.7,1010.2,4.0,6.0,29.9,No
25.4,13.0,1010.1,1007.5,7.0,7.0,31.7,Yes
0.0,6.0,1011.7,1007.8,2.0,2.0,34.2,No
0.0,7.0,1018.8,1014.5,0.0,0.0,32.0,No
0.0,13.0,1007.9,1004.8,3.0,8.0,32.6,No
0.0,11.0,1011.9,1007.8,7.0,5.0,31.7,No
3.2,7.0,1010.3,1006.1,2.0,3.0,34.5,No
0.0,9.0,1015.0,1011.7,0.0,2.0,36.2,No
9.8,7.0,1008.8,1006.2,8.0,8.0,28.5,Yes
0.0,22.0,1011.8,1008.0,2.0,6.0,31.4,No
0.0,13.0,1011.8,1008.5,0.0,4.0,34.6,No
0.0,9.0,1013.9,1010.2,1.0,1.0,31.3,No
0.0,20.0,1016.5,1012.5,1.0,1.0,31.7,No
0.0,11.0,1014.0,1009.6,1.0,2.0,35.1,No
0.0,33.0,1024.6,1020.9,1.0,0.0,19.7,No
0.0,17.0,1010.8,1008.6,7.0,7.0,31.9,No
0.0,13.0,1010.7,1005.5,1.0,2.0,33.9,No
0.0,19.0,1020.0,1015.1,7.0,7.0,21.6,No
0.0,7.0,1012.2,1008.2,6.0,3.0,31.8,Yes
24.6,24.0,1010.7,1008.7,7.0,6.0,31.4,No
3.8,13.0,1018.5,1016.3,7.0,4.0,20.1,No
20.8,13.0,1000.7,998.8,8.0,8.0,28.1,Yes
0.0,31.0,1018.4,1014.7,2.0,1.0,29.5,No
0.0,17.0,1026.0,1023.7,5.0,2.0,15.0,No
0.8,13.0,1010.4,1007.5,7.0,7.0,31.7,Yes
0.0,28.0,1017.9,1014.4,1.0,1.0,35.4,No
0.0,28.0,1018.1,1013.7,1.0,1.0,34.9,No
0.2,20.0,1014.3,1011.1,8.0,5.0,26.3,Yes
0.0,13.0,1010.5,1007.1,6.0,4.0,32.6,No
0.0,9.0,1008.7,1004.2,6.0,4.0,38.0,No
0.0,9.0,1013.9,1010.5,0.0,1.0,32.3,No
0.0,2.0,1014.4,1009.9,0.0,1.0,30.1,No
0.0,4.0,1011.5,1007.3,4.0,7.0,33.7,No
0.0,17.0,1027.4,1023.7,7.0,7.0,15.5,No
24.2,19.0,1010.1,1006.1,8.0,8.0,28.5,Yes
0.0,11.0,1010.0,1006.9,2.0,1.0,35.4,No
0.0,11.0,1013.3,1010.8,2.0,4.0,31.3,No
0.0,7.0,1009.8,1005.8,1.0,1.0,36.2,No
0.0,28.0,1017.2,1013.3,0.0,1.0,32.4,No
0.0,15.0,1008.1,1005.6,7.0,7.0,31.0,No
0.0,13.0,1009.0,1005.5,5.0,7.0,32.6,Yes
0.0,19.0,1013.1,1009.9,2.0,1.0,34.7,No
0.0,17.0,1010.7,1007.7,6.0,7.0,30.9,No
0.0,13.0,1010.5,1005.4,4.0,2.0,33.8,No
0.0,11.0,1012.2,1007.9,0.0,0.0,34.0,No
0.0,11.0,1015.1,1011.3,1.0,3.0,32.7,No
0.0,22.0,1021.8,1017.5,0.0,1.0,32.5,No
64.8,13.0,1005.0,1002.3,8.0,8.0,26.9,Yes
0.0,15.0,1013.8,1009.5,6.0,6.0,29.0,No
0.0,13.0,1015.9,1013.7,7.0,6.0,28.3,No
0.0,17.0,1007.6,1002.6,1.0,1.0,43.0,No
0.0,13.0,1012.2,1009.0,5.0,4.0,33.9,No
0.0,13.0,1014.5,1010.2,1.0,1.0,33.6,No
0.0,22.0,1006.4,1002.2,7.0,8.0,36.8,Yes
0.0,13.0,1014.6,1010.5,4.0,1.0,30.9,No
0.0,24.0,1014.6,1011.5,3.0,5.0,36.3,No
53.4,9.0,1009.4,1006.0,7.0,6.0,31.0,No
5.8,26.0,1012.1,1009.1,6.0,5.0,31.2,Yes
0.4,17.0,1013.1,1009.6,3.0,2.0,34.0,No
0.0,13.0,1017.2,1011.8,0.0,0.0,32.0,No
0.0,9.0,1015.8,1011.9,1.0,6.0,30.9,No
0.0,9.0,1009.3,1005.3,2.0,6.0,35.0,No
2.4,7.0,1009.5,1005.8,4.0,7.0,33.2,No
0.0,7.0,1013.4,1008.3,4.0,3.0,38.0,No
0.0,17.0,1013.5,1010.1,1.0,1.0,30.9,No
0.0,9.0,1015.4,1011.4,3.0,3.0,30.1,No
0.0,6.0,1012.3,1008.9,3.0,3.0,33.9,No
0.0,6.0,1019.9,1014.6,5.0,8.0,25.8,Yes
3.8,4.0,1009.2,1005.6,7.0,8.0,33.9,Yes
96.8,22.0,1005.8,1003.6,8.0,8.0,27.5,Yes
0.0,20.0,1013.7,1009.8,3.0,4.0,32.4,No
0.0,15.0,1011.1,1006.5,1.0,4.0,39.0,No
0.2,15.0,1008.0,1004.3,7.0,7.0,29.4,Yes
53.0,19.0,1008.2,1005.7,5.0,7.0,29.5,No
0.0,17.0,1012.7,1009.3,2.0,5.0,29.1,No
0.0,6.0,1023.7,1020.7,0.0,0.0,24.5,No
57.8,17.0,1003.6,1000.0,8.0,8.0,23.7,Yes
0.0,4.0,1013.7,1009.0,7.0,5.0,33.2,No
35.4,13.0,1013.2,1011.0,8.0,7.0,22.3,Yes
21.0,11.0,1007.6,1003.6,7.0,3.0,31.9,No
0.0,6.0,1014.2,1009.3,0.0,0.0,39.0,No
0.0,24.0,1015.7,1011.3,2.0,2.0,28.4,No
0.0,19.0,1012.4,1009.7,7.0,3.0,33.8,No
0.0,11.0,1015.8,1012.8,1.0,2.0,32.8,No
0.0,17.0,1019.2,1014.7,0.0,0.0,30.6,No
0.0,13.0,1010.2,1006.7,8.0,8.0,38.3,No
0.0,7.0,1005.9,1001.0,7.0,7.0,36.7,No
0.0,9.0,1007.9,1003.9,0.0,3.0,35.4,No
7.8,13.0,1013.6,1010.5,8.0,6.0,28.6,Yes
0.0,13.0,1010.5,1007.9,5.0,7.0,26.7,Yes
0.0,13.0,1012.3,1008.1,6.0,7.0,33.1,No
0.0,13.0,1023.7,1018.9,7.0,1.0,21.6,No
0.0,17.0,1013.1,1007.7,5.0,5.0,36.4,No
55.0,31.0,1002.7,1000.2,8.0,7.0,27.9,Yes
0.0,28.0,1019.4,1014.7,0.0,0.0,29.6,No
0.0,11.0,1012.6,1009.0,3.0,5.0,32.4,No
0.0,24.0,1014.1,1010.3,1.0,4.0,32.0,No
0.0,33.0,1013.6,1009.5,7.0,4.0,32.9,No
0.0,9.0,1023.7,1019.9,0.0,0.0,20.1,No
0.6,7.0,1010.6,1006.2,1.0,1.0,33.6,No
0.0,20.0,1013.3,1010.1,1.0,0.0,31.3,No
0.0,17.0,1014.3,1011.7,1.0,3.0,30.2,No
0.0,13.0,1015.0,1012.0,7.0,0.0,23.5,No
0.0,15.0,1011.7,1007.9,3.0,3.0,34.6,No
0.0,19.0,1011.3,1006.7,7.0,7.0,33.0,No
0.0,19.0,1014.4,1012.4,8.0,2.0,24.0,No
0.0,13.0,1032.9,1029.2,4.0,0.0,18.0,No
0.0,6.0,1028.4,1024.7,1.0,0.0,20.4,No
0.0,28.0,1015.2,1010.9,3.0,3.0,29.6,No
0.0,24.0,1006.4,1002.1,0.0,0.0,32.1,No
0.0,9.0,1025.6,1020.8,2.0,0.0,18.3,No
0.2,20.0,1011.5,1008.5,2.0,2.0,34.1,No
0.0,24.0,1018.2,1014.2,0.0,1.0,28.3,No
109.8,17.0,1002.0,999.9,8.0,7.0,28.9,Yes
14.4,9.0,1010.4,1006.4,7.0,7.0,31.4,Yes
0.0,6.0,1031.0,1027.2,7.0,0.0,15.1,No
15.4,17.0,1013.9,1009.4,7.0,7.0,30.2,No
0.0,6.0,1024.2,1020.8,7.0,8.0,17.5,No
0.0,15.0,1013.4,1009.2,4.0,1.0,34.8,No
0.0,13.0,1016.1,1010.6,0.0,0.0,35.0,No
0.0,17.0,1015.9,1012.2,1.0,2.0,30.3,No
0.4,15.0,1010.5,1005.7,4.0,2.0,34.3,No
0.4,9.0,1011.8,1009.4,7.0,7.0,29.8,Yes
0.0,22.0,1004.9,1003.0,7.0,7.0,31.8,Yes
0.0,22.0,1011.2,1007.9,6.0,4.0,31.5,No
0.0,11.0,1023.1,1020.4,7.0,7.0,15.6,No
0.8,22.0,1006.5,1003.9,7.0,7.0,32.3,No
0.0,15.0,1018.8,1013.7,1.0,0.0,30.4,No
0.0,6.0,1010.0,1006.5,1.0,4.0,38.0,No
0.0,15.0,1015.4,1012.3,7.0,2.0,36.9,No
0.0,13.0,1028.3,1024.9,6.0,7.0,14.4,No
0.0,20.0,1012.7,1007.6,5.0,7.0,36.9,No
0.0,22.0,1027.5,1024.1,7.0,5.0,17.6,No
14.0,4.0,1008.7,1004.6,8.0,6.0,33.0,No
0.0,9.0,1009.6,1006.2,2.0,2.0,36.7,No
0.0,11.0,1010.7,1008.5,6.0,7.0,24.6,Yes
3.2,22.0,1015.8,1013.8,7.0,7.0,25.6,No
2.8,24.0,1004.3,1001.9,8.0,5.0,31.1,No
0.0,13.0,1010.8,1008.0,7.0,5.0,34.0,No
0.0,28.0,1014.1,1010.1,4.0,1.0,29.7,No
0.0,26.0,1015.4,1012.0,3.0,6.0,31.1,No
0.0,17.0,1010.5,1006.6,3.0,3.0,34.4,No
0.0,17.0,1009.6,1005.3,7.0,7.0,33.3,No
0.0,20.0,1021.2,1018.1,1.0,1.0,20.4,No
22.6,13.0,1005.4,1003.3,6.0,7.0,29.6,No
0.0,4.0,1011.8,1008.9,1.0,1.0,31.8,No
0.0,11.0,1014.2,1010.7,0.0,0.0,28.3,No
0.0,22.0,1014.3,1010.2,5.0,5.0,33.5,No
0.0,9.0,1022.4,1018.8,2.0,1.0,18.5,No
0.2,20.0,1006.8,1004.9,5.0,7.0,29.9,Yes
0.0,13.0,1013.7,1008.9,6.0,2.0,32.8,No
8.6,11.0,1010.6,1008.0,7.0,7.0,30.7,No
0.0,9.0,1008.6,1006.3,7.0,8.0,24.4,Yes
0.0,6.0,1025.5,1021.3,0.0,0.0,19.1,No
0.0,7.0,1014.4,1011.3,7.0,7.0,29.6,No
0.0,9.0,1014.5,1010.4,7.0,7.0,29.0,No
0.0,22.0,1019.4,1015.8,1.0,0.0,28.5,No
0.0,19.0,1025.5,1022.9,8.0,4.0,13.2,No
25.6,15.0,1007.2,1006.3,7.0,7.0,31.8,No
0.0,4.0,1012.5,1008.6,1.0,4.0,32.9,No
29.8,17.0,1010.9,1006.9,7.0,6.0,31.1,No
0.0,9.0,1008.6,1006.0,2.0,3.0,35.5,No
0.0,17.0,1015.9,1012.7,2.0,1.0,33.0,No
0.0,31.0,1005.1,1002.3,1.0,3.0,43.2,Yes
3.6,24.0,1005.4,1002.8,7.0,6.0,32.0,Yes
0.0,22.0,1015.0,1010.8,5.0,3.0,32.8,No
0.0,9.0,1014.9,1011.5,1.0,1.0,29.1,No
0.0,11.0,1012.2,1007.7,2.0,1.0,33.2,No
0.0,6.0,1019.5,1014.1,0.0,0.0,32.1,No
2.2,9.0,1012.0,1008.7,2.0,1.0,31.0,No
0.0,7.0,1017.3,1013.4,1.0,5.0,31.3,No
0.0,6.0,1014.8,1009.4,0.0,0.0,35.0,No
3.8,13.0,1009.7,1006.1,6.0,5.0,31.7,Yes
0.0,15.0,1011.6,1006.7,5.0,1.0,31.7,No
6.8,9.0,1008.3,1005.8,5.0,5.0,31.0,Yes
3.2,15.0,1010.4,1007.5,6.0,7.0,31.0,Yes
1.2,13.0,1005.1,1001.0,6.0,7.0,27.8,Yes
0.0,11.0,1016.3,1012.6,2.0,3.0,24.7,No
0.0,7.0,1014.0,1010.2,7.0,5.0,33.1,No
0.0,15.0,1011.3,1007.7,3.0,6.0,32.6,Yes
37.6,19.0,1005.7,1004.7,8.0,8.0,24.6,Yes
0.0,11.0,1014.8,1011.2,3.0,8.0,32.0,Yes
0.0,30.0,1023.1,1017.6,1.0,1.0,23.8,No
0.0,9.0,1016.8,1012.5,5.0,4.0,29.5,No
0.0,33.0,1019.3,1015.1,1.0,2.0,25.1,No
56.0,7.0,1010.1,1006.4,7.0,7.0,32.8,Yes
16.0,15.0,1012.7,1009.1,7.0,7.0,29.9,No
0.0,13.0,1010.4,1007.5,7.0,7.0,31.7,No
0.0,13.0,1019.6,1016.2,3.0,0.0,27.5,No
0.0,9.0,1013.3,1009.8,2.0,2.0,29.9,No
0.0,20.0,1012.2,1008.6,7.0,7.0,31.8,No
0.0,31.0,1018.9,1016.0,2.0,2.0,27.4,No
0.0,11.0,1010.6,1007.3,0.0,1.0,35.6,No
0.0,28.0,1013.7,1009.3,2.0,6.0,35.0,No
