ra,dec,run,camcol,field,redshift,plate,mjd,class
4.0683562,-0.63097174,4263.0,2.0,143.0,0.1044163,389.0,51795.0,GALAXY
181.93513,-2.5753246,1140.0,3.0,194.0,1.852684,332.0,52367.0,QSO
71.751019,12.044791,6519.0,5.0,81.0,-8.604697e-05,2669.0,54086.0,STAR
184.00398,-0.44089109,756.0,2.0,455.0,-0.0001249592,324.0,51666.0,STAR
221.54637,-0.22296552,752.0,3.0,521.0,0.005535014,308.0,51662.0,GALAXY
211.91846,33.725606,4512.0,2.0,95.0,0.6229201,3858.0,55273.0,GALAXY
180.63312,37.544728,4392.0,4.0,210.0,0.5537598,8864.0,57428.0,GALAXY
184.03146,-3.1130278,1140.0,2.0,208.0,8.606284e-05,333.0,52313.0,STAR
38.908952,-4.9499298,7881.0,2.0,281.0,0.0005875273,9320.0,58069.0,STAR
48.516996,-0.99236431,4849.0,1.0,779.0,0.08220842,412.0,52258.0,GALAXY
251.21306,19.396589,3900.0,5.0,773.0,0.56591,4179.0,55684.0,GALAXY
132.09172,2.5241606,2126.0,2.0,86.0,1.767272,3813.0,55532.0,QSO
178.0458,-3.3402514,1140.0,1.0,168.0,0.04740471,330.0,52370.0,GALAXY
237.99453,25.26143,4512.0,4.0,256.0,0.6638813,3946.0,55659.0,GALAXY
220.20932,-0.016372659,756.0,3.0,697.0,1.108878e-05,308.0,51662.0,STAR
244.21551,7.5153468,3894.0,6.0,269.0,0.5516151,4896.0,55712.0,GALAXY
190.45875,37.125641,4470.0,3.0,45.0,0.5673333,3969.0,55307.0,GALAXY
208.98062,33.605875,4576.0,6.0,580.0,0.5416928,3861.0,55274.0,GALAXY
169.59179,-0.3465953,6793.0,3.0,60.0,0.5096276,3838.0,55588.0,GALAXY
147.92727,-0.2559899,1473.0,3.0,32.0,0.5428945,3827.0,55565.0,GALAXY
251.11014,27.585278,3918.0,3.0,368.0,-0.0001255745,4185.0,55469.0,STAR
178.94762,-1.5522406,1231.0,6.0,65.0,0.08106375,330.0,52370.0,GALAXY
183.51698,0.3272818,756.0,4.0,452.0,-6.749605e-05,324.0,51666.0,STAR
205.64751,36.263772,4470.0,5.0,127.0,0.6018887,3986.0,55329.0,GALAXY
225.15015,0.14626854,752.0,4.0,545.0,0.110673,310.0,51990.0,GALAXY
244.29294,15.144484,4670.0,4.0,310.0,0.687507,4074.0,55679.0,GALAXY
228.89935,0.60306565,2327.0,1.0,44.0,0.0915632,312.0,51689.0,GALAXY
162.51727,-2.9821787,1241.0,2.0,161.0,1.318712,3786.0,55563.0,QSO
176.93759,-3.0052687,1140.0,2.0,160.0,0.1299958,329.0,52056.0,GALAXY
185.28215,30.859741,5061.0,6.0,451.0,0.7259756,11395.0,58488.0,GALAXY
196.58009,36.530687,4470.0,3.0,78.0,0.6056085,3977.0,55335.0,QSO
121.60138,39.885311,2076.0,2.0,110.0,0.0001578351,3803.0,55513.0,STAR
73.570442,-3.5441745,6708.0,6.0,72.0,0.0002193153,3123.0,54741.0,STAR
187.11645,-2.5305307,1140.0,3.0,228.0,0.2630848,334.0,51993.0,GALAXY
40.021763,-4.6911694,7865.0,2.0,181.0,0.7564675,9314.0,57716.0,GALAXY
140.02832,32.879984,3647.0,3.0,23.0,1.76915,2961.0,54550.0,QSO
152.86506,6.8062935,2986.0,5.0,229.0,0.4742041,4876.0,55679.0,GALAXY
179.15309,-1.3079792,1140.0,6.0,175.0,0.1449442,330.0,52370.0,GALAXY
181.34714,-2.779231,1231.0,3.0,81.0,0.0009124271,332.0,52367.0,STAR
207.77877,1.4462904,1458.0,1.0,554.0,0.425449,4039.0,55648.0,GALAXY
178.07788,-2.8210876,1231.0,3.0,59.0,-0.0001059566,330.0,52370.0,STAR
132.72373,2.2610503,1907.0,5.0,68.0,2.184474,3813.0,55532.0,QSO
172.96441,-2.5279106,1140.0,3.0,134.0,0.09843559,326.0,52375.0,GALAXY
44.315705,-3.0355772,6572.0,1.0,207.0,0.4321454,9312.0,57784.0,GALAXY
28.930138,-3.205269,7778.0,1.0,510.0,0.8275806,9321.0,58069.0,GALAXY
198.46046,-2.7045741,1231.0,3.0,195.0,0.1459884,340.0,51990.0,GALAXY
242.65201,7.0005376,3836.0,4.0,621.0,0.5412968,4895.0,55708.0,GALAXY
187.80726,-3.0999671,1140.0,2.0,233.0,0.09936332,334.0,51993.0,GALAXY
153.06316,6.5691649,2986.0,4.0,230.0,0.5789517,4876.0,55679.0,GALAXY
334.31823,-0.11258554,4207.0,3.0,200.0,0.8754848,9239.0,58018.0,GALAXY
227.27423,1.1862627,2327.0,2.0,33.0,0.09260661,311.0,51665.0,GALAXY
198.59178,-2.5904051,2334.0,3.0,18.0,0.1861508,340.0,51990.0,GALAXY
73.913383,-3.8391268,6708.0,5.0,73.0,-0.0001022656,3123.0,54741.0,STAR
230.38292,6.201954,3903.0,1.0,327.0,0.0001238807,2902.0,54629.0,STAR
32.547243,-1.5543221,7778.0,5.0,534.0,0.6915743,9316.0,58082.0,GALAXY
3.4806262,-0.83079384,4263.0,2.0,139.0,0.1534152,389.0,51795.0,GALAXY
183.27344,0.71102448,756.0,5.0,450.0,-1.634098e-05,323.0,51615.0,STAR
219.81813,29.664137,4576.0,3.0,647.0,0.5417027,3873.0,55277.0,GALAXY
18.694264,0.34582239,4858.0,4.0,479.0,-0.0001463944,398.0,51789.0,STAR
153.2047,53.925707,2863.0,5.0,187.0,-0.0004002514,3324.0,54943.0,STAR
227.49116,0.80139287,756.0,5.0,746.0,0.08795745,311.0,51665.0,GALAXY
15.871717,-1.8342765,7907.0,5.0,177.0,-0.0006558974,9309.0,58074.0,STAR
187.12613,20.138073,5314.0,4.0,69.0,0.07470185,2611.0,54477.0,GALAXY
254.38582,28.844294,3705.0,3.0,362.0,-0.0008323925,2829.0,54623.0,STAR
190.70812,37.008572,4470.0,3.0,47.0,0.4910825,3969.0,55307.0,GALAXY
154.69646,53.201859,2735.0,3.0,68.0,-4.899458e-05,3324.0,54943.0,STAR
227.47032,6.808622,3910.0,6.0,114.0,2.341125,4878.0,55710.0,QSO
190.46472,36.589141,4470.0,2.0,46.0,0.631121,3969.0,55307.0,GALAXY
190.56213,37.171902,4504.0,3.0,201.0,0.5671196,3969.0,55307.0,GALAXY
30.788366,-0.82018753,4263.0,2.0,321.0,0.5537543,404.0,51812.0,QSO
184.30287,-3.5580635,1231.0,1.0,100.0,0.1110846,333.0,52313.0,GALAXY
221.10959,-0.9210926,756.0,1.0,703.0,0.1470861,308.0,51662.0,GALAXY
16.149706,-4.1252225,7865.0,5.0,22.0,0.9652629,9336.0,57723.0,GALAXY
175.95136,-1.8690883,5976.0,2.0,175.0,0.1250517,328.0,52282.0,GALAXY
164.30521,-1.6538301,1140.0,5.0,76.0,3.239519,3787.0,55565.0,QSO
43.394506,-0.22907306,4263.0,3.0,405.0,-0.0002718074,3184.0,54850.0,STAR
48.668718,-0.89806924,4849.0,1.0,780.0,0.1401996,412.0,52258.0,GALAXY
18.56938,-0.47289631,4858.0,2.0,478.0,0.1783826,398.0,51789.0,GALAXY
171.70893,-2.8361383,1231.0,3.0,16.0,0.1421817,326.0,52375.0,GALAXY
242.17934,38.841048,3187.0,1.0,114.0,-4.454884e-06,3467.0,54999.0,STAR
201.00281,23.386294,5224.0,2.0,305.0,4.306331e-05,3301.0,54939.0,STAR
222.93268,0.062841183,752.0,4.0,530.0,0.09953947,309.0,51994.0,GALAXY
333.79469,-0.14367585,4207.0,3.0,196.0,0.8591264,9239.0,58018.0,GALAXY
117.4094,41.02822,1331.0,6.0,91.0,0.3695575,3674.0,55182.0,GALAXY
129.05197,49.197972,1331.0,2.0,168.0,0.3044475,3697.0,55290.0,GALAXY
229.75028,1.1221399,2327.0,2.0,49.0,0.1101793,312.0,51689.0,GALAXY
117.10685,41.993829,1402.0,3.0,69.0,1.394258e-05,3674.0,55182.0,STAR
237.97756,-0.73664966,752.0,2.0,631.0,-0.0002503145,342.0,51691.0,STAR
33.976495,5.0581789,7718.0,5.0,215.0,0.7125861,4266.0,55486.0,QSO
130.85137,38.731046,2864.0,6.0,166.0,0.6398373,3765.0,55508.0,GALAXY
129.42895,49.387684,1331.0,2.0,170.0,0.4935993,3697.0,55290.0,GALAXY
176.09059,-3.1840864,1231.0,2.0,46.0,0.05694161,328.0,52282.0,GALAXY
188.15222,-1.5750845,1231.0,6.0,126.0,0.2111941,334.0,51993.0,GALAXY
247.24283,12.62636,4678.0,4.0,305.0,0.5668095,4067.0,55361.0,GALAXY
184.22322,0.26073585,756.0,4.0,457.0,-5.748147e-05,323.0,51615.0,STAR
237.06063,13.043205,5308.0,4.0,297.0,0.4579558,4886.0,55737.0,GALAXY
7.4386909,-0.33981336,4263.0,3.0,165.0,0.05865743,391.0,51782.0,GALAXY
183.46663,-2.7739484,1231.0,3.0,95.0,0.3435244,333.0,52313.0,GALAXY
126.27647,37.14661,2711.0,5.0,135.0,0.0004969623,3229.0,54876.0,STAR
238.06687,14.305929,5330.0,4.0,60.0,0.5910346,3923.0,55325.0,GALAXY
234.68323,7.2747494,3903.0,5.0,354.0,0.5074793,4881.0,55733.0,GALAXY
193.38401,-1.8681895,1231.0,5.0,161.0,0.1204295,337.0,51997.0,GALAXY
234.89574,5.8913745,2391.0,6.0,185.0,3.195708,4881.0,55733.0,QSO
172.64858,-1.5509976,1231.0,6.0,23.0,0.04547205,326.0,52375.0,GALAXY
226.71926,15.286278,5317.0,4.0,21.0,0.1058339,2765.0,54535.0,GALAXY
172.24345,-3.605576,1231.0,1.0,20.0,0.06124192,326.0,52375.0,GALAXY
177.71245,-3.1869656,1231.0,2.0,57.0,0.1285515,329.0,52056.0,GALAXY
124.76296,29.614089,2961.0,2.0,70.0,-0.0002117289,3188.0,54831.0,STAR
169.16816,-1.2388887,6793.0,1.0,57.0,0.4626594,3838.0,55588.0,GALAXY
240.77202,25.390567,3900.0,4.0,698.0,0.5295347,3940.0,55327.0,GALAXY
173.95321,-3.2710339,5973.0,5.0,49.0,0.2309577,327.0,52294.0,GALAXY
143.15234,43.32555,2830.0,2.0,226.0,-0.0001492111,3265.0,54888.0,STAR
235.76752,0.53861245,752.0,5.0,616.0,0.09400485,315.0,51663.0,GALAXY
189.60121,-3.6295904,1231.0,1.0,136.0,0.185299,335.0,52000.0,GALAXY
30.939941,-1.019313,2700.0,1.0,72.0,0.162315,404.0,51812.0,GALAXY
196.51533,36.806589,4504.0,3.0,233.0,0.6097924,3977.0,55335.0,GALAXY
238.36807,-1.1685269,2334.0,4.0,284.0,0.1544893,343.0,51692.0,GALAXY
120.44934,54.256881,4264.0,4.0,127.0,2.618369,3682.0,55244.0,QSO
132.46438,2.5915799,2126.0,2.0,89.0,0.6262684,3813.0,55532.0,GALAXY
353.73604,-0.83671467,4263.0,2.0,74.0,0.09335508,384.0,51821.0,GALAXY
178.31156,-3.4927054,1140.0,1.0,170.0,0.1452592,330.0,52370.0,GALAXY
40.900596,-4.2186495,7865.0,3.0,187.0,0.3942988,9315.0,57713.0,GALAXY
125.18311,29.755077,2963.0,1.0,16.0,-8.263296e-05,3188.0,54831.0,STAR
177.75221,-3.0881782,1140.0,2.0,166.0,0.1284659,330.0,52370.0,GALAXY
190.71853,-3.5710657,6121.0,5.0,138.0,0.08239807,336.0,51999.0,GALAXY
190.10737,36.443533,4504.0,1.0,199.0,0.594367,3969.0,55307.0,GALAXY
240.89619,7.8526177,3836.0,5.0,609.0,0.554793,4893.0,55709.0,GALAXY
238.56583,10.489167,5322.0,3.0,193.0,4.266808e-06,4879.0,55706.0,STAR
29.919572,2.1323881,8062.0,3.0,96.0,2.486038,4271.0,55507.0,QSO
185.2347,31.893897,4599.0,2.0,102.0,2.754914,11395.0,58488.0,QSO
7.18460640000001,0.084784919,4263.0,4.0,163.0,0.5538106,4221.0,55443.0,GALAXY
7.0506493,-0.77649298,4263.0,2.0,163.0,-0.000162205,391.0,51782.0,STAR
9.21055569999999,2.6381167,7717.0,4.0,391.0,0.4120928,4304.0,55506.0,GALAXY
164.24109,-0.97930738,756.0,1.0,323.0,0.6496047,3836.0,55302.0,GALAXY
190.20419,-2.8285639,6121.0,6.0,143.0,0.08377956,335.0,52000.0,GALAXY
221.14771,-1.041956,2379.0,6.0,80.0,0.1810423,308.0,51662.0,GALAXY
222.2987,0.15571976,752.0,4.0,526.0,0.3144304,308.0,51662.0,GALAXY
218.96427,29.281609,4576.0,2.0,643.0,0.0001393646,3873.0,55277.0,STAR
213.46809,2.3182769,1462.0,4.0,588.0,0.4363955,4030.0,55634.0,GALAXY
229.68235,0.75652885,756.0,5.0,761.0,0.3164734,312.0,51689.0,GALAXY
229.18489,0.17998472,752.0,4.0,572.0,0.3851752,312.0,51689.0,GALAXY
180.69206,-1.7924125,1140.0,5.0,185.0,0.01951499,331.0,52368.0,GALAXY
231.34867,7.0315301,3909.0,4.0,239.0,0.0005422339,4889.0,55709.0,STAR
163.2239,-2.1927712,1241.0,4.0,166.0,0.4087866,3786.0,55563.0,GALAXY
236.94651,12.825939,5317.0,4.0,89.0,0.590332,4886.0,55737.0,GALAXY
182.71562,-0.11453274,756.0,3.0,447.0,0.000220061,324.0,51666.0,STAR
126.48187,36.762878,2711.0,4.0,134.0,0.0001865052,3229.0,54876.0,STAR
227.68384,6.7403389,3910.0,6.0,115.0,0.6616874,4878.0,55710.0,GALAXY
25.111456,0.19806426,4263.0,4.0,283.0,0.07370612,401.0,51788.0,GALAXY
193.06169,-2.1992273,1140.0,4.0,268.0,0.1208342,337.0,51997.0,GALAXY
184.10066,-0.31902145,752.0,3.0,271.0,1.702349e-05,324.0,51666.0,STAR
121.40013,39.434629,2137.0,6.0,150.0,0.6354098,3803.0,55513.0,GALAXY
337.03417,-0.94133494,2662.0,1.0,129.0,0.8975814,9240.0,57687.0,GALAXY
164.13312,-1.2486604,6793.0,1.0,24.0,0.1701516,3787.0,55565.0,QSO
222.28432,0.1400709,752.0,4.0,526.0,1.639496,309.0,51994.0,QSO
251.92306,19.96304,4003.0,1.0,64.0,-0.0002573021,4179.0,55684.0,STAR
342.55051,-0.51221351,4874.0,2.0,304.0,5.38998e-05,378.0,52146.0,STAR
190.82423,-3.2304289,6005.0,5.0,142.0,0.1700004,336.0,51999.0,GALAXY
251.50726,19.153958,3900.0,5.0,776.0,0.4536967,4179.0,55684.0,GALAXY
190.20316,36.719057,4470.0,2.0,44.0,2.366681,3969.0,55307.0,QSO
233.78434,15.241062,5330.0,3.0,32.0,0.5480018,4892.0,55738.0,GALAXY
212.00548,32.932337,4576.0,6.0,598.0,-0.000178576,3858.0,55273.0,STAR
29.756212,1.5072199,7717.0,2.0,528.0,0.6067626,4271.0,55507.0,GALAXY
182.24715,-3.3300877,1231.0,2.0,87.0,0.1071921,332.0,52367.0,GALAXY
183.87819,-2.9311658,1140.0,2.0,207.0,0.04457912,333.0,52313.0,GALAXY
71.553719,11.584418,6519.0,4.0,78.0,-4.965534e-05,2669.0,54086.0,STAR
173.51042,-3.4162516,5973.0,6.0,46.0,0.07240058,327.0,52294.0,GALAXY
229.52757,0.87553831,752.0,6.0,574.0,1.042741,312.0,51689.0,QSO
225.73629,-0.87656505,2379.0,6.0,111.0,-8.980641e-05,310.0,51990.0,STAR
233.59836,12.877775,5317.0,2.0,68.0,0.5190557,4891.0,55736.0,QSO
243.12409,6.4804461,3903.0,6.0,411.0,0.2543084,4895.0,55708.0,GALAXY
212.53252,34.045435,4512.0,3.0,98.0,0.4556082,3858.0,55273.0,GALAXY
233.36734,0.43049973,752.0,5.0,600.0,0.03913505,315.0,51663.0,GALAXY
178.69754,-1.7813792,1140.0,5.0,172.0,0.1379646,330.0,52370.0,GALAXY
200.88235,24.644031,5224.0,5.0,304.0,-0.0001414465,3301.0,54939.0,STAR
187.33349,-1.9641458,1231.0,5.0,121.0,0.08289069,334.0,51993.0,GALAXY
178.78946,-1.5445902,1231.0,6.0,64.0,0.07744715,330.0,52370.0,GALAXY
228.29923,1.1667486,2327.0,2.0,40.0,0.2175524,312.0,51689.0,GALAXY
233.55182,15.61372,5330.0,4.0,30.0,0.5438247,4892.0,55738.0,GALAXY
179.06231,-1.4926116,1231.0,6.0,65.0,0.1744615,330.0,52370.0,GALAXY
15.260498,-4.4414809,7881.0,5.0,124.0,0.8488064,9336.0,57723.0,GALAXY
218.85933,29.366485,4576.0,2.0,642.0,0.5892393,3873.0,55277.0,GALAXY
26.701447,16.50833,7845.0,4.0,120.0,0.6393021,11044.0,58508.0,GALAXY
188.91975,-2.460283,1231.0,4.0,131.0,0.1347748,335.0,52000.0,GALAXY
179.79009,-2.7596479,1231.0,3.0,70.0,2.001928,330.0,52370.0,QSO
227.18397,0.17389371,752.0,4.0,559.0,0.0900846,310.0,51990.0,GALAXY
223.27798,-0.30503848,752.0,3.0,532.0,0.09986261,309.0,51994.0,GALAXY
232.12351,0.3739579,756.0,4.0,777.0,0.06255924,313.0,51673.0,GALAXY
164.2176,-0.44959178,756.0,2.0,323.0,0.5247651,3836.0,55302.0,GALAXY
178.15262,-3.1311248,1231.0,2.0,59.0,0.175741,330.0,52370.0,GALAXY
190.73726,-3.5218843,6005.0,5.0,140.0,0.1849063,336.0,51999.0,GALAXY
54.594469,-0.46071956,4849.0,2.0,819.0,7.963675e-05,3156.0,54792.0,STAR
159.33969,-1.8678278,1140.0,4.0,43.0,1.422418,3785.0,55273.0,QSO
128.42094,39.771581,2825.0,2.0,148.0,0.6321593,3764.0,55514.0,GALAXY
125.51688,36.972267,2825.0,1.0,124.0,-0.0002109948,3229.0,54876.0,STAR
181.185,-2.5739916,1140.0,3.0,189.0,0.05901577,331.0,52368.0,GALAXY
36.923807,-1.2157591,4145.0,1.0,357.0,0.7452609,9313.0,57727.0,GALAXY
39.737176,-3.527041,7881.0,5.0,287.0,0.8059652,9314.0,57716.0,GALAXY
183.8124,-2.4560545,1231.0,4.0,97.0,0.000748807,332.0,52367.0,STAR
183.45864,1.17872,756.0,6.0,452.0,0.000179955,323.0,51615.0,STAR
9.45745460000001,2.9647796,2766.0,5.0,80.0,0.4773507,4304.0,55506.0,GALAXY
7.2975557,-0.084826257,2728.0,3.0,462.0,0.05636996,391.0,51782.0,GALAXY
54.574412,-0.25308418,4136.0,3.0,182.0,2.072724,3156.0,54792.0,QSO
198.93966,-2.7685079,1231.0,3.0,198.0,0.03133241,340.0,51990.0,GALAXY
41.958872,-2.0723487,7264.0,6.0,150.0,0.7030555,9311.0,57743.0,GALAXY
221.4233,-0.56934049,756.0,2.0,705.0,0.5359714,308.0,51662.0,GALAXY
228.83082,-0.18425958,756.0,3.0,755.0,1.565563,312.0,51689.0,QSO
190.51228,37.290079,4504.0,3.0,201.0,0.5906795,3969.0,55307.0,GALAXY
230.16233,0.017241754,752.0,4.0,578.0,0.07659891,312.0,51689.0,GALAXY
205.52805,36.802796,4512.0,6.0,56.0,0.282796,3986.0,55329.0,GALAXY
180.67686,37.060195,4392.0,3.0,210.0,0.6440625,8864.0,57428.0,GALAXY
227.84573,0.98319506,752.0,6.0,563.0,0.2870242,311.0,51665.0,GALAXY
336.45685,-0.86974712,2662.0,1.0,125.0,1.886192,9240.0,57687.0,QSO
243.24591,7.0099581,3996.0,1.0,262.0,0.3415323,4895.0,55708.0,GALAXY
230.5352,-0.047819024,756.0,3.0,766.0,0.1099758,312.0,51689.0,GALAXY
185.74851,-2.0174122,1231.0,5.0,110.0,1.047237,333.0,52313.0,QSO
233.71071,13.630749,5317.0,4.0,68.0,-0.000411002,4891.0,55736.0,STAR
178.08915,-2.2215479,1140.0,4.0,168.0,0.1501004,330.0,52370.0,GALAXY
28.924149,-2.8173556,7778.0,2.0,510.0,0.7936087,9321.0,58069.0,GALAXY
243.31364,6.6596441,3894.0,4.0,264.0,-0.0002534487,4895.0,55708.0,STAR
201.293,24.508248,5116.0,4.0,201.0,-0.0009877373,3301.0,54939.0,STAR
176.84664,-2.8346441,1231.0,3.0,51.0,0.1214118,329.0,52056.0,GALAXY
173.60791,-3.2706991,5973.0,6.0,48.0,0.1052864,327.0,52294.0,GALAXY
234.5588,6.5645229,3909.0,4.0,261.0,2.475615,4881.0,55733.0,QSO
188.65357,19.063309,5225.0,1.0,158.0,0.4734657,2612.0,54480.0,GALAXY
189.51612,-2.8474451,1231.0,3.0,135.0,0.1519852,335.0,52000.0,GALAXY
181.29863,-1.6213075,1231.0,6.0,80.0,0.09594814,331.0,52368.0,GALAXY
40.996242,-4.715939,7881.0,2.0,295.0,1.321929,9315.0,57713.0,QSO
251.47088,19.345643,4002.0,5.0,292.0,0.1966887,4179.0,55684.0,GALAXY
336.71001,-0.69499041,2583.0,2.0,225.0,0.7545673,9240.0,57687.0,GALAXY
193.98563,-1.7855615,1140.0,5.0,274.0,0.1214188,338.0,51694.0,GALAXY
189.09147,-3.6980392,1231.0,1.0,132.0,0.3483922,335.0,52000.0,GALAXY
238.03939,14.211002,5330.0,4.0,60.0,0.506063,3923.0,55325.0,GALAXY
233.53162,12.715113,5317.0,2.0,68.0,0.001074876,4891.0,55736.0,STAR
38.59822,-4.7376334,7865.0,2.0,172.0,0.8870068,9320.0,58069.0,GALAXY
185.66149,-2.997962,1140.0,2.0,219.0,0.1134934,333.0,52313.0,GALAXY
128.3945,39.744817,2825.0,2.0,148.0,2.784225,3764.0,55514.0,QSO
184.57996,-3.0934546,1140.0,2.0,211.0,0.1106342,333.0,52313.0,GALAXY
183.24255,-3.1205185,1140.0,2.0,203.0,-0.0001590523,332.0,52367.0,STAR
179.5498,-2.5649653,1140.0,3.0,178.0,0.07897045,330.0,52370.0,GALAXY
193.4509,-3.0990095,1231.0,2.0,161.0,0.0002914234,338.0,51694.0,STAR
172.68871,-2.8200397,1231.0,3.0,23.0,0.0007991314,326.0,52375.0,STAR
39.314427,-2.855137,7780.0,2.0,164.0,1.047196,9313.0,57723.0,GALAXY
234.36169,6.8041396,3903.0,4.0,353.0,0.5926459,4881.0,55733.0,GALAXY
7.24365569999998,-0.62221602,2728.0,2.0,461.0,0.2924137,4221.0,55443.0,GALAXY
244.36558,15.151698,4670.0,4.0,311.0,3.336862e-05,4074.0,55679.0,STAR
25.698277,0.77049578,2700.0,5.0,37.0,0.1967607,401.0,51788.0,GALAXY
52.964425,18.2141,6475.0,5.0,89.0,-9.61288e-05,3187.0,54821.0,STAR
184.20046,0.684501,756.0,5.0,457.0,0.0001079005,323.0,51615.0,STAR
251.42773,19.782748,3900.0,6.0,773.0,2.2559,4179.0,55684.0,QSO
183.28713,-0.4521869,756.0,2.0,451.0,0.0001010021,323.0,51615.0,STAR
249.09507,11.923516,4678.0,4.0,318.0,0.6673428,4066.0,55444.0,GALAXY
126.54203,36.975864,2711.0,4.0,136.0,8.679104e-05,3229.0,54876.0,STAR
234.81905,5.9221697,3910.0,6.0,163.0,-0.0005481535,4881.0,55733.0,STAR
232.14459,0.74632034,1458.0,1.0,717.0,0.03987183,313.0,51673.0,GALAXY
178.75769,-1.386467,1140.0,6.0,173.0,0.1309946,330.0,52370.0,GALAXY
238.62991,10.22892,3996.0,6.0,228.0,-0.0001347582,4879.0,55706.0,STAR
183.09145,-2.8695806,1231.0,3.0,92.0,3.91734,332.0,52367.0,QSO
238.07893,25.894655,3900.0,2.0,682.0,-0.000268308,3946.0,55659.0,STAR
152.61835,7.7479051,3031.0,2.0,217.0,0.6039419,4875.0,55677.0,GALAXY
137.19092,20.414894,5061.0,2.0,156.0,0.9378369,9563.0,58070.0,GALAXY
183.92562,-3.0356363,1140.0,2.0,207.0,0.0001442746,333.0,52313.0,STAR
139.71032,34.250648,3560.0,2.0,213.0,0.2638964,2961.0,54550.0,GALAXY
181.87879,-2.9380061,1140.0,2.0,193.0,0.0005494592,332.0,52367.0,STAR
221.53577,0.86538831,752.0,6.0,521.0,0.07323986,308.0,51662.0,GALAXY
231.70798,-0.42482137,756.0,2.0,774.0,2.123236,313.0,51673.0,QSO
213.7459,2.2475428,1462.0,4.0,590.0,0.6535977,4030.0,55634.0,GALAXY
189.93837,36.92483,4504.0,2.0,198.0,0.537892,3969.0,55307.0,GALAXY
73.575141,-3.3653241,6708.0,6.0,73.0,0.000116875,3123.0,54741.0,STAR
183.75324,1.1062445,756.0,6.0,454.0,2.633985e-05,323.0,51615.0,STAR
129.46526,49.79284,1345.0,2.0,147.0,0.5307623,3697.0,55290.0,GALAXY
191.78879,-1.6307678,6005.0,3.0,153.0,0.1237342,336.0,51999.0,GALAXY
228.17201,0.56109853,752.0,5.0,565.0,0.09167954,311.0,51665.0,GALAXY
193.70082,-2.8060183,1231.0,3.0,163.0,0.3528061,337.0,51997.0,GALAXY
247.25939,13.097045,4678.0,5.0,304.0,-0.0003012457,4067.0,55361.0,STAR
229.73134,1.0905066,2327.0,2.0,49.0,0.1155722,312.0,51689.0,GALAXY
226.72574,15.48843,5308.0,4.0,228.0,0.09897558,2765.0,54535.0,GALAXY
224.12537,1.2012171,2327.0,2.0,12.0,0.1098651,309.0,51994.0,GALAXY
186.9148,-1.9012714,1231.0,5.0,118.0,4.091153e-05,334.0,51993.0,STAR
147.92051,-0.083020153,756.0,3.0,214.0,0.5574684,3827.0,55565.0,GALAXY
126.75466,36.306076,6709.0,6.0,79.0,-1.362103e-05,3229.0,54876.0,STAR
230.5157,0.19117172,752.0,4.0,581.0,0.2399111,312.0,51689.0,QSO
196.66448,36.650563,4470.0,3.0,79.0,0.5495172,3977.0,55335.0,GALAXY
347.6426,-0.83181272,4263.0,2.0,33.0,2.648526e-05,381.0,51811.0,STAR
24.694358,0.23332977,2700.0,4.0,30.0,0.05600531,401.0,51788.0,GALAXY
184.94872,-2.544479,1140.0,3.0,214.0,0.2948255,333.0,52313.0,GALAXY
187.87492,-1.6222888,1231.0,6.0,124.0,0.1406393,334.0,51993.0,GALAXY
183.91345,-0.57891406,756.0,2.0,455.0,-0.0001375118,323.0,51615.0,STAR
169.62684,-0.76910984,6793.0,2.0,60.0,0.5803294,3838.0,55588.0,GALAXY
212.7426,-1.9533586,2334.0,4.0,113.0,0.4863589,4038.0,55363.0,GALAXY
227.39993,0.80824553,756.0,5.0,745.0,0.09427872,311.0,51665.0,GALAXY
227.53019,6.0017461,2391.0,5.0,136.0,0.3680004,4878.0,55710.0,GALAXY
185.51902,31.819935,4623.0,2.0,174.0,0.7856922,11395.0,58488.0,GALAXY
31.214643,-0.62246642,4874.0,2.0,629.0,0.1290738,404.0,51812.0,GALAXY
177.7635,-3.1158187,1231.0,2.0,57.0,0.1301022,330.0,52370.0,GALAXY
191.80214,-1.3302997,6005.0,3.0,155.0,0.09663792,336.0,51999.0,GALAXY
147.99778,-0.65809954,1239.0,2.0,185.0,0.3675895,3827.0,55565.0,GALAXY
177.09495,-3.2671123,1231.0,2.0,52.0,0.1237735,329.0,52056.0,GALAXY
238.18639,14.132862,5194.0,4.0,804.0,-0.0004832267,3923.0,55325.0,STAR
184.90275,-2.6033095,1140.0,3.0,214.0,0.1306863,333.0,52313.0,GALAXY
44.850478,-4.1859603,7881.0,3.0,321.0,0.7440529,9310.0,57724.0,GALAXY
9.89603299999999,-1.125576,4263.0,1.0,182.0,1.107803,3587.0,55182.0,QSO
171.91776,-2.3147526,1231.0,4.0,18.0,0.09773472,326.0,52375.0,GALAXY
172.70571,-2.8467624,1231.0,3.0,23.0,1.404593,326.0,52375.0,QSO
185.50708,31.485666,4599.0,1.0,104.0,0.9871194,11395.0,58488.0,GALAXY
176.72799,-3.6391852,1231.0,1.0,50.0,1.231778,329.0,52056.0,QSO
228.69507,27.993881,4512.0,1.0,198.0,2.325489,3872.0,55382.0,QSO
147.45834,0.10162343,1239.0,4.0,181.0,2.132472,3827.0,55565.0,QSO
187.34187,-2.1029905,1140.0,4.0,230.0,1.783673,334.0,51993.0,QSO
