MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
24.0,30.6,38.6,3.8,0.8,72.0,44.0,30.0,89.0,77.0,1006.0,1003.0,8.0,8.0,25.8,29.1,Yes
24.5,32.4,0.0,4.2,7.6,37.0,11.0,15.0,75.0,94.0,1010.7,1007.8,7.0,7.0,28.1,26.8,Yes
21.0,24.5,17.6,0.0,0.0,63.0,41.0,20.0,87.0,83.0,1008.5,1006.4,8.0,8.0,21.2,21.4,Yes
21.9,32.0,0.0,5.6,10.5,37.0,22.0,20.0,62.0,36.0,1013.1,1008.6,1.0,2.0,25.5,31.4,No
23.3,32.8,0.0,7.2,10.8,31.0,19.0,20.0,75.0,50.0,1014.8,1010.6,1.0,2.0,27.2,31.7,No
24.3,32.1,7.0,4.0,9.9,31.0,9.0,22.0,92.0,71.0,1009.0,1005.6,5.0,5.0,26.4,30.2,No
26.0,33.3,0.0,5.8,9.1,24.0,6.0,17.0,79.0,66.0,1011.7,1008.7,7.0,5.0,29.4,31.3,No
24.8,34.0,0.0,4.8,11.1,26.0,11.0,6.0,80.0,48.0,1012.5,1008.7,4.0,6.0,28.8,32.8,No
23.8,33.3,0.0,4.8,11.3,37.0,24.0,22.0,75.0,52.0,1010.1,1006.6,3.0,3.0,26.5,32.8,No
20.4,32.9,0.0,20.0,12.7,41.0,26.0,19.0,33.0,20.0,1009.2,1005.7,6.0,4.0,25.1,31.6,No
14.2,38.1,0.0,12.0,11.6,37.0,9.0,17.0,9.0,7.0,1015.0,1011.7,0.0,2.0,28.4,36.2,No
25.3,35.4,0.0,9.6,12.0,44.0,13.0,33.0,61.0,53.0,1010.2,1005.7,1.0,1.0,31.1,33.8,No
17.5,31.1,0.0,5.0,10.5,30.0,19.0,20.0,55.0,36.0,1014.6,1010.8,3.0,1.0,20.3,29.9,No
23.9,33.5,0.0,7.8,7.1,46.0,24.0,28.0,45.0,42.0,1013.8,1010.7,6.0,7.0,26.8,32.0,No
27.8,33.4,0.0,8.0,8.1,37.0,15.0,26.0,69.0,61.0,1007.3,1004.3,7.0,7.0,30.4,32.6,Yes
23.7,33.4,8.2,6.0,9.8,39.0,22.0,19.0,72.0,51.0,1013.0,1009.4,7.0,5.0,27.8,33.2,Yes
6.3,21.6,0.0,2.0,9.7,30.0,6.0,11.0,70.0,34.0,1019.1,1016.3,0.0,2.0,13.7,21.4,No
21.4,33.2,11.4,6.8,6.3,39.0,22.0,15.0,90.0,48.0,1008.2,1003.6,7.0,7.0,23.4,33.0,No
19.7,37.4,0.0,11.4,12.5,39.0,13.0,22.0,27.0,10.0,1009.3,1005.8,0.0,1.0,30.3,36.3,No
25.7,32.3,2.8,6.0,3.9,31.0,13.0,11.0,73.0,76.0,1008.1,1005.1,7.0,7.0,30.9,30.1,Yes
17.8,29.7,0.0,7.6,11.5,50.0,30.0,19.0,22.0,10.0,1017.4,1012.7,0.0,0.0,20.1,28.3,No
24.2,30.2,2.6,4.4,2.1,41.0,28.0,19.0,83.0,55.0,1012.6,1009.8,8.0,8.0,24.9,29.3,No
20.8,32.7,0.8,2.4,6.2,35.0,11.0,17.0,70.0,45.0,1007.4,1005.1,7.0,7.0,27.4,31.1,No
25.1,34.5,0.0,6.2,9.9,41.0,9.0,26.0,68.0,39.0,1013.8,1009.8,6.0,7.0,29.2,32.8,No
21.3,40.6,0.0,13.4,12.8,43.0,9.0,26.0,17.0,10.0,1006.2,1003.2,4.0,5.0,32.7,40.1,No
19.9,30.9,0.0,4.8,10.7,33.0,17.0,22.0,58.0,41.0,1014.3,1011.7,1.0,3.0,24.5,30.2,No
6.6,22.6,0.0,11.0,8.2,43.0,31.0,20.0,33.0,21.0,1017.1,1013.5,1.0,7.0,17.5,21.8,No
14.2,23.2,0.0,11.4,5.6,48.0,31.0,20.0,35.0,20.0,1022.2,1018.9,6.0,8.0,18.0,22.1,No
9.2,28.2,0.0,9.6,12.4,39.0,20.0,24.0,25.0,12.0,1012.4,1007.7,1.0,4.0,20.8,27.8,No
22.8,33.0,0.0,9.8,10.6,48.0,30.0,24.0,56.0,42.0,1014.7,1011.2,0.0,2.0,26.1,31.6,No
27.1,34.7,0.0,6.2,10.7,31.0,6.0,20.0,73.0,56.0,1011.0,1007.3,5.0,7.0,30.7,33.3,No
3.1,22.0,0.0,0.4,8.9,26.0,4.0,6.0,99.0,38.0,1023.0,1019.0,8.0,3.0,7.3,20.8,No
26.7,32.0,3.6,8.0,3.0,39.0,22.0,22.0,75.0,72.0,1007.6,1005.4,6.0,7.0,29.4,29.9,No
15.9,29.3,0.0,6.6,11.0,43.0,24.0,17.0,24.0,13.0,1015.0,1010.8,0.0,0.0,19.5,28.4,No
-0.9,14.7,0.0,3.6,10.0,37.0,13.0,19.0,80.0,28.0,1025.5,1022.3,2.0,0.0,6.0,14.3,No
24.2,32.8,6.6,4.2,5.1,33.0,4.0,13.0,89.0,68.0,1012.2,1008.0,7.0,7.0,26.4,31.2,No
27.7,33.6,3.6,5.6,10.3,39.0,15.0,30.0,77.0,69.0,1009.7,1006.9,2.0,6.0,30.1,32.2,No
19.7,30.2,2.0,4.6,3.0,33.0,19.0,19.0,80.0,44.0,1010.8,1008.2,7.0,7.0,21.3,29.6,No
6.0,21.1,0.0,3.6,10.2,31.0,13.0,17.0,57.0,36.0,1021.1,1018.9,0.0,0.0,12.9,20.7,No
14.9,39.1,0.0,12.4,12.0,44.0,7.0,19.0,6.0,3.0,1014.8,1010.3,0.0,1.0,31.6,37.7,No
24.7,33.3,0.0,6.0,10.5,39.0,7.0,20.0,66.0,55.0,1010.0,1005.4,4.0,1.0,30.0,32.3,Yes
22.6,32.6,0.0,5.4,9.2,28.0,15.0,19.0,75.0,54.0,1012.7,1008.4,1.0,3.0,26.3,31.6,No
23.8,42.6,0.0,16.0,11.5,44.0,28.0,11.0,26.0,13.0,1007.5,1003.8,1.0,6.0,35.3,41.1,No
23.3,33.3,1.4,5.6,11.2,33.0,11.0,22.0,69.0,55.0,1015.7,1012.0,1.0,2.0,29.3,31.6,No
24.2,30.3,0.2,7.4,3.1,39.0,19.0,24.0,84.0,62.0,1011.2,1007.6,7.0,7.0,24.5,28.7,No
23.7,32.7,0.0,5.6,7.6,35.0,19.0,24.0,72.0,63.0,1009.0,1006.4,4.0,7.0,28.6,31.4,No
15.8,18.0,28.2,2.0,0.0,35.0,17.0,19.0,96.0,96.0,1006.4,1004.4,7.0,7.0,16.1,17.1,Yes
21.6,30.9,0.0,4.2,10.6,30.0,9.0,17.0,75.0,54.0,1016.9,1013.2,5.0,3.0,26.1,29.7,No
25.1,35.5,1.2,5.2,7.8,28.0,13.0,11.0,77.0,46.0,1009.5,1007.0,7.0,7.0,30.1,35.0,Yes
25.2,33.6,0.0,7.8,11.1,33.0,7.0,20.0,65.0,56.0,1011.0,1007.8,6.0,7.0,29.7,32.3,No
21.2,34.9,0.0,10.4,10.8,41.0,7.0,28.0,70.0,45.0,1015.3,1010.3,5.0,2.0,27.7,31.7,No
8.1,22.1,0.0,6.6,9.0,30.0,7.0,11.0,57.0,30.0,1019.3,1014.9,4.0,2.0,12.5,21.1,No
24.7,38.0,0.0,9.8,11.5,48.0,31.0,22.0,22.0,6.0,1014.4,1009.8,1.0,1.0,29.8,37.4,No
18.3,30.8,0.0,9.8,10.8,44.0,26.0,24.0,18.0,8.0,1017.6,1013.7,1.0,1.0,21.7,29.8,No
24.2,35.1,0.0,6.4,10.4,31.0,11.0,24.0,59.0,33.0,1012.4,1008.2,1.0,1.0,30.0,33.4,No
20.8,34.3,0.0,6.4,11.3,37.0,13.0,22.0,65.0,50.0,1014.4,1009.7,0.0,1.0,26.2,29.9,No
20.9,33.4,0.2,8.2,4.9,52.0,20.0,26.0,54.0,28.0,1013.8,1010.1,7.0,6.0,23.5,32.4,No
12.5,32.5,0.0,11.0,11.7,30.0,13.0,11.0,27.0,11.0,1013.5,1009.1,0.0,0.0,24.0,31.5,No
13.8,36.7,0.0,10.6,11.8,37.0,13.0,17.0,11.0,10.0,1015.2,1009.6,0.0,0.0,28.3,35.7,No
12.0,20.5,15.2,3.2,10.4,35.0,17.0,20.0,72.0,50.0,1015.7,1014.4,3.0,5.0,15.0,20.4,No
25.9,38.5,0.0,15.2,11.4,65.0,30.0,7.0,15.0,10.0,1014.1,1009.7,3.0,4.0,32.9,38.5,No
22.8,33.7,0.0,9.8,10.5,57.0,26.0,24.0,46.0,39.0,1011.1,1007.8,1.0,3.0,26.2,33.0,No
25.7,32.3,0.0,5.0,4.3,31.0,11.0,13.0,67.0,78.0,1010.9,1007.8,3.0,6.0,30.1,28.4,No
20.5,38.2,0.0,11.8,12.6,43.0,2.0,20.0,28.0,17.0,1013.2,1008.9,1.0,2.0,31.3,36.5,No
27.9,33.6,0.0,6.0,10.3,72.0,17.0,24.0,75.0,66.0,1009.3,1006.8,3.0,7.0,30.1,32.6,Yes
26.2,33.1,0.0,6.6,8.2,52.0,7.0,13.0,63.0,55.0,1011.0,1006.7,6.0,7.0,31.2,32.3,Yes
2.8,20.2,0.0,13.6,11.3,48.0,30.0,20.0,32.0,17.0,1028.2,1023.7,0.0,1.0,13.9,19.7,No
20.9,27.5,31.8,4.4,0.2,54.0,22.0,22.0,88.0,71.0,1012.2,1009.5,8.0,8.0,22.1,26.7,Yes
25.4,35.0,0.0,6.0,11.0,37.0,20.0,28.0,66.0,42.0,1005.4,1002.7,7.0,7.0,28.8,34.2,No
20.2,32.8,0.0,6.8,10.7,41.0,15.0,13.0,63.0,31.0,1014.9,1011.0,3.0,5.0,24.6,32.0,No
0.7,22.2,0.0,5.4,11.0,37.0,6.0,20.0,41.0,16.0,1026.8,1022.3,1.0,1.0,11.2,21.9,No
24.5,33.9,0.0,4.8,10.7,33.0,17.0,19.0,78.0,48.0,1014.0,1010.0,2.0,2.0,27.6,32.8,No
14.6,36.3,0.0,10.2,10.5,56.0,37.0,35.0,10.0,5.0,1013.7,1008.5,1.0,4.0,25.4,34.7,No
22.8,32.1,0.0,5.6,11.3,26.0,13.0,17.0,66.0,53.0,1011.0,1007.7,2.0,5.0,27.6,30.9,No
3.8,21.8,0.0,3.6,10.6,37.0,15.0,17.0,48.0,27.0,1027.6,1024.3,0.0,0.0,13.6,21.4,No
25.2,31.3,11.8,3.8,3.2,37.0,11.0,6.0,76.0,78.0,1007.9,1005.2,7.0,7.0,29.9,28.7,Yes
28.1,34.7,0.0,5.8,9.8,56.0,22.0,24.0,75.0,62.0,1010.0,1006.3,5.0,5.0,30.5,34.4,Yes
25.1,31.3,1.2,2.8,5.7,30.0,19.0,17.0,80.0,68.0,1008.9,1006.0,6.0,7.0,27.7,31.0,No
22.6,31.9,0.0,5.8,10.9,33.0,19.0,24.0,73.0,58.0,1015.6,1012.8,3.0,1.0,27.7,29.9,No
16.2,32.3,0.0,5.8,11.2,37.0,17.0,28.0,65.0,35.0,1015.6,1011.4,0.0,0.0,24.5,29.3,No
8.2,17.7,0.0,3.8,8.4,43.0,26.0,22.0,63.0,43.0,1026.0,1022.5,7.0,1.0,11.7,17.0,No
21.1,35.3,0.6,4.2,9.5,43.0,11.0,9.0,74.0,39.0,1007.5,1003.1,7.0,7.0,25.7,33.8,Yes
18.3,38.0,0.0,9.8,11.8,30.0,15.0,6.0,30.0,21.0,1010.7,1006.8,5.0,4.0,28.7,36.7,No
24.8,33.4,0.0,7.6,4.0,39.0,2.0,24.0,70.0,66.0,1009.3,1006.2,6.0,7.0,28.9,31.2,Yes
18.6,32.7,0.0,6.6,11.1,39.0,9.0,20.0,69.0,40.0,1014.5,1011.1,1.0,1.0,24.6,30.9,No
23.9,41.4,0.0,13.4,10.9,76.0,30.0,35.0,25.0,13.0,1008.8,1002.8,3.0,6.0,33.4,39.4,Yes
2.5,15.9,0.0,3.0,8.7,37.0,7.0,19.0,78.0,39.0,1027.6,1024.6,6.0,5.0,7.6,15.3,No
3.3,21.1,0.0,4.0,10.3,28.0,7.0,15.0,60.0,26.0,1022.0,1019.0,3.0,2.0,12.1,20.6,No
26.3,34.2,0.0,6.2,7.5,43.0,19.0,28.0,82.0,51.0,1006.4,1003.5,8.0,7.0,28.2,33.3,Yes
23.7,32.5,8.4,4.6,10.9,31.0,2.0,15.0,75.0,68.0,1010.2,1006.6,2.0,2.0,29.8,31.2,No
25.0,34.6,0.0,7.0,10.6,43.0,13.0,24.0,68.0,47.0,1013.3,1008.3,1.0,1.0,28.6,32.0,No
24.1,38.6,0.2,12.2,5.1,65.0,26.0,9.0,37.0,20.0,1011.2,1006.6,7.0,7.0,30.3,36.7,Yes
18.8,31.1,0.0,7.0,10.9,43.0,28.0,24.0,68.0,17.0,1016.2,1011.7,1.0,0.0,22.5,30.4,No
20.5,32.3,0.0,5.4,11.2,50.0,31.0,28.0,60.0,37.0,1014.0,1010.2,1.0,2.0,24.6,31.6,No
0.7,20.8,0.0,2.8,9.8,26.0,9.0,9.0,63.0,20.0,1023.7,1019.9,0.0,0.0,9.8,20.1,No
30.3,40.5,0.0,20.8,7.0,61.0,31.0,26.0,14.0,11.0,1005.6,1003.6,3.0,5.0,35.9,39.0,No
7.7,9.3,8.2,0.4,0.0,22.0,9.0,11.0,95.0,95.0,1025.8,1024.0,8.0,8.0,7.9,9.2,Yes
12.3,34.2,0.0,13.6,13.1,33.0,20.0,15.0,13.0,5.0,1013.8,1009.9,1.0,0.0,26.4,32.9,No
20.9,33.6,0.0,6.8,11.0,41.0,19.0,13.0,70.0,27.0,1016.1,1011.5,1.0,1.0,25.9,32.6,No
22.4,32.3,3.8,1.6,7.1,41.0,9.0,17.0,79.0,65.0,1012.1,1007.6,6.0,4.0,28.4,31.7,Yes
22.6,33.4,0.0,4.8,10.8,43.0,15.0,30.0,68.0,29.0,1013.0,1008.5,2.0,1.0,27.2,33.3,No
9.2,18.6,0.0,4.0,4.6,33.0,15.0,19.0,84.0,49.0,1028.8,1025.5,8.0,1.0,12.4,17.8,No
26.1,35.9,0.0,7.4,11.7,39.0,13.0,26.0,64.0,42.0,1009.8,1006.0,4.0,2.0,30.8,34.7,No
20.9,31.6,0.0,6.8,10.6,41.0,20.0,20.0,48.0,30.0,1015.0,1011.4,5.0,6.0,23.9,31.4,No
25.1,34.1,0.0,7.0,10.4,33.0,9.0,19.0,65.0,53.0,1013.2,1010.2,4.0,2.0,31.0,32.7,No
19.1,32.9,0.0,9.0,11.1,52.0,15.0,17.0,66.0,21.0,1017.4,1012.5,0.0,0.0,26.0,32.0,No
24.0,33.2,0.2,6.2,10.7,39.0,9.0,20.0,65.0,61.0,1010.6,1007.0,7.0,7.0,29.2,31.9,No
21.9,33.1,0.6,1.8,10.3,44.0,30.0,17.0,49.0,33.0,1012.3,1009.1,6.0,2.0,27.5,32.0,No
6.8,10.9,13.4,2.4,0.0,33.0,17.0,7.0,93.0,95.0,1028.5,1024.8,8.0,8.0,7.0,8.1,Yes
22.7,34.2,5.0,9.0,11.7,56.0,9.0,24.0,71.0,56.0,1011.6,1006.5,3.0,2.0,30.4,33.2,No
8.2,28.6,0.0,8.8,11.3,43.0,15.0,26.0,17.0,8.0,1019.9,1015.5,0.0,1.0,20.8,28.1,No
20.3,35.0,0.0,9.6,9.7,35.0,15.0,7.0,46.0,32.0,1011.2,1007.9,5.0,7.0,27.5,33.8,No
15.4,37.4,0.8,6.2,13.0,31.0,20.0,15.0,13.0,9.0,1012.5,1007.9,1.0,1.0,29.0,36.2,No
22.8,31.6,11.0,4.6,3.1,28.0,11.0,9.0,79.0,72.0,1009.9,1007.3,6.0,6.0,28.5,28.0,No
16.9,30.0,0.0,6.2,11.0,46.0,22.0,13.0,27.0,23.0,1017.5,1013.0,1.0,0.0,20.3,28.8,No
27.1,34.2,0.0,6.2,9.3,76.0,9.0,19.0,65.0,58.0,1011.0,1007.6,3.0,2.0,31.5,33.8,Yes
20.7,32.8,0.0,5.6,11.0,33.0,17.0,11.0,46.0,23.0,1015.3,1011.8,0.0,0.0,24.8,32.1,No
21.2,31.7,0.0,6.8,11.1,33.0,15.0,17.0,75.0,55.0,1013.9,1010.0,1.0,2.0,26.0,30.1,No
25.2,33.4,15.2,4.8,11.0,28.0,11.0,20.0,76.0,63.0,1013.1,1009.4,3.0,2.0,29.4,33.1,No
25.0,39.4,0.0,13.0,12.6,56.0,39.0,19.0,41.0,19.0,1001.7,998.3,2.0,5.0,30.6,37.6,No
25.7,33.3,1.0,5.4,10.2,31.0,6.0,22.0,80.0,61.0,1009.2,1006.3,7.0,6.0,28.9,32.8,No
18.9,31.1,0.0,6.0,10.6,31.0,13.0,9.0,52.0,29.0,1014.7,1010.7,0.0,1.0,21.8,30.5,No
21.5,33.5,20.0,7.0,10.5,63.0,20.0,22.0,71.0,46.0,1014.1,1008.5,7.0,7.0,27.3,32.6,No
24.3,32.3,0.0,5.2,5.2,46.0,11.0,9.0,61.0,96.0,1010.7,1008.5,6.0,7.0,27.9,24.6,Yes
23.5,34.2,0.0,6.6,10.2,31.0,4.0,26.0,60.0,46.0,1013.3,1008.7,4.0,1.0,30.1,32.9,No
21.7,31.5,0.0,7.6,11.0,56.0,31.0,24.0,52.0,25.0,1016.2,1012.3,7.0,7.0,24.3,30.9,No
17.5,37.4,0.0,12.6,12.3,37.0,20.0,24.0,12.0,9.0,1017.4,1013.4,0.0,1.0,32.0,35.4,No
18.8,29.1,0.0,15.6,12.0,52.0,24.0,22.0,27.0,19.0,1016.1,1011.3,6.0,1.0,21.6,27.6,No
23.8,29.5,0.0,5.8,6.4,56.0,33.0,35.0,47.0,29.0,1014.1,1011.3,7.0,4.0,24.3,29.1,No
25.3,30.0,0.4,4.6,1.4,44.0,9.0,13.0,70.0,80.0,1010.9,1008.8,6.0,7.0,29.7,26.8,Yes
8.0,22.9,0.0,6.2,10.3,39.0,28.0,20.0,47.0,28.0,1023.9,1020.8,0.0,1.0,15.3,22.0,No
10.3,28.1,0.0,4.0,8.9,33.0,9.0,7.0,49.0,29.0,1019.6,1015.6,1.0,4.0,20.1,27.3,Yes
20.0,32.7,0.0,8.0,11.2,56.0,26.0,26.0,56.0,20.0,1014.1,1009.7,1.0,1.0,24.3,32.1,No
25.0,30.8,3.4,2.4,5.1,35.0,17.0,13.0,89.0,68.0,1013.9,1010.2,7.0,7.0,25.9,29.7,No
8.6,25.9,0.0,7.4,11.1,30.0,13.0,15.0,50.0,19.0,1018.3,1014.2,0.0,0.0,17.0,25.3,No
23.9,39.3,0.0,9.6,12.3,52.0,15.0,13.0,21.0,10.0,1015.0,1011.0,1.0,1.0,32.5,38.7,No
24.4,34.1,0.0,4.8,10.3,35.0,6.0,13.0,79.0,38.0,1012.3,1008.9,3.0,3.0,28.3,33.9,No
25.9,33.3,0.4,6.2,2.7,39.0,15.0,17.0,85.0,50.0,1010.0,1006.8,7.0,7.0,27.5,31.9,No
25.4,39.9,0.0,19.6,7.4,70.0,11.0,24.0,41.0,18.0,1008.7,1003.8,7.0,7.0,29.8,38.4,No
19.3,34.5,0.0,10.2,11.1,50.0,19.0,33.0,58.0,23.0,1017.0,1012.3,1.0,1.0,27.0,33.6,No
22.3,30.6,0.0,9.8,3.4,50.0,26.0,22.0,29.0,26.0,1015.2,1011.0,6.0,7.0,24.6,29.9,No
24.8,29.7,0.0,4.6,2.0,56.0,22.0,19.0,78.0,76.0,1004.8,1002.2,7.0,8.0,29.7,27.0,Yes
26.1,34.1,1.4,3.2,8.0,33.0,13.0,20.0,78.0,62.0,1008.6,1005.6,7.0,6.0,30.6,33.1,Yes
18.8,30.1,0.0,5.6,9.6,37.0,19.0,22.0,63.0,55.0,1012.7,1009.6,7.0,7.0,24.4,29.3,No
19.7,40.3,0.0,15.8,12.4,57.0,4.0,19.0,12.0,8.0,1012.2,1007.8,0.0,3.0,34.4,38.6,No
17.2,35.9,0.0,4.8,11.1,39.0,15.0,19.0,52.0,16.0,1012.8,1009.0,1.0,6.0,25.8,34.2,No
5.8,25.4,0.0,2.0,8.0,26.0,4.0,7.0,26.0,17.0,1019.0,1015.0,3.0,3.0,15.6,24.3,No
14.1,31.4,0.0,11.0,12.5,52.0,15.0,24.0,36.0,17.0,1012.8,1009.5,1.0,0.0,23.3,29.6,No
11.3,33.2,0.0,9.2,11.2,50.0,6.0,13.0,25.0,9.0,1019.5,1014.1,0.0,0.0,21.7,32.1,No
6.7,18.4,5.6,0.8,8.6,33.0,7.0,15.0,100.0,42.0,1019.0,1016.4,8.0,1.0,9.4,17.8,No
24.6,31.2,3.8,5.0,7.4,52.0,30.0,26.0,74.0,72.0,1005.5,1002.8,7.0,7.0,28.8,30.2,Yes
14.6,30.2,0.0,6.8,11.1,41.0,17.0,15.0,32.0,8.0,1014.4,1010.7,0.0,0.0,19.8,29.7,No
12.3,30.5,0.0,7.6,9.4,35.0,13.0,15.0,30.0,15.0,1018.4,1014.5,2.0,7.0,21.8,29.9,No
23.1,29.4,48.8,4.2,0.4,48.0,13.0,24.0,98.0,79.0,1006.2,1003.3,8.0,8.0,25.5,29.1,Yes
26.0,35.1,0.4,7.6,9.6,54.0,7.0,24.0,61.0,52.0,1010.8,1007.3,5.0,4.0,32.0,33.5,No
24.5,34.8,5.4,12.6,10.4,33.0,17.0,20.0,59.0,34.0,1012.3,1008.9,2.0,1.0,30.5,34.6,No
17.2,29.1,0.0,7.2,10.1,44.0,15.0,20.0,41.0,21.0,1017.6,1014.1,1.0,2.0,20.9,28.5,No
9.1,23.8,0.0,0.8,10.1,30.0,17.0,19.0,84.0,43.0,1025.1,1020.3,6.0,1.0,13.6,23.1,No
19.9,27.0,8.2,0.2,0.0,39.0,20.0,9.0,71.0,75.0,1008.1,1006.7,7.0,8.0,23.7,24.7,No
24.7,32.8,7.6,6.2,4.7,28.0,2.0,15.0,78.0,69.0,1008.5,1005.9,7.0,7.0,28.5,30.4,No
13.0,29.0,0.0,8.0,11.3,52.0,30.0,28.0,52.0,26.0,1015.6,1012.5,0.0,2.0,21.5,27.2,No
16.3,31.4,0.0,5.0,10.0,35.0,11.0,13.0,65.0,16.0,1015.0,1012.0,2.0,3.0,20.9,30.4,No
12.8,32.1,0.0,8.0,11.1,48.0,11.0,26.0,12.0,7.0,1016.0,1013.2,0.0,1.0,24.5,31.6,No
9.9,33.3,0.0,19.0,11.3,33.0,19.0,15.0,18.0,5.0,1022.5,1018.5,1.0,1.0,25.4,32.1,No
24.5,35.2,0.0,14.6,9.6,41.0,26.0,17.0,32.0,19.0,1010.1,1006.6,6.0,4.0,27.4,33.5,No
22.2,36.0,0.6,7.6,10.6,43.0,24.0,28.0,51.0,28.0,1009.7,1007.5,2.0,5.0,29.3,34.8,No
15.9,30.1,0.0,5.6,10.8,26.0,9.0,17.0,78.0,35.0,1013.4,1009.8,0.0,0.0,22.2,28.9,No
15.8,30.6,0.0,5.6,10.8,39.0,28.0,13.0,44.0,38.0,1012.8,1008.7,0.0,1.0,21.6,30.1,No
-1.4,19.0,0.0,4.4,10.1,37.0,2.0,24.0,62.0,22.0,1027.0,1021.6,0.0,0.0,7.6,18.0,No
24.8,35.1,0.0,5.8,10.6,35.0,9.0,15.0,72.0,38.0,1012.1,1008.5,3.0,6.0,29.3,34.4,No
17.6,37.8,0.0,10.6,13.1,30.0,4.0,11.0,14.0,7.0,1008.6,1004.1,1.0,1.0,31.1,37.5,No
19.8,30.7,0.0,5.6,10.8,35.0,2.0,20.0,74.0,43.0,1015.3,1011.4,5.0,1.0,25.8,29.4,No
23.7,29.2,95.8,16.8,1.1,70.0,17.0,31.0,96.0,89.0,1005.4,1003.2,8.0,8.0,24.6,26.8,Yes
12.1,27.8,0.0,6.6,10.9,35.0,13.0,19.0,24.0,18.0,1017.2,1015.9,1.0,1.0,22.7,26.5,No
21.8,33.8,0.0,4.6,10.4,33.0,13.0,22.0,73.0,53.0,1013.8,1010.0,2.0,2.0,26.2,30.3,No
24.0,32.9,0.0,7.8,9.7,33.0,15.0,20.0,67.0,39.0,1013.5,1009.4,5.0,1.0,27.9,32.0,No
24.7,30.9,45.0,7.4,1.9,56.0,15.0,26.0,95.0,70.0,1005.1,1001.4,8.0,7.0,25.4,30.4,Yes
17.3,29.0,0.0,5.8,9.7,30.0,9.0,17.0,67.0,54.0,1015.9,1012.3,2.0,2.0,24.3,28.3,No
20.0,31.2,0.0,6.8,9.5,37.0,7.0,20.0,75.0,50.0,1015.3,1011.5,5.0,6.0,25.9,30.4,No
6.9,17.8,29.6,1.4,6.5,31.0,15.0,19.0,91.0,68.0,1025.8,1021.5,7.0,4.0,9.2,16.9,No
16.7,35.9,0.0,12.6,12.6,39.0,26.0,17.0,17.0,14.0,1018.7,1012.8,1.0,1.0,27.6,34.0,No
20.2,33.2,0.0,5.6,10.7,46.0,9.0,19.0,77.0,54.0,1014.6,1010.7,1.0,1.0,25.6,30.7,No
20.1,41.8,0.0,10.2,11.7,37.0,24.0,17.0,10.0,8.0,1007.4,1003.2,0.0,1.0,31.1,40.5,No
24.6,34.5,0.0,6.2,11.7,30.0,11.0,17.0,62.0,40.0,1011.3,1008.0,3.0,2.0,30.4,34.3,No
18.4,38.6,0.0,9.6,12.2,35.0,13.0,13.0,34.0,13.0,1011.2,1005.3,1.0,5.0,31.1,37.8,No
27.8,41.8,0.0,14.6,11.9,41.0,24.0,22.0,23.0,14.0,1010.0,1005.8,2.0,1.0,30.7,39.2,No
17.3,30.4,0.0,6.6,11.1,39.0,22.0,20.0,51.0,19.0,1015.1,1010.9,1.0,1.0,22.9,29.2,No
26.1,34.6,0.0,6.6,10.4,37.0,15.0,28.0,74.0,48.0,1011.1,1007.4,7.0,5.0,31.3,34.0,No
25.6,33.2,0.0,6.8,7.7,43.0,17.0,19.0,76.0,57.0,1013.0,1009.6,2.0,7.0,28.6,32.3,Yes
25.3,32.4,2.8,4.8,3.1,31.0,15.0,6.0,90.0,90.0,1009.8,1006.3,8.0,8.0,26.5,26.8,Yes
17.3,30.7,0.0,7.0,10.4,44.0,22.0,13.0,55.0,16.0,1017.3,1013.6,2.0,6.0,21.3,29.8,No
26.1,34.3,0.0,7.6,3.6,35.0,13.0,15.0,75.0,58.0,1013.6,1009.5,7.0,7.0,28.7,32.5,Yes
26.8,32.4,5.0,4.4,3.5,41.0,15.0,13.0,85.0,64.0,1010.1,1007.4,7.0,7.0,28.5,31.9,Yes
22.8,33.1,8.2,5.4,4.8,44.0,15.0,9.0,71.0,82.0,1011.3,1007.6,7.0,7.0,27.1,27.7,Yes
19.8,31.7,0.0,6.4,10.8,43.0,9.0,24.0,73.0,44.0,1015.4,1010.8,2.0,1.0,25.8,30.2,No
19.0,28.9,0.0,7.6,10.7,41.0,30.0,19.0,32.0,20.0,1017.0,1013.4,1.0,1.0,21.4,28.4,No
22.4,38.5,0.0,13.8,13.1,44.0,28.0,20.0,5.0,5.0,1009.9,1006.8,0.0,0.0,33.9,37.5,No
21.9,32.2,0.0,6.4,11.3,44.0,26.0,20.0,67.0,41.0,1015.4,1012.0,3.0,6.0,25.8,31.1,No
24.5,31.8,6.2,6.2,6.5,57.0,6.0,7.0,77.0,67.0,1008.9,1006.5,6.0,7.0,30.3,31.1,Yes
3.8,19.9,0.0,3.2,8.8,44.0,11.0,24.0,67.0,37.0,1025.5,1022.5,7.0,7.0,11.3,19.2,No
25.7,34.9,0.0,9.4,11.2,37.0,7.0,24.0,56.0,50.0,1014.1,1010.1,2.0,5.0,30.3,33.1,Yes
26.2,31.6,1.0,8.0,7.1,44.0,22.0,31.0,71.0,67.0,1010.1,1006.7,3.0,7.0,29.5,31.0,Yes
