From Bank,To Bank,Amount Received,Amount Paid,Is_Laundering
211.0,252477.0,2158.97,2158.97,0
26922.0,27425.0,0.31,0.31,0
22364.0,214342.0,23.16,23.16,0
112.0,257858.0,1969.41,1969.41,0
20.0,2293.0,1147.27,1147.27,0
219368.0,145289.0,2953.51,2953.51,0
70.0,8540.0,27906.48,27906.48,0
10.0,135933.0,125.41,125.41,0
129589.0,25304.0,16.8,16.8,0
112.0,257858.0,942.3,942.3,0
41348.0,42234.0,922.14,922.14,0
50453.0,248575.0,200463.9,200463.9,0
35777.0,135925.0,224862.69,224862.69,0
123651.0,23494.0,17073183.11,17073183.11,0
216654.0,29640.0,29811.67,29811.67,0
72.0,23486.0,23436.58,23436.58,0
70.0,23.0,15527.21,15527.21,0
28393.0,1120.0,14940.51,14940.51,0
248739.0,149836.0,780.73,780.73,0
212642.0,15.0,12284.18,12284.18,0
71642.0,75388.0,0.097908,0.097908,0
1291.0,263025.0,1330.17,1330.17,0
135558.0,235889.0,11415.2,11415.2,0
110.0,40904.0,117.85,117.85,0
12.0,1231.0,17.67,17.67,0
34117.0,31653.0,3075.67,3075.67,0
0.0,6058.0,3.25,3.25,0
70.0,228849.0,46.57,46.57,0
19.0,241204.0,702619.89,702619.89,0
70.0,17768.0,2875.37,2875.37,0
216208.0,19368.0,5021.66,5021.66,0
219760.0,245509.0,416.6,416.6,0
5383.0,231705.0,1158.04,1158.04,0
29592.0,219215.0,112302.97,112302.97,0
6058.0,22264.0,196.87,196.87,0
10154.0,210824.0,3159.78,3159.78,0
70.0,14620.0,348.92,348.92,0
11265.0,15640.0,176.1,176.1,0
6681.0,24029.0,17.42,17.42,0
26300.0,24202.0,347837.05,347837.05,0
112.0,259272.0,147.72,147.72,0
1768.0,1835.0,1944.89,1944.89,0
219.0,152907.0,2257.44,2257.44,0
1217.0,1110.0,26607.83,26607.83,0
19414.0,23494.0,70051.8,70051.8,0
120478.0,115332.0,80.59,80.59,0
18890.0,128019.0,1.41,1.41,0
118939.0,251088.0,2116.56,2116.56,0
19.0,231975.0,90497.1,90497.1,0
143477.0,143233.0,14369.35,14369.35,0
2514.0,20737.0,1903.92,1903.92,0
1422.0,212518.0,476.74,476.74,0
70.0,21246.0,148.58,148.58,0
162861.0,138920.0,999.07,999.07,0
0.0,12386.0,1199.73,1199.73,0
7080.0,10311.0,2247.68,2247.68,0
5.0,2.0,182130.25,182130.25,0
12678.0,211204.0,6291874.29,6291874.29,0
124359.0,128540.0,8406.61,8406.61,0
28335.0,27356.0,3434.98,3434.98,0
7058.0,19300.0,20.67,20.67,0
27737.0,8884.0,4089.95,4089.95,0
226259.0,27836.0,9774.84,9774.84,0
11.0,211738.0,113935.65,113935.65,0
0.0,6058.0,1.27,1.27,0
11.0,25526.0,370.51,370.51,0
1422.0,1422.0,4926.87,1458.95,0
5923.0,27425.0,94087.35,94087.35,0
14620.0,8087.0,40.87,40.87,0
231039.0,10416.0,40215.87,40215.87,0
70.0,531.0,1650.76,1650.76,0
70.0,215112.0,6231.57,6231.57,0
11587.0,9735.0,1507.33,1507.33,0
18491.0,44654.0,1648.35,1648.35,0
8318.0,214342.0,69.55,69.55,0
214.0,214.0,992474.98,992474.98,0
122967.0,158841.0,22314.93,22314.93,0
54504.0,53937.0,2.8,2.8,0
6586.0,219353.0,3830.54,3830.54,0
16293.0,14195.0,4070.24,4070.24,0
14162.0,126588.0,88.02,88.02,0
1768.0,7272.0,10687.19,10687.19,0
70.0,28335.0,28195555.62,28195555.62,0
11.0,223762.0,18.39,18.39,0
70.0,25885.0,274.71,274.71,0
42130.0,212.0,150.61,150.61,0
41215.0,124049.0,202.37,202.37,0
1595.0,425.0,784.58,784.58,0
1217.0,14408.0,762.78,762.78,0
112.0,113.0,249.42,249.42,0
18121.0,225312.0,86515.06,86515.06,0
70.0,21828.0,210.91,210.91,0
70.0,23410.0,2166.9,2166.9,0
19.0,41335.0,247.19,247.19,0
1639.0,3533.0,19910.54,19910.54,0
70.0,29572.0,21593.97,21593.97,0
149205.0,149453.0,70301.97,70301.97,0
112.0,59524.0,7154.37,7154.37,0
17213.0,17768.0,899.01,899.01,0
14.0,259592.0,1579.59,1579.59,0
14.0,5.0,37633.64,37633.64,0
141352.0,212.0,1090.45,1090.45,0
5312.0,162861.0,485.19,485.19,0
135558.0,136474.0,3.43,3.43,0
31879.0,132448.0,10820.63,10820.63,0
219760.0,115081.0,2970.14,2970.14,0
12063.0,220729.0,241.06,241.06,0
268792.0,169500.0,0.413028,0.413028,0
27868.0,62215.0,613.94,613.94,0
54266.0,53937.0,300210.04,300210.04,0
531.0,23760.0,152.43,152.43,0
40904.0,141632.0,184.05,184.05,0
141632.0,241503.0,31.82,31.82,0
5621.0,16679.0,15373.35,15373.35,0
12.0,19836.0,90043.53,90043.53,0
11.0,11.0,1664626.58,22665.25,0
25.0,26.0,35453816.25,35453816.25,0
5981.0,232814.0,10219.42,10219.42,0
110299.0,28335.0,87414.32,87414.32,0
21260.0,36392.0,840.7,840.7,0
3597.0,137952.0,7654.68,7654.68,0
10.0,10.0,134754.29,134754.29,0
1776.0,3460.0,501.11,501.11,0
70.0,1126.0,18.39,18.39,0
163233.0,63779.0,7906.14,7906.14,0
11.0,20.0,7.07,7.07,0
14.0,24070.0,2216.17,2216.17,0
11.0,18247.0,11992.11,11992.11,0
129927.0,2860.0,8.41,8.41,0
11.0,14.0,67186.5,67186.5,0
231908.0,154810.0,266.63,266.63,0
70.0,10488.0,6373.5,6373.5,0
219788.0,246342.0,26.41,26.41,0
148894.0,214.0,23798.63,23798.63,0
214107.0,212730.0,315.99,315.99,0
70.0,44443.0,1306.36,1306.36,0
14.0,59704.0,817.2,817.2,0
210.0,48858.0,16488.11,16488.11,0
70.0,23848.0,123.62,123.62,0
1291.0,22661.0,75.5,75.5,0
0.0,218587.0,589.28,589.28,0
153802.0,152926.0,8771.71,8771.71,0
22435.0,242676.0,546.27,546.27,0
70.0,33067.0,25103.34,25103.34,0
241256.0,241469.0,1045.14,1045.14,0
115771.0,227639.0,198.39,198.39,0
12503.0,7058.0,16.41,16.41,0
22124.0,24778.0,41.97,41.97,0
29779.0,9856.0,1315780.76,1315780.76,0
211374.0,47529.0,885.0,885.0,0
14408.0,3718.0,2686.33,2686.33,0
531.0,25242.0,96.62,96.62,0
23.0,29592.0,2012.72,2012.72,0
3671.0,212529.0,80.59,80.59,0
14.0,24029.0,583.07,583.07,0
72.0,72.0,8641.88,8641.88,0
12503.0,18076.0,101.43,101.43,0
167131.0,164686.0,1458081.82,1458081.82,0
41335.0,212.0,42160.33,42160.33,0
263431.0,164686.0,10156.87,10156.87,0
115.0,263025.0,139.48,139.48,0
16.0,36975.0,61.55,61.55,0
135933.0,138512.0,398.9,398.9,0
0.0,18355.0,92.97,92.97,0
17768.0,17768.0,2953.16,2953.16,0
52914.0,53874.0,378.66,378.66,0
70.0,211.0,9152.63,9152.63,0
247096.0,122416.0,1182.73,1182.73,0
9856.0,210858.0,1513.13,1513.13,0
5621.0,137946.0,135.67,135.67,0
14.0,259592.0,1521.93,1521.93,0
63587.0,264772.0,569.74,569.74,0
70.0,7082.0,7395.75,7395.75,0
2692.0,2860.0,2076.0,2076.0,0
215478.0,118088.0,49960.44,49960.44,0
8814.0,15680.0,284.02,284.02,0
12.0,219054.0,2650.24,2650.24,0
25788.0,215820.0,16619.4,16619.4,0
141352.0,241036.0,1930.81,1930.81,0
119732.0,225412.0,1978.18,1978.18,0
2293.0,27868.0,638.11,638.11,0
1889.0,13474.0,155.55,155.55,0
16262.0,12.0,969430.64,969430.64,0
14.0,25788.0,2635.74,2635.74,0
498.0,25856.0,13900.32,13900.32,0
28384.0,227113.0,311743.61,311743.61,0
237598.0,7530.0,4723.16,4723.16,0
148698.0,149108.0,20699.61,20699.61,0
24455.0,234587.0,289.42,289.42,0
3.0,15461.0,1284.32,1284.32,0
0.0,1776.0,9748.37,9748.37,0
245681.0,14.0,12350.31,12350.31,0
70.0,244702.0,502.68,502.68,0
20.0,1835.0,3563.23,3563.23,0
115.0,263025.0,615.72,615.72,0
70.0,119927.0,123.35,123.35,0
11.0,210091.0,3278.07,3278.07,0
3.0,219353.0,527.86,527.86,0
70997.0,73607.0,0.032012,0.032012,0
12.0,117743.0,41126.04,41126.04,0
112.0,61183.0,11093.26,11093.26,0
70.0,214554.0,16337.62,16337.62,0
18.0,115.0,4.3,4.3,0
27234.0,116473.0,1988.19,1988.19,0
154255.0,54266.0,178.82,178.82,0
115114.0,226851.0,72.61,72.61,0
70.0,21828.0,25.36,25.36,0
23726.0,24027.0,13792.22,13792.22,0
257741.0,257858.0,375.32,375.32,0
112857.0,112659.0,3301.4,3301.4,0
11.0,116.0,7878.62,7878.62,0
241256.0,141465.0,48.38,48.38,0
26.0,210812.0,134.23,134.23,0
115966.0,23319.0,268.88,268.88,0
6681.0,24029.0,25.64,25.64,0
34978.0,34978.0,111382.07,32982.55,0
21414.0,8814.0,722.49,722.49,0
6586.0,3671.0,306191.94,306191.94,0
16.0,8.0,515.52,515.52,0
1835.0,17102.0,30.59,30.59,0
220421.0,118159.0,589383.44,589383.44,0
215478.0,215278.0,27517.53,27517.53,0
21444.0,3460.0,3112.98,3112.98,0
169309.0,169489.0,0.078222,0.078222,0
127530.0,25281.0,4874.77,4874.77,0
249566.0,248575.0,13.92,13.92,0
25400.0,129589.0,4.0,4.0,0
4308.0,21876.0,3166.24,3166.24,0
1595.0,14195.0,15348.5,15348.5,0
3389.0,68271.0,24396.25,24396.25,0
11968.0,223550.0,602.06,602.06,0
219.0,219.0,8368.98,8368.98,0
27356.0,113667.0,95170.1,95170.1,0
258769.0,122416.0,1992.61,1992.61,0
12.0,29592.0,7171504.38,7171504.38,0
1720.0,14213.0,10836.78,10836.78,0
118314.0,3100.0,36.64,36.64,0
216654.0,18256.0,45071.08,45071.08,0
35777.0,11.0,3683.39,3683.39,0
6269.0,18396.0,87.33,87.33,0
1422.0,61183.0,4926.87,4926.87,0
2514.0,1126.0,221.03,221.03,0
70.0,118871.0,1214.97,1214.97,0
14408.0,15783.0,1860.98,1860.98,0
70.0,72351.0,0.044434,0.044434,0
22031.0,15786.0,2893.91,2893.91,0
27.0,692.0,8970.64,8970.64,0
142223.0,43538.0,1465.78,1465.78,0
219760.0,127004.0,53.67,53.67,0
17319.0,5436.0,6631.55,6631.55,0
2514.0,6586.0,11385.76,11385.76,0
211018.0,128948.0,161.39,161.39,0
70.0,214554.0,398467.26,398467.26,0
2368.0,18326.0,2752.78,2752.78,0
32125.0,66647.0,936.47,936.47,0
248575.0,50707.0,76.55,76.55,0
17353.0,6829.0,237.92,237.92,0
212108.0,7249.0,1228.28,1228.28,0
1110.0,19561.0,3491.83,3491.83,0
263574.0,266734.0,6437.35,6437.35,0
213.0,257433.0,14969.36,14969.36,0
1768.0,4308.0,43.42,43.42,0
11222.0,21414.0,75395.34,75395.34,0
72474.0,175426.0,2.645964,2.645964,0
22124.0,22129.0,6.77,6.77,0
423.0,215505.0,676.5,676.5,0
35777.0,235943.0,10315.17,10315.17,0
70.0,23848.0,779.96,779.96,0
0.0,24455.0,978.69,978.69,0
213.0,158021.0,6308.68,6308.68,0
7.0,29.0,289.5,289.5,0
23848.0,2293.0,79698.88,79698.88,0
134852.0,138920.0,2250.89,2250.89,0
216.0,216.0,63.95,63.95,0
63834.0,68445.0,277.53,277.53,0
268792.0,269999.0,0.039436,0.039436,0
70.0,8106.0,276.87,276.87,0
138809.0,138512.0,307212.04,307212.04,0
235676.0,36242.0,1922.11,1922.11,0
12503.0,216208.0,1222893.82,1222893.82,0
19414.0,2.0,338580.46,338580.46,0
70.0,225862.0,12984.45,12984.45,0
14.0,57466.0,4134.11,4134.11,0
170566.0,269294.0,0.004502,0.004502,0
1807.0,116473.0,109.0,109.0,0
21393.0,131787.0,164.09,164.09,0
117960.0,15745.0,1264531.39,1264531.39,0
5923.0,113732.0,19022.78,19022.78,0
263186.0,165440.0,28324.6,28324.6,0
210858.0,212405.0,298.46,298.46,0
41014.0,245772.0,2796.44,2796.44,0
70.0,217862.0,1629.26,1629.26,0
12055.0,23726.0,12415.55,12415.55,0
29779.0,29779.0,2903460.33,2903460.33,0
11222.0,3653.0,3794.78,3794.78,0
1638.0,270107.0,34659.31,34659.31,0
212529.0,138920.0,3670.63,3670.63,0
12063.0,113016.0,283.48,283.48,0
70.0,236866.0,1282.8,1282.8,0
70850.0,172943.0,0.038046,0.038046,0
70.0,11661.0,872.36,872.36,0
34978.0,34978.0,214539.9,63529.73,0
0.0,23848.0,137.18,137.18,0
70.0,349.0,85.83,85.83,0
12503.0,216208.0,24945.76,24945.76,0
41014.0,1135.0,55779.19,55779.19,0
268792.0,269999.0,0.883286,0.883286,0
70.0,243575.0,22715.91,22715.91,0
2293.0,7272.0,14879.13,14879.13,0
498.0,138920.0,364.48,364.48,0
16.0,285.0,52840.99,52840.99,0
6058.0,22264.0,163.34,163.34,0
48719.0,150841.0,782.66,782.66,0
8.0,136424.0,6520.89,6520.89,0
26.0,15.0,320.38,320.38,0
16263.0,15680.0,557.92,557.92,0
27.0,111425.0,165691.62,165691.62,0
15400.0,18121.0,2136.24,2136.24,0
2514.0,35571.0,38315.59,38315.59,0
212.0,41335.0,1126.47,1126.47,0
14652.0,51371.0,438.78,438.78,0
245772.0,245681.0,89947.88,89947.88,0
72.0,127361.0,8625882.8,8625882.8,0
18671.0,253043.0,17.99,17.99,0
7082.0,13493.0,23939.71,23939.71,0
123260.0,23033.0,6595.06,6595.06,0
115212.0,29908.0,5884.23,5884.23,0
19836.0,18.0,861.4,861.4,0
70.0,264152.0,705132.41,705132.41,0
19856.0,117284.0,28730.9,28730.9,0
1199.0,57466.0,12426.27,12426.27,0
29867.0,210484.0,2854.8,2854.8,0
28560.0,219353.0,2041.42,2041.42,0
18.0,29572.0,12125.09,12125.09,0
70.0,8814.0,294.47,294.47,0
63587.0,67187.0,2330.72,2330.72,0
22364.0,11047.0,59.3,59.3,0
4.0,29592.0,123860.27,123860.27,0
18076.0,45566.0,100856.7,100856.7,0
25307.0,156297.0,375022.58,375022.58,0
1720.0,18520.0,1246.33,1246.33,0
5923.0,27356.0,4568.61,4568.61,0
16.0,35777.0,457.66,457.66,0
16.0,230595.0,707771.59,707771.59,0
110821.0,21647.0,1568.9,1568.9,0
12966.0,22129.0,487.5,487.5,0
41019.0,41335.0,25.41,25.41,0
12055.0,236190.0,159.67,159.67,0
15783.0,231039.0,372.54,372.54,0
210.0,116.0,4000.35,4000.35,0
5.0,127152.0,63233.24,63233.24,0
23539.0,23544.0,15490.09,15490.09,0
248739.0,49411.0,2490.49,2490.49,0
163233.0,18.0,894.53,894.53,0
217.0,18.0,490.41,490.41,0
157948.0,157937.0,63671.61,63671.61,0
11.0,11.0,12.1,12.1,0
20.0,600.0,431.85,431.85,0
72475.0,70997.0,0.006637,0.006637,0
160137.0,160225.0,3423.21,3423.21,0
6809.0,247408.0,141.13,141.13,0
498.0,1126.0,98.08,98.08,0
70.0,1390.0,9129.19,9129.19,0
118.0,270308.0,0.023418,0.023418,0
22264.0,15461.0,332.64,332.64,0
224237.0,2.0,10138.16,10138.16,0
21444.0,216208.0,4095.69,4095.69,0
28393.0,15680.0,3621.81,3621.81,0
70.0,123568.0,2736.44,2736.44,0
70.0,241204.0,384.05,384.05,0
248575.0,149805.0,4457.69,4457.69,0
132425.0,32245.0,10734989.96,10734989.96,0
171546.0,214.0,0.009006,0.009006,0
124682.0,134720.0,277.89,277.89,0
425.0,17036.0,306.85,306.85,0
216.0,66415.0,103501.77,103501.77,0
23319.0,152943.0,1246.01,1246.01,0
3.0,15516.0,150368.06,150368.06,0
118536.0,145729.0,17142.31,17142.31,0
48719.0,49014.0,11000.65,11000.65,0
116.0,210.0,49.63,49.63,0
1390.0,151525.0,620.97,620.97,0
247758.0,112438.0,1001.54,1001.54,0
70.0,171546.0,0.025981,0.025981,0
22364.0,214342.0,232.67,232.67,0
5312.0,35075.0,1750.35,1750.35,0
600.0,423.0,2967.34,2967.34,0
214.0,148698.0,8269.65,8269.65,0
122788.0,128110.0,266.44,266.44,0
135925.0,235676.0,25159.61,25159.61,0
6090.0,12386.0,376.55,376.55,0
11.0,42130.0,136829.96,136829.96,0
14.0,14.0,6066.26,6066.26,0
130803.0,231908.0,28.17,28.17,0
224.0,21939.0,407.93,407.93,0
264152.0,65528.0,63487.35,63487.35,0
112827.0,15.0,5422.67,5422.67,0
215620.0,19836.0,2157.83,2157.83,0
70.0,11337.0,80.42,80.42,0
69521.0,69521.0,0.559161,0.559161,0
70.0,15885.0,519.54,519.54,0
1720.0,47801.0,833.66,833.66,0
14213.0,14640.0,4439.87,4439.87,0
20.0,47060.0,13.75,13.75,0
70.0,5294.0,2238.42,2238.42,0
5312.0,235805.0,764.19,764.19,0
11.0,3460.0,225.44,225.44,0
135558.0,136474.0,68.59,68.59,0
11337.0,158021.0,821.89,821.89,0
4187.0,18656.0,0.67,0.67,0
1720.0,24027.0,21053.63,21053.63,0
11046.0,21566.0,8945.25,8945.25,0
5383.0,135807.0,288.96,288.96,0
5294.0,38920.0,8307.13,8307.13,0
232406.0,3718.0,3825.75,3825.75,0
21267.0,255247.0,75.72,75.72,0
224.0,248623.0,566.96,566.96,0
142513.0,243704.0,1963.98,1963.98,0
26.0,125882.0,46445.93,46445.93,0
26.0,113394.0,102328.17,102328.17,0
52914.0,154228.0,3090.0,3090.0,0
113.0,259164.0,1770.72,1770.72,0
49096.0,249331.0,24950.87,24950.87,0
54361.0,154255.0,3591.85,3591.85,0
70.0,113804.0,169.42,169.42,0
215456.0,122459.0,456.96,456.96,0
22124.0,24778.0,306.37,306.37,0
15.0,9096.0,8658.22,8658.22,0
8884.0,2557.0,6825.48,6825.48,0
23544.0,23539.0,21055.35,21055.35,0
259116.0,1199.0,1491.83,1491.83,0
125222.0,123568.0,13898667.07,13898667.07,0
216.0,166369.0,44351.24,44351.24,0
26.0,124503.0,433.32,433.32,0
70846.0,169671.0,0.012728,0.012728,0
24070.0,24027.0,42178.24,42178.24,0
6971.0,22444.0,304.27,304.27,0
33846.0,35358.0,4663.39,4663.39,0
219.0,153802.0,7281.75,7281.75,0
11.0,5923.0,68074.68,68074.68,0
2.0,14.0,4322314.6,4322314.6,0
115128.0,21063.0,1612.44,1612.44,0
19104.0,17213.0,72079.8,72079.8,0
13.0,115648.0,10978.61,10978.61,0
18624.0,12386.0,954.64,954.64,0
24029.0,16934.0,643.52,643.52,0
0.0,14.0,234.73,234.73,0
241256.0,143233.0,91.46,91.46,0
15400.0,38920.0,829061.1,829061.1,0
70.0,75221.0,0.211848,0.211848,0
236190.0,147325.0,258.57,258.57,0
1291.0,11047.0,329034.2,329034.2,0
224574.0,23809.0,194222.45,194222.45,0
8811.0,160805.0,371651.65,371651.65,0
18.0,18.0,1213.9,1213.9,0
0.0,7249.0,1598.74,1598.74,0
149453.0,49865.0,3550.86,3550.86,0
22185.0,3718.0,62.24,62.24,0
26272.0,128526.0,6460.27,6460.27,0
270372.0,270308.0,0.831389,0.831389,0
157937.0,260228.0,22843.82,22843.82,0
132425.0,31879.0,151015.18,151015.18,0
219705.0,21130.0,46.47,46.47,0
70.0,14.0,2689.38,2689.38,0
11437.0,14620.0,295.39,295.39,0
13125.0,243166.0,38.01,38.01,0
70.0,147509.0,8005.11,8005.11,0
70.0,266734.0,224.1,224.1,0
17059.0,17353.0,2613.15,2613.15,0
1595.0,16679.0,376.03,376.03,0
268792.0,72146.0,0.09351,0.09351,0
131333.0,212854.0,14.5,14.5,0
115.0,59704.0,5622.17,5622.17,0
269312.0,169309.0,0.002582,0.002582,0
425.0,275704.0,80.42,80.42,0
115.0,213.0,11829.73,11829.73,0
70.0,43516.0,3680.57,3680.57,0
13703.0,213123.0,21195.8,21195.8,0
11968.0,1291.0,22351.8,22351.8,0
600.0,5981.0,189.73,189.73,0
23809.0,124304.0,40968.71,40968.71,0
122779.0,117916.0,393.29,393.29,0
70.0,10461.0,62181.15,62181.15,0
17180.0,117960.0,209887.79,209887.79,0
70.0,230233.0,670.38,670.38,0
6314.0,12.0,888.3,888.3,0
5436.0,14195.0,266.04,266.04,0
35777.0,136009.0,3700.25,3700.25,0
5893.0,12.0,667357.4,667357.4,0
224.0,6045.0,2193.53,2193.53,0
113213.0,3718.0,844.15,844.15,0
19.0,41428.0,14.87,14.87,0
213123.0,60877.0,113.65,113.65,0
47269.0,269243.0,19.29,19.29,0
257433.0,112.0,15614.42,15614.42,0
18.0,216.0,6524329.64,6524329.64,0
1390.0,24562.0,275.36,275.36,0
126455.0,223281.0,2206.62,2206.62,0
14620.0,6269.0,27.49,27.49,0
141846.0,143711.0,12.29,12.29,0
14652.0,14195.0,2605.23,2605.23,0
21414.0,25526.0,148.63,148.63,0
1231.0,5206.0,197.68,197.68,0
15400.0,498.0,1334.63,1334.63,0
46633.0,246232.0,39212.42,39212.42,0
115216.0,1807.0,32.87,32.87,0
217.0,219.0,4.521863,4.521863,0
70.0,146058.0,354.16,354.16,0
16263.0,15680.0,12170.3,12170.3,0
152737.0,37567.0,35491.65,35491.65,0
211018.0,128948.0,559.92,559.92,0
135982.0,134113.0,408.28,408.28,0
23539.0,123824.0,3235345.18,3235345.18,0
70.0,15331.0,240.97,240.97,0
1199.0,115.0,2819.34,2819.34,0
7082.0,9096.0,13354.47,13354.47,0
17289.0,228555.0,486.91,486.91,0
600.0,15607.0,5101.72,5101.72,0
26.0,123568.0,7919.11,7919.11,0
15461.0,14213.0,760.16,760.16,0
212529.0,235805.0,749.46,749.46,0
7522.0,23726.0,45.65,45.65,0
153802.0,53736.0,590.54,590.54,0
14213.0,6681.0,399.09,399.09,0
135558.0,236335.0,220.95,220.95,0
70.0,22264.0,473.87,473.87,0
116914.0,117286.0,273374.3,273374.3,0
41348.0,241256.0,243.99,243.99,0
1291.0,1812.0,844.81,844.81,0
70.0,7839.0,965.54,965.54,0
211362.0,241647.0,26.12,26.12,0
23319.0,132300.0,22024624.73,22024624.73,0
600.0,5312.0,14743.8,14743.8,0
115.0,66930.0,78284.5,78284.5,0
14.0,40009.0,2916.0,2916.0,0
1277.0,28168.0,4.09,4.09,0
70.0,10.0,24585.52,24585.52,0
3.0,12055.0,3785.9,3785.9,0
600.0,600.0,236.37,236.37,0
118293.0,132483.0,269.31,269.31,0
26.0,26.0,2074462.4,2074462.4,0
1595.0,25307.0,50.34,50.34,0
24029.0,5436.0,524.35,524.35,0
19836.0,29572.0,504830.75,504830.75,0
17353.0,138920.0,1530.26,1530.26,0
70.0,29867.0,9394.9,9394.9,0
225547.0,27465.0,57460227.76,57460227.76,0
70.0,12202.0,33.57,33.57,0
214867.0,23760.0,2888.98,2888.98,0
219.0,70850.0,0.00292,0.00292,0
70.0,124359.0,38161.71,38161.71,0
41014.0,113.0,6995.82,6995.82,0
9735.0,13413.0,26401.14,26401.14,0
1422.0,22595.0,2052.52,2052.52,0
12.0,15168.0,8733.74,8733.74,0
126455.0,223281.0,253.62,253.62,0
19836.0,29572.0,1661741.9,1661741.9,0
7.0,7.0,24.11,24.11,0
135558.0,235943.0,2121.63,2121.63,0
116914.0,4.0,233918.11,233918.11,0
21260.0,11255.0,66.03,66.03,0
31879.0,132448.0,4531.68,4531.68,0
23.0,15745.0,157990.46,157990.46,0
164686.0,266734.0,17065.9,17065.9,0
10876.0,14620.0,2221.31,2221.31,0
70.0,251806.0,214.48,214.48,0
31373.0,3653.0,4284.06,4284.06,0
22693.0,144720.0,110.44,110.44,0
241204.0,40989.0,10484.44,10484.44,0
10488.0,113579.0,164.65,164.65,0
224.0,1807.0,164.44,164.44,0
15516.0,3.0,1004.64,1004.64,0
235735.0,135925.0,243.42,243.42,0
5312.0,162861.0,2056.02,2056.02,0
70.0,123260.0,31362.83,31362.83,0
217.0,163233.0,30075.99,30075.99,0
27.0,28335.0,31042.85,31042.85,0
498.0,2514.0,706.33,706.33,0
134598.0,133372.0,830.56,830.56,0
230595.0,30959.0,909246.45,909246.45,0
1768.0,215820.0,2.02,2.02,0
70.0,36975.0,5632.6,5632.6,0
9534.0,9735.0,133.73,133.73,0
23809.0,124304.0,14779.08,14779.08,0
5436.0,212854.0,12.87,12.87,0
70.0,141996.0,61.88,61.88,0
1720.0,6269.0,2048.79,2048.79,0
129402.0,3653.0,2342.09,2342.09,0
211012.0,17036.0,899.67,899.67,0
25307.0,114948.0,1291.17,1291.17,0
25.0,23642.0,593387.5,593387.5,0
216.0,164730.0,918.06,918.06,0
160987.0,37567.0,6366.93,6366.93,0
70.0,264772.0,18017.5,18017.5,0
16262.0,36176.0,664.33,664.33,0
70.0,13493.0,624.43,624.43,0
170943.0,271930.0,0.069234,0.069234,0
215456.0,215456.0,14483.53,3861.14,0
70.0,263625.0,929.66,929.66,0
12503.0,27868.0,496.02,496.02,0
7.0,24.0,14.96,14.96,0
123520.0,141996.0,350.16,350.16,0
15.0,15.0,11048.48,11048.48,0
70.0,130826.0,1313.15,1313.15,0
11.0,1126.0,412.87,412.87,0
5383.0,231705.0,107.43,107.43,0
423.0,498.0,6900.17,6900.17,0
1638.0,152943.0,217.38,217.38,0
24557.0,122416.0,1268.83,1268.83,0
235676.0,137293.0,375.2,375.2,0
425.0,229425.0,482.84,482.84,0
236190.0,147325.0,332.3,332.3,0
12.0,1277.0,465215.5,465215.5,0
136311.0,235943.0,89.72,89.72,0
72.0,72.0,5278.55,5278.55,0
20.0,394.0,30.74,30.74,0
70.0,148520.0,1063.6,1063.6,0
11.0,19931.0,7805.88,7805.88,0
7082.0,7080.0,7653.94,7653.94,0
33687.0,15763.0,1805.15,1805.15,0
70.0,124359.0,566594040.72,566594040.72,0
15.0,15.0,25194.26,25194.26,0
163470.0,263431.0,2028.97,2028.97,0
23.0,215620.0,531849.65,531849.65,0
264772.0,115.0,3250.61,3250.61,0
5855.0,256833.0,392.47,392.47,0
141352.0,41019.0,600.16,600.16,0
692.0,19931.0,31106.24,31106.24,0
3597.0,218072.0,962.28,962.28,0
1217.0,14408.0,172.86,172.86,0
217.0,216.0,816.03,816.03,0
211374.0,11222.0,482.4,482.4,0
531.0,394.0,9540.41,9540.41,0
3.0,219353.0,170.78,170.78,0
10876.0,144089.0,819.43,819.43,0
9856.0,110522.0,1703.54,1703.54,0
142146.0,40904.0,1787.04,1787.04,0
3597.0,8488.0,2178.44,2178.44,0
70.0,110134.0,1195.23,1195.23,0
11047.0,62734.0,218.73,218.73,0
11968.0,11.0,1802.25,1802.25,0
12055.0,600.0,223.68,223.68,0
2293.0,42011.0,476820.89,476820.89,0
15783.0,3100.0,102.3,102.3,0
23.0,12.0,136939454.9,136939454.9,0
37146.0,3653.0,2127.49,2127.49,0
12274.0,1768.0,45.13,45.13,0
226290.0,3500.0,284.4,284.4,0
2.0,124476.0,11300.9,11300.9,0
10.0,10.0,2283.39,2283.39,0
212108.0,14851.0,25423.19,25423.19,0
1768.0,1835.0,3642.0,3642.0,0
70.0,150820.0,882.1,882.1,0
210858.0,212405.0,1690.1,1690.1,0
271241.0,173457.0,0.001313,0.001313,0
2692.0,11661.0,3110.97,3110.97,0
236190.0,47801.0,17668.48,17668.48,0
71172.0,270290.0,0.163249,0.163249,0
216.0,165440.0,971.7,971.7,0
264772.0,163897.0,90312.66,90312.66,0
130826.0,5436.0,1310.62,1310.62,0
149205.0,149836.0,542.66,542.66,0
15640.0,24216.0,4423.33,4423.33,0
5312.0,1595.0,14116.72,14116.72,0
70.0,26.0,4615.15,4615.15,0
110299.0,112926.0,62854.0,62854.0,0
11701.0,23041.0,367.21,367.21,0
219.0,169671.0,0.013508,0.013508,0
8.0,136311.0,61.8,61.8,0
40904.0,141632.0,340.34,340.34,0
70.0,1835.0,248.24,248.24,0
