ra,dec,run,camcol,field,class,redshift,plate,mjd
187.72484,18.883658,5314,1,73,GALAXY,0.1208037,2612,54480
187.6734,19.190142,5314,2,73,GALAXY,0.2075856,2612,54480
187.73732,18.699272,5390,6,95,GALAXY,0.1659865,2612,54480
187.81899,18.75265,5314,1,73,GALAXY,0.1925468,2612,54480
187.78428,18.580814,5390,6,96,GALAXY,0.2848167,2612,54480
187.66111,18.627586,5390,6,95,GALAXY,0.1353162,2612,54480
187.75876,18.933279,5225,1,153,STAR,0.0001488671,2612,54480
187.73229,18.505197,5382,6,43,STAR,0.0003340032,2612,54480
187.66856,19.226014,5314,2,72,QSO,1.643245,2612,54480
187.7993,19.141603,5314,2,73,GALAXY,0.1295463,2612,54480
70.847457,11.571417,6519,5,75,STAR,7.51752e-05,2669,54086
70.874663,11.210774,6514,4,80,STAR,0.0002432948,2669,54086
70.878341,11.325452,6514,4,80,STAR,0.000109792,2669,54086
70.793884,11.558402,6519,5,74,STAR,3.984651e-05,2669,54086
70.779497,11.434014,6519,5,74,STAR,-7.680192e-05,2669,54086
70.830351,11.28346,6514,4,80,STAR,0.0001895668,2669,54086
70.704736,11.679214,6514,5,81,STAR,9.738401e-05,2669,54086
70.761021,11.354187,6519,5,73,STAR,8.571686e-05,2669,54086
70.744517,11.738077,6514,5,81,STAR,-0.0001011324,2669,54086
70.728774,11.218296,6514,4,79,STAR,-4.747676e-05,2669,54086
70.716236,11.629222,6514,5,81,STAR,-3.650861e-05,2669,54086
70.776735,11.733157,6514,5,81,STAR,0.0001868434,2669,54086
70.778629,11.518207,6519,5,74,STAR,-3.198879e-05,2669,54086
71.161803,11.621275,6519,5,76,STAR,0.0003546934,2669,54086
71.182097,11.551866,6514,4,83,STAR,0.0004043495,2669,54086
70.908293,11.345813,6514,4,80,STAR,0.000147637,2669,54086
71.14691,11.560187,6514,4,83,STAR,-3.610508e-05,2669,54086
71.159521,11.361769,6514,4,82,STAR,6.947533e-05,2669,54086
71.060687,11.317582,6514,4,81,STAR,-4.302647e-05,2669,54086
70.930395,11.618461,6519,5,75,STAR,0.0001626167,2669,54086
70.905954,11.232012,6514,4,80,STAR,0.0001806304,2669,54086
71.12781,11.594229,6519,5,76,STAR,6.97953e-05,2669,54086
71.18943,11.429057,6514,4,82,STAR,6.05051e-05,2669,54086
70.909119,11.46747,6519,5,74,STAR,0.0001405041,2669,54086
71.123283,11.454383,6514,4,82,STAR,4.374422e-05,2669,54086
70.900262,11.398512,6514,4,81,STAR,-5.373956e-05,2669,54086
71.003616,11.700382,6519,5,76,STAR,-9.654686e-05,2669,54086
71.06016,11.477579,6514,4,82,STAR,-0.0005352591,2669,54086
71.087281,11.31076,6514,4,81,STAR,8.006845e-05,2669,54086
71.498153,11.186704,6514,3,83,STAR,5.879617e-05,2669,54086
71.295696,11.427235,6514,4,83,STAR,0.0001032622,2669,54086
71.459987,11.467844,6519,4,77,STAR,-0.0001734333,2669,54086
71.307705,11.529242,6514,4,83,STAR,0.0001143264,2669,54086
71.480367,11.289812,6514,3,83,STAR,5.105943e-05,2669,54086
71.393884,11.625597,6514,4,84,STAR,0.0001724608,2669,54086
71.242804,11.649121,6519,5,77,STAR,2.214874e-05,2669,54086
71.432536,11.6275,6514,4,84,STAR,-0.0001559671,2669,54086
71.480598,11.235082,6514,3,83,STAR,0.0001948012,2669,54086
71.312162,11.144509,6514,3,82,STAR,4.031491e-05,2669,54086
71.328946,11.45511,6514,4,83,STAR,-1.423053e-05,2669,54086
71.215067,11.668099,6519,5,77,STAR,0.0002147381,2669,54086
71.366672,11.302719,6519,4,76,STAR,0.0001128303,2669,54086
71.384879,11.181256,6514,3,82,STAR,-3.479291e-05,2669,54086
71.373437,11.228569,6519,4,76,STAR,-5.75546e-05,2669,54086
71.333106,11.158777,6514,3,82,STAR,0.0001818946,2669,54086
71.319652,11.85507,6519,5,78,STAR,0.000288607,2669,54086
71.191877,12.090209,6514,5,85,STAR,3.108544e-05,2669,54086
71.215709,11.778788,6519,5,77,STAR,9.873297e-05,2669,54086
71.221476,11.905606,6514,5,84,STAR,7.084053e-06,2669,54086
71.280535,12.38756,6519,6,80,STAR,0.004153254,2669,54086
71.328292,11.871233,6519,5,78,STAR,0.0001058557,2669,54086
71.276441,11.703019,6519,5,77,STAR,-7.548372e-05,2669,54086
71.343703,12.065882,6514,5,86,STAR,-0.0001207385,2669,54086
71.180985,11.870264,6514,5,84,STAR,6.34924e-05,2669,54086
71.335193,11.911096,6519,5,78,STAR,0.0002468741,2669,54086
71.154388,12.046482,6514,5,84,STAR,0.0002769746,2669,54086
71.186924,12.183349,6519,6,79,STAR,3.763384e-05,2669,54086
71.267788,11.851496,6519,5,78,STAR,6.579889e-05,2669,54086
71.291528,12.19567,6519,6,79,STAR,0.0001026261,2669,54086
71.160029,12.004968,6514,5,84,STAR,7.238022e-05,2669,54086
71.174822,12.294869,6519,6,79,STAR,0.0001586838,2669,54086
71.352229,11.787306,6519,5,78,STAR,-0.0001859331,2669,54086
71.691261,11.305909,6514,3,84,STAR,0.0001824021,2669,54086
71.674022,11.458058,6519,4,79,STAR,8.830536e-05,2669,54086
71.553719,11.584418,6519,4,78,STAR,-4.965534e-05,2669,54086
71.645853,11.515625,6519,4,79,STAR,0.0001269591,2669,54086
71.598406,11.451064,6519,4,78,STAR,9.558628e-05,2669,54086
71.655661,11.483544,6519,4,79,STAR,0.0001014052,2669,54086
71.712291,11.501303,6519,4,79,STAR,0.0001028325,2669,54086
71.710451,11.564985,6519,4,79,STAR,-0.0001976231,2669,54086
71.694274,11.560133,6519,4,79,STAR,-7.650671e-05,2669,54086
71.696398,11.276528,6514,3,84,STAR,-3.535486e-05,2669,54086
71.672781,11.100094,6519,3,77,STAR,0.0002295214,2669,54086
71.626477,11.297093,6514,3,84,STAR,0.000133293,2669,54086
71.594912,11.479546,6519,4,78,STAR,-4.273143e-05,2669,54086
71.613126,11.111386,6519,3,77,STAR,0.0001281683,2669,54086
71.604419,11.255902,6514,3,84,STAR,0.000231074,2669,54086
71.501937,11.275107,6514,3,83,STAR,6.794895e-05,2669,54086
71.714518,11.287772,6514,3,85,STAR,8.157515e-05,2669,54086
71.63788,11.267078,6514,3,84,QSO,0.8475912,2669,54086
71.575512,11.564222,6519,4,78,STAR,-0.0001075837,2669,54086
71.625728,12.056283,6519,5,81,STAR,8.652557e-05,2669,54086
71.520197,12.011536,6519,5,80,STAR,-4.931366e-05,2669,54086
71.515865,11.83241,6519,5,79,STAR,-2.272861e-05,2669,54086
71.558108,12.128194,6514,5,87,STAR,3.809463e-05,2669,54086
71.659708,12.247674,6514,5,88,STAR,0.0001479755,2669,54086
71.577793,11.972732,6519,5,80,STAR,0.0001737806,2669,54086
71.523269,12.08784,6519,5,80,STAR,-0.000186025,2669,54086
71.526359,11.953824,6519,5,80,STAR,7.024952e-05,2669,54086
71.568467,12.184187,6514,5,87,STAR,8.635689e-05,2669,54086
71.508597,12.140124,6514,5,87,STAR,3.300822e-05,2669,54086
71.454052,12.164862,6514,5,87,STAR,-0.0001139051,2669,54086
71.419996,12.141585,6514,5,86,STAR,7.591349e-06,2669,54086
71.456035,11.822865,6519,5,79,STAR,-0.000196456,2669,54086
71.373625,11.732097,6519,5,78,STAR,3.596715e-05,2669,54086
71.38514,12.002781,6514,5,86,STAR,-7.193359e-05,2669,54086
71.556934,11.892306,6519,5,80,STAR,0.0001201578,2669,54086
71.499329,11.794643,6514,4,85,STAR,0.0001006114,2669,54086
71.54557,11.842911,6514,4,86,STAR,-6.410359e-05,2669,54086
71.460356,12.179792,6514,5,87,STAR,7.802913e-05,2669,54086
71.790277,11.391616,6514,3,85,STAR,0.0001011526,2669,54086
71.992208,11.425801,6514,3,87,STAR,0.0002834576,2669,54086
71.777926,11.222648,6519,3,78,STAR,1.590523e-05,2669,54086
71.886049,11.152894,6519,3,78,STAR,4.406913e-05,2669,54086
71.982028,11.149941,6519,3,79,STAR,-9.309408e-05,2669,54086
71.736721,11.333423,6514,3,85,STAR,-0.0001092161,2669,54086
71.783575,11.204561,6519,3,78,STAR,0.0001391145,2669,54086
71.878943,11.551658,6514,3,86,STAR,0.000192281,2669,54086
71.934584,11.355029,6514,3,86,STAR,0.0001207204,2669,54086
71.875904,11.404529,6514,3,86,STAR,-3.092897e-06,2669,54086
71.73206,11.628125,6519,4,80,STAR,0.0002518757,2669,54086
71.834931,11.332782,6514,3,85,STAR,-4.055075e-05,2669,54086
71.875209,11.130412,6519,3,78,STAR,-4.427262e-05,2669,54086
72.070589,11.486913,6514,3,87,STAR,0.0001512722,2669,54086
71.886297,11.095043,6519,3,78,STAR,-7.573986e-05,2669,54086
72.000725,11.296601,6519,3,80,STAR,3.831411e-05,2669,54086
72.056391,11.609317,6514,3,88,STAR,8.252655e-05,2669,54086
72.072003,11.798782,6519,4,82,STAR,0.0001667725,2669,54086
71.924933,11.817275,6519,4,81,STAR,0.0002229652,2669,54086
72.107264,11.854052,6519,4,82,STAR,9.901654e-05,2669,54086
72.13259,11.758718,6519,4,82,STAR,0.0001456607,2669,54086
71.79095,11.668141,6519,4,80,STAR,-3.383034e-05,2669,54086
72.136136,11.835711,6519,4,82,STAR,5.160201e-05,2669,54086
71.809419,11.84763,6514,4,87,STAR,0.0001817982,2669,54086
71.891692,11.75606,6519,4,81,STAR,0.0001263818,2669,54086
71.728958,11.947767,6514,4,87,STAR,-6.292979e-05,2669,54086
71.821975,11.951533,6514,4,88,STAR,0.0001030252,2669,54086
72.053953,11.915385,6519,4,82,STAR,3.996403e-05,2669,54086
71.677981,12.174336,6519,5,81,STAR,-7.474746e-05,2669,54086
71.671018,11.965115,6519,5,80,STAR,-0.0002636114,2669,54086
71.778321,11.801599,6514,4,87,STAR,0.000504138,2669,54086
71.679401,11.856463,6514,4,87,STAR,0.0004096393,2669,54086
71.692867,12.104733,6519,5,81,STAR,0.0001832411,2669,54086
71.725359,11.872794,6514,4,87,STAR,1.24425e-05,2669,54086
71.751019,12.044791,6519,5,81,STAR,-8.604697e-05,2669,54086
71.680893,11.999707,6519,5,81,STAR,5.540336e-05,2669,54086
226.71412,14.374309,5317,2,22,GALAXY,0.07975188,2765,54535
226.73205,14.281006,5308,1,230,QSO,1.135236,2765,54535
226.80699,14.02916,5322,5,113,GALAXY,0.04552988,2765,54535
226.74623,14.213684,5308,1,230,GALAXY,0.2747512,2765,54535
226.77912,14.915854,5317,3,22,GALAXY,0.1533301,2765,54535
226.68941,14.504305,5317,2,22,GALAXY,0.02091383,2765,54535
226.73596,14.437337,5317,2,22,GALAXY,0.04602215,2765,54535
226.67114,14.39314,5317,2,22,STAR,-0.0002300566,2765,54535
226.72211,14.969464,5317,3,22,GALAXY,0.1417473,2765,54535
226.70245,14.936863,5317,3,21,GALAXY,0.2475614,2765,54535
226.79177,14.848254,5317,3,22,GALAXY,0.1537104,2765,54535
226.74968,15.019315,5308,3,229,GALAXY,0.2239288,2765,54535
226.66994,14.813078,5317,3,21,GALAXY,0.1424586,2765,54535
226.7545,14.685633,5308,2,230,GALAXY,0.1053615,2765,54535
226.79485,14.929348,5317,3,22,GALAXY,0.1422561,2765,54535
226.81692,14.662277,5308,2,230,GALAXY,0.09941683,2765,54535
226.80905,14.95088,5317,3,22,STAR,-8.023938e-05,2765,54535
226.79285,15.152221,5308,3,229,STAR,-0.0003592593,2765,54535
226.67587,15.430658,5308,4,228,GALAXY,0.4258405,2765,54535
226.79341,15.185752,5317,4,22,GALAXY,0.06590074,2765,54535
226.81482,15.117297,5308,3,229,GALAXY,0.08075567,2765,54535
226.75699,15.353111,5317,4,21,QSO,0.6083758,2765,54535
226.679,15.073598,5308,3,229,GALAXY,0.08107094,2765,54535
226.69471,15.102149,5308,3,229,GALAXY,0.1513406,2765,54535
226.86384,15.334289,5317,4,22,GALAXY,0.1175331,2765,54535
226.72761,15.380847,5317,4,21,GALAXY,0.2695319,2765,54535
226.66377,15.303395,5317,4,21,GALAXY,0.1535688,2765,54535
226.80484,15.544537,5308,4,229,GALAXY,0.1430089,2765,54535
226.7282,15.632158,5317,5,21,GALAXY,0.06537302,2765,54535
226.72574,15.48843,5308,4,228,GALAXY,0.09897558,2765,54535
226.66308,15.523835,5308,4,228,GALAXY,0.06552999,2765,54535
226.71926,15.286278,5317,4,21,GALAXY,0.1058339,2765,54535
226.75131,15.500975,5308,4,228,GALAXY,0.1007312,2765,54535
226.73112,15.529778,5308,4,228,GALAXY,0.1008509,2765,54535
226.84654,15.458276,5308,4,229,GALAXY,0.1202205,2765,54535
226.73019,15.607732,5308,4,228,GALAXY,0.1008164,2765,54535
226.42915,15.297735,5314,4,321,GALAXY,0.1436577,2765,54535
226.45581,15.119728,5308,3,227,GALAXY,0.2237425,2765,54535
226.51789,15.219571,5308,3,227,GALAXY,0.04588542,2765,54535
226.66162,15.164159,5308,3,228,GALAXY,0.441591,2765,54535
226.57014,15.271558,5317,4,20,GALAXY,0.02732611,2765,54535
226.63125,15.141493,5308,3,228,GALAXY,0.1424432,2765,54535
226.59211,15.090151,5308,3,228,GALAXY,0.3047436,2765,54535
226.44855,15.083193,5308,3,227,GALAXY,0.1940045,2765,54535
226.59881,15.464041,5308,4,227,GALAXY,0.12063,2765,54535
226.53504,15.551309,5308,4,227,GALAXY,0.1439891,2765,54535
226.5146,15.341513,5317,4,20,GALAXY,0.08806209,2765,54535
226.54903,15.434615,5317,4,20,GALAXY,0.3495168,2765,54535
226.51291,15.65009,5308,4,227,GALAXY,0.2970814,2765,54535
226.53943,15.568495,5308,4,227,GALAXY,0.08799777,2765,54535
226.44004,15.60001,5308,4,226,GALAXY,0.04556532,2765,54535
226.42637,15.379946,5314,4,320,GALAXY,0.1088179,2765,54535
226.50828,15.362677,5317,4,20,GALAXY,0.1063617,2765,54535
226.12457,15.407878,5314,4,318,GALAXY,0.1989897,2765,54535
226.26694,15.485089,5314,4,319,GALAXY,0.2223518,2765,54535
226.19123,15.323757,5314,4,319,GALAXY,0.06694835,2765,54535
226.26269,15.157295,5308,3,226,GALAXY,0.08763533,2765,54535
226.1343,15.270482,5308,3,225,GALAXY,0.1840698,2765,54535
226.32255,15.473534,5314,4,320,GALAXY,0.1203262,2765,54535
226.29587,15.160317,5308,3,226,GALAXY,0.1468945,2765,54535
226.28682,15.120077,5308,3,226,GALAXY,0.1937139,2765,54535
226.09449,15.201789,5308,3,225,STAR,-1.127514e-05,2765,54535
226.27518,15.310346,5314,4,320,GALAXY,0.06708515,2765,54535
226.3241,15.498205,5314,4,320,GALAXY,0.08944625,2765,54535
226.04609,15.34718,5308,3,224,STAR,-0.000243398,2765,54535
226.04394,15.650988,5308,4,224,STAR,3.812194e-05,2765,54535
226.09804,15.488232,5314,4,318,GALAXY,0.1085103,2765,54535
226.27552,15.327531,5314,4,320,GALAXY,0.09895726,2765,54535
226.22135,15.709065,5308,4,225,STAR,-0.0001123773,2765,54535
226.14039,15.3905,5314,4,319,STAR,0.0002176687,2765,54535
226.00985,15.464863,5314,4,318,GALAXY,0.05074802,2765,54535
225.99659,15.674438,5308,4,223,GALAXY,0.145716,2765,54535
226.57264,14.734134,5308,2,228,GALAXY,0.1358475,2765,54535
226.443,14.57025,5317,2,20,GALAXY,0.02162819,2765,54535
226.28424,14.148879,5322,5,110,GALAXY,0.1236137,2765,54535
226.48778,14.812504,5308,2,228,STAR,-0.0003488431,2765,54535
226.48994,14.135152,5322,5,111,STAR,-4.125874e-05,2765,54535
226.4655,14.701828,5308,2,228,QSO,1.646888,2765,54535
226.6603,14.376275,5317,2,22,GALAXY,0.0799473,2765,54535
226.23189,14.658417,5314,2,320,STAR,0.0001484018,2765,54535
226.36639,14.427967,5317,2,20,GALAXY,0.04518878,2765,54535
226.62798,14.138023,5317,1,22,GALAXY,0.1038847,2765,54535
226.63379,14.730262,5308,2,229,GALAXY,0.1422923,2765,54535
226.39175,15.012604,5314,3,321,GALAXY,0.1498754,2765,54535
226.36812,15.032791,5314,3,321,STAR,-0.0002579024,2765,54535
226.56287,14.803795,5308,2,228,GALAXY,0.2216218,2765,54535
226.22078,14.730319,5308,2,226,STAR,0.000120867,2765,54535
226.22255,15.066092,5314,3,320,GALAXY,0.3482255,2765,54535
226.39974,14.801064,5308,2,227,STAR,0.0001806899,2765,54535
226.61363,14.633802,5308,2,229,GALAXY,0.1425157,2765,54535
226.45469,14.68006,5308,2,228,GALAXY,0.1338398,2765,54535
226.27577,14.772559,5308,2,226,GALAXY,0.1224537,2765,54535
225.80816,15.219153,5308,3,223,GALAXY,0.110612,2765,54535
225.99692,15.122302,5314,3,318,GALAXY,0.1346666,2765,54535
225.79282,15.623894,5308,4,222,GALAXY,0.08992805,2765,54535
225.74082,15.733883,5308,4,222,GALAXY,0.1046175,2765,54535
225.80496,15.475958,5314,4,316,GALAXY,0.2245514,2765,54535
225.97783,15.20142,5308,3,224,GALAXY,0.02637195,2765,54535
225.70883,15.398624,5308,3,222,GALAXY,0.1923124,2765,54535
225.92242,15.295584,5308,3,223,QSO,1.074753,2765,54535
225.92207,15.391551,5314,4,317,GALAXY,0.2720084,2765,54535
225.71707,15.223012,5308,3,222,QSO,0.4526527,2765,54535
225.88795,15.628622,5308,4,223,GALAXY,0.1086016,2765,54535
225.85227,15.525354,5314,4,317,GALAXY,0.1077011,2765,54535
225.79037,15.561854,5314,4,316,GALAXY,0.2721648,2765,54535
225.7739,15.214401,5308,3,223,GALAXY,0.1100515,2765,54535
225.79698,15.732432,5308,4,222,GALAXY,0.06722159,2765,54535
225.72838,15.57878,5314,4,316,GALAXY,0.2707456,2765,54535
225.73356,15.715544,5308,4,222,GALAXY,0.1461746,2765,54535
225.83601,15.407091,5314,4,317,GALAXY,0.1104778,2765,54535
225.94433,15.461945,5314,4,317,GALAXY,0.1088874,2765,54535
225.91518,14.102163,5322,5,108,GALAXY,0.1634407,2765,54535
225.66389,14.92288,5308,2,222,STAR,-0.0003006,2765,54535
226.18043,14.765612,5308,2,226,GALAXY,0.1341504,2765,54535
226.11385,14.790357,5308,2,225,GALAXY,0.1824295,2765,54535
225.67139,15.025963,5314,3,316,STAR,-1.646807e-05,2765,54535
225.95968,14.980802,5314,3,318,GALAXY,0.182767,2765,54535
225.76027,15.039727,5314,3,317,GALAXY,0.07421024,2765,54535
225.85046,15.095115,5314,3,317,GALAXY,0.0878417,2765,54535
226.18733,14.617259,5322,6,109,GALAXY,0.3446864,2765,54535
226.02116,15.079248,5314,3,318,GALAXY,0.1480755,2765,54535
225.72399,15.079295,5314,3,316,GALAXY,0.1097485,2765,54535
225.87698,14.812236,5308,2,224,GALAXY,0.03638866,2765,54535
225.89315,15.013566,5314,3,318,GALAXY,0.1478853,2765,54535
225.65015,14.97666,5308,2,222,GALAXY,0.02747753,2765,54535
226.01112,14.952127,5314,3,318,STAR,-8.515523e-07,2765,54535
225.66958,14.882523,5308,2,222,GALAXY,0.2146055,2765,54535
225.72286,14.308265,5326,6,169,QSO,2.856021,2765,54535
225.43783,15.284565,5308,3,220,GALAXY,0.1173277,2765,54535
225.70704,15.320046,5308,3,222,GALAXY,0.1921353,2765,54535
225.52871,15.378446,5308,3,221,GALAXY,0.2744383,2765,54535
225.45008,15.194114,5314,3,315,GALAXY,0.1130191,2765,54535
225.53778,15.220507,5314,3,315,GALAXY,0.103116,2765,54535
225.62206,15.362589,5308,3,221,GALAXY,0.06810316,2765,54535
225.59649,15.340886,5308,3,221,GALAXY,0.1190325,2765,54535
225.43098,15.325565,5308,3,220,GALAXY,0.1036848,2765,54535
255.00382,27.9109,3705,3,370,STAR,-0.0004786578,2829,54623
255.18011,28.036355,4828,2,49,STAR,-5.626584e-06,2829,54623
254.91135,28.192178,3705,3,368,STAR,-0.0005954076,2829,54623
255.0865,27.993889,3705,3,370,STAR,-0.0003456144,2829,54623
255.11958,28.025797,3705,3,369,GALAXY,0.03583071,2829,54623
254.99186,27.948986,3705,3,369,STAR,-0.0003318226,2829,54623
254.93108,28.02471,3705,3,369,STAR,-0.0002555993,2829,54623
254.94048,28.262442,3705,3,368,GALAXY,0.03264063,2829,54623
254.86758,28.360984,3705,3,367,STAR,-0.0002850671,2829,54623
254.8993,28.091327,3705,3,368,STAR,-0.0007163566,2829,54623
255.06901,27.28307,4832,1,32,STAR,-0.0002732792,2829,54623
255.22147,27.400589,4832,1,33,STAR,-0.0003912389,2829,54623
255.04538,27.742967,4832,2,31,STAR,0.000158498,2829,54623
255.09064,27.648961,4828,1,49,STAR,-0.0005394701,2829,54623
254.85311,27.545668,3705,2,371,STAR,-0.001431932,2829,54623
255.13159,27.459188,4828,1,50,STAR,-0.0001455946,2829,54623
254.87261,27.551472,3705,2,371,GALAXY,0.1539971,2829,54623
255.31073,27.288284,4832,1,34,STAR,0.0001443852,2829,54623
255.17057,27.416253,4832,1,33,STAR,0.0001105094,2829,54623
254.90483,27.394204,3705,2,372,STAR,-0.0001616678,2829,54623
255.35243,27.619456,3705,3,372,STAR,-0.0003400924,2829,54623
255.24377,27.619233,3705,3,372,GALAXY,0.1057534,2829,54623
254.87575,27.364208,3705,2,372,STAR,-0.000217588,2829,54623
254.97311,27.747944,4832,2,31,STAR,-0.000547207,2829,54623
255.14084,27.502269,4828,1,50,STAR,-0.001009061,2829,54623
254.89626,27.312148,4832,1,31,STAR,-0.0007510523,2829,54623
255.08073,27.445287,3705,2,372,STAR,-0.0004646486,2829,54623
255.07156,27.689711,4832,2,32,STAR,-0.0004184671,2829,54623
255.11241,27.626846,4828,1,49,STAR,1.272939e-05,2829,54623
254.50465,27.8132,3705,2,368,STAR,-0.0006897892,2829,54623
254.49229,27.954813,3705,2,368,STAR,-0.001256501,2829,54623
254.72625,27.92856,4832,2,29,STAR,-0.0006121536,2829,54623
254.82253,27.906742,4832,2,30,STAR,-0.0001219603,2829,54623
254.45864,27.85141,3705,2,368,STAR,-0.0001869004,2829,54623
254.59538,27.965437,3705,2,368,STAR,-0.000516266,2829,54623
254.75458,27.831944,4832,2,30,STAR,-0.0002917344,2829,54623
254.74289,27.799539,3705,2,369,STAR,-0.0003862296,2829,54623
254.81087,28.355978,3705,3,367,STAR,-0.0007802997,2829,54623
254.59658,28.064505,4828,2,46,STAR,-0.0002940694,2829,54623
254.72651,28.078807,4828,2,46,STAR,-0.0004009794,2829,54623
254.50889,28.172733,4828,2,45,STAR,-0.0003352903,2829,54623
254.64369,28.253667,4832,3,28,STAR,-0.0001616618,2829,54623
254.63499,28.329121,3705,3,366,STAR,-0.0001781571,2829,54623
254.57923,27.98676,3705,2,368,STAR,-0.0002061637,2829,54623
254.64671,27.441554,4832,1,30,STAR,0.000140324,2829,54623
254.59522,27.446307,4832,1,29,STAR,-0.000114241,2829,54623
254.62437,27.549828,4832,1,29,STAR,-0.0001925169,2829,54623
254.68574,27.362299,4832,1,30,GALAXY,0.03652743,2829,54623
254.47639,27.46774,4832,1,29,STAR,-0.0003818477,2829,54623
254.09732,28.365497,3705,2,364,GALAXY,0.0,2829,54623
254.55186,27.432576,4832,1,29,STAR,-0.0002270521,2829,54623
254.4663,27.655096,4828,1,46,STAR,-5.152109e-05,2829,54623
254.43794,27.536293,4832,1,28,STAR,-0.0006047019,2829,54623
254.54494,27.718601,3705,2,369,STAR,-4.085389e-05,2829,54623
254.7013,27.747013,3705,2,369,STAR,-0.0006325066,2829,54623
254.61778,27.578255,4828,1,47,STAR,-0.0005712255,2829,54623
254.83514,27.561686,3705,2,371,STAR,-2.082587e-05,2829,54623
254.72343,27.480249,4832,1,30,GALAXY,0.05068642,2829,54623
254.83488,27.413386,3705,2,372,STAR,-0.0002354721,2829,54623
254.57392,27.599,4828,1,46,STAR,-0.0003260779,2829,54623
254.78905,27.566821,3705,2,371,STAR,-0.0008857705,2829,54623
254.64447,27.671085,3705,2,370,GALAXY,0.03189058,2829,54623
254.5384,27.651484,4828,1,46,GALAXY,0.03420518,2829,54623
254.33845,27.890409,4832,2,27,GALAXY,0.0360908,2829,54623
254.35723,28.054809,3705,2,367,STAR,-0.0003357835,2829,54623
254.43904,27.921793,3705,2,368,STAR,-0.0003350596,2829,54623
254.23062,27.846884,4828,1,44,STAR,-0.0001002444,2829,54623
254.41294,28.107263,3705,2,366,STAR,-0.0001223347,2829,54623
254.38046,28.020712,3705,2,367,GALAXY,0.037993,2829,54623
254.35749,27.954756,3705,2,367,GALAXY,0.03646286,2829,54623
254.30611,27.839946,4828,1,44,STAR,-0.0009953231,2829,54623
254.41407,28.224836,4828,2,44,QSO,1.088107,2829,54623
254.48004,27.699365,4828,1,46,GALAXY,0.0365321,2829,54623
254.28875,28.193335,3705,2,366,STAR,-0.0009947459,2829,54623
254.25664,28.143592,3705,2,366,STAR,-0.0002200413,2829,54623
254.44815,28.291559,4832,3,27,STAR,-0.0002019153,2829,54623
254.11866,28.315952,3705,2,364,STAR,-9.118857e-06,2829,54623
254.39435,27.818355,4828,1,45,STAR,-0.001088874,2829,54623
254.40224,28.299825,4832,3,27,STAR,-0.0005413219,2829,54623
254.22863,28.040841,4832,2,26,STAR,-0.001589012,2829,54623
254.42941,28.181674,3705,2,366,STAR,-0.0008404239,2829,54623
254.51656,29.367459,3705,4,360,STAR,-0.0003824332,2829,54623
254.76763,29.3528,3225,1,317,STAR,-0.0004384427,2829,54623
254.56452,29.06682,3705,4,362,STAR,-0.0001075301,2829,54623
